ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-23-001335	1	AquiPor Technologies, Inc.	Greg Johnson	CEO and Director, Principal Financial Officer
0001665160-23-001333	1	Speaking Roses Global, Inc	Hector Rene Rodriguez	CEO, DIrector, Principal Accounting Officer
0001963576-23-000002	1	Afterparty Development Inc	Landon Creer	Chief Executive Officer
0001979165-23-000002	1	Spybaby Co Inc.	Marie Adornato	CEO
0001979165-23-000001	1	Blackmarket Bakery Inc	Rachel Klemek	CEO
0001670254-23-000598	1	Sen-Jam Pharmaceutical Inc	Jim Iversen	Co-Founder, CEO
0001978339-23-000002	1	Burnt Umber Inc.	Michael Bhone	Managing Member
0001670254-23-000597	1	Social Media Gateways, Inc.	Moses Kusasira	CEO
0001746059-23-000143	1	Winning Ticket LLC	Scott Kirkpatrick	Managing Member
0001974512-23-000003	1	Penny Shoppe LLC	Dennis Cantwell	Managing Partner
0001945032-23-000002	1	Aura Health CA	Seki Steve Lee	Chief Executive Officer
0001747584-23-000028	1	Applied Bioplastics Corp.	Colin Ardern	President and COO
0001665160-23-001331	1	BlackBoxGo Inc.	Gregory Connell Lawrance	Co-Founder, Co-CEO, Director, and Co-principal accounting officer
0001062993-23-012589	1	Carry Golf Club LLC	/s/Donald Dotson	Manager
0001665160-23-001329	1	Taste Labs, Inc.	John Lin	CEO, Principal Accounting Officer, Director
0001746059-23-000142	1	Water Brands LLC	Steve Cruise	Owner and CoFounder
0001835500-23-000004	1	AgWiki Inc	John LaRose Jr.	President and Chief Executive Officer
0001193125-23-158645	1	Hawaiian Bros Inc.	/s/ Scott Ford	President, Co-Chief Executive Officer and Director (Principal Executive Officer)
0001670254-23-000596	1	Tally Foods Inc.	Kyle Watts	CEO
0001670254-23-000593	1	Aquaria Technologies, Inc.	Brian Sheng	Co-Founder and CEO
0001670254-23-000595	1	Perimeter, Inc.	Bailey Farren	Cofounder & CEO
0001775767-23-000004	1	Tombot, Inc.	Thomas Edward Stevens	Chief Executive Officer
0001665160-23-001326	1	Keto5, Inc.	Stephen Drimmer	Chief Operating Officer
0001665160-23-001324	1	LifeBridge Innovations, PBC	Peter Travers	CEO
0001910990-23-000001	1	Pure Title, LLC	Kerry Anne Schultz	Attorney
0001644600-23-000107	1	BIOCURITY PHARMACEUTICALS INC.	Cheryl Baker	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer and Director
0001644600-23-000105	1	BIOCURITY PHARMACEUTICALS INC.	Cheryl Baker	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer and Director
0001976156-23-000003	1	Ecite Motors, L.L.C.	Barry Henthorn	Chief Executive Officer
0001978339-23-000001	1	Burnt Umber Inc.	Michael Bhone	Managing Member
0001683168-23-003772	1	Beauty Days, Inc.	/s/ Imad Izemrane	Chief Executive Officer, Co-President and Director
0001775767-23-000003	1	Tombot, Inc.	Thomas Edward Stevens	Chief Executive Officer
0001746059-23-000141	1	Cube Cowork, LLC	Tammira Lucas	Owner and CEO
0001816293-23-000003	1	Orb Aerospace, Inc.	Alex Taylor	Chief Executive Officer
0001978295-23-000001	1	Yum Cha Tea Co LLC	Zachariah C Holzapfel	CEO
0001665160-23-001322	1	Cool Cat Beverages, Inc.	Rocco Gabriel Venneri	Founder, CEO, and Director
0001860883-23-000001	1	Viroment Equity, LLC	Paul Koenig	CEO
0001665160-23-001318	1	LifeBridge Innovations PBC	Peter Travers	Peter Travers - CEO
0001943467-23-000002	1	Join Day One, Inc	Andrew Hutton	Co-Founder and Chief Executive Officer
0001746059-23-000140	1	DEBELLATION BREWING CO.	David Goodell	Owner and CEO
0001746059-23-000139	1	Rich Spirit Bagels, LLC	Shawn Bergin	Owner and Founder
0001746059-23-000138	1	Hattie's Coffee House, LLC	Kirra Sutton	Owner and Founder
0001665160-23-001316	1	VLISO, Inc.	David Obasiolu	CEO, Director and Principal Accounting Officer
0001746059-23-000137	1	Lola Granola Bar	Mary Molina	Owner and President
0001969703-23-000004	1	Elevare Technologies, Inc.	Steven J. Beaman	Chief Executive Officer
0001969703-23-000003	1	Elevare Technologies, Inc.	Steven J. Beaman	Chief Executive Officer
0001185185-23-000583	1	Above: Space Development Corp	Rhonda Stevenson	Principal Executive Officer
0001665160-23-001314	1	One Perfect, Inc.	John (Sean) Aloysius Sullivan	CEO, sole Director, and Principal Accounting Officer
0001976627-23-000002	1	Octonia Stone Brew Works LLC	Jeffrey Hittinger	CEO
0001976627-23-000001	1	Tanbrown Coffee LLC	Marissa Childers	CEO
0001917616-23-000003	1	Helios Life Enterprises, Inc.	Sean Austin	Chief Executive Officer
0001670254-23-000591	1	Zeehaus Inc.	Justin Lee	Founder, CEO
0001781955-23-000007	1	Dome Audio Inc.	Ben White	Co-founder and CEO
0001665160-23-001311	1	W Motorhome Sales North America, Inc.	Tony Diamond	CEO, Director
0001669191-23-000547	1	Averroes Software LLC	Sofiene Salem	Principal Executive Officer
0001669191-23-000546	1	Metaiye Media Inc	Dele Atanda	Principal Executive Officer
0001669191-23-000544	1	EFIS Products, Inc.	Nikita Ryjih	Principal Executive Officer
0001670254-23-000588	1	GALVIN AND MATHEWS FBA INC.	Casey Mathews	CFO
0001665160-23-001309	1	Naboso Technololgy Inc.	Dr Emily Splichal	CEO / President
0001971679-23-000002	1	Viktrs Inc	Mark Bamford	Chief Executive Officer
0001665160-23-001307	1	LuftCar Corp.	Santh Sathya	CEO, Director, and CFO
0001665160-23-001306	1	Uncle Waithley's Beverage Company Inc.	Karl Williams	CEO, principal accounting officer, and Director
0001670254-23-000586	1	Better World Global Inc	Henry Lihn	CEO
0001665160-23-001302	1	Sofabet Co.	Aaron Basch	CEO
0001669191-23-000540	1	ChipBrain, Inc.	Patrick Cahill	Principal Executive Officer
0001669191-23-000539	1	Cust Corp.	Manuel Teixeira	Principal Executive Officer
0001669191-23-000538	1	Reper LLC	Shannon Carmody Keyes	Principal Executive Officer
0001746059-23-000136	1	Koda Vallejo LLC	Heather Kim	Owner and Founder
0001669191-23-000537	1	ScanHash LLC	Robert Waterman	Principal Executive Officer
0001665160-23-001300	1	River Glen Cocktails, Inc.	Brendan Feeley	CEO, Principal Accounting Officer, Sole Director
0001669191-23-000531	1	3 Ridge Technologies Inc.	William  Layton	Principal Executive Officer
0001669191-23-000530	1	Netwire LLC	Shannon Carmody Keyes	Principal Executive Officer
0001669191-23-000529	1	MustWatch LLC	Chelinde Edouard	Principal Executive Officer
0001669191-23-000532	1	Lightning Motors Corporation	Richard Hatfield	Principal Executive Officer
0001669191-23-000523	1	Venice Duck LLC	John Quinn	Principal Executive Officer
0001973402-23-000002	1	I-Tal Garden LLC	Regina Robinson	CEO
0001978732-23-000001	1	Sapphire Sky Boutique, LLC	James Allen	Managing Member
0001104659-23-064810	1	Cytonics Corp	/s/ Joey Bose	President and CEO
0001837613-23-000002	1	CYBOLT Inc.	Mauricio Jorge Rioseco Orihuela	CEO
0001670254-23-000584	1	Thrive and Grow Farms LLC	Michael Ismail	Founder
0001669191-23-000519	1	Recovering Bro Inc.	Dusten Nelson	Principal Executive Officer
0001669191-23-000517	1	iatrixAir, Inc.	Joseph (Marc) McConnaughey	Principal Executive Officer
0001746059-23-000135	1	Dazed Brewing, LLC	Joshua Breault	Owner and Founder
0001746059-23-000134	1	Atlas ALX LLC	Justin Cox	Managing Member
0001963136-23-000004	1	OWB Holdings Inc	/s/ AARON GEVAIS	CEO
0001918793-23-000002	1	AnyFans Inc.	Joshua Luke	CEO
0001671941-23-000002	1	Angel Studios, Inc.	Patrick Reilly	Chief Financial Officer
0001977705-23-000001	1	Thrive Tribe Cafe, LLC	Jessica Xavier	Managing Member
0001477932-23-003966	1	Cub Crafters, Inc.	/s/ Patrick Horgan	CEO
0001958354-23-000001	1	Hyduro, Inc	Jock Thompson	Chief Executive Officer
0001670254-23-000579	1	BenchK12, Inc.	Brooke Barrett	Founder & President
0001670254-23-000582	1	Volcanic LLC	Jeremy Brockbank	Chairman & CEO
0001670254-23-000581	1	Snapify Corp	Shai Zohar	Chairman and CTO
0001213900-23-042769	1	Rentberry, Inc.	/s/ Oleksiy Lyubynskyy	Chief Executive Officer
0001665160-23-001296	1	Localvore, Inc.	Daniel White	Founder & CEO
0001709244-23-000003	1	Gab AI Inc.	/s/ Andrew Torba	Chief Executive Officer
0001665160-23-001294	1	TransSiP, Inc.	Desmond Wong	CEO and Chairman of the Board
0001862194-23-000002	1	Dragon Spirits Marketing Inc	Lamar Romero	CEO
0001932958-23-000003	1	Honor Your Flow	Cecelia M. Towns-Scott	Founder and Chief Executive Officer
0001976357-23-000002	1	Nimbus, Inc	Camilla Opperman	CEO
0001746059-23-000133	1	Iki Marketplace LLC	Kiowa Alumno	Owner and Founder
0001864861-23-000011	1	OhmniLabs, Inc.	Thuc Vu	Chief Executive Officer
0001976156-23-000002	1	Ecite Motors, L.L.C.	Barry Henthorn	Chief Executive Officer
0001818192-23-000001	1	La Fayette Franchise, Inc.	Nicolas Billaud	Co-CEO
0001978655-23-000002	1	Lei'd Cookies LLC	Rachel Terris	CEO
0001978655-23-000001	1	Lei'd Cookies LLC	Rachel Terris	CEO
0001963230-23-000011	1	Rockfish Collective, LLC	Michael Grieve	CEO
0001963230-23-000010	1	Sips Mobile Bar Co	Kathryn Sirianni	CEO
0001963230-23-000009	1	Blanket & Board LLC	Tierra Thorne	CEO
0001963230-23-000008	1	Sol Pepper Co	Eric Corbin	President
0001963230-23-000007	1	Unsleeping Eye Corp	Sunny Cover	CEO
0001963230-23-000006	1	Uzuri Vending Box, LLC	Kainesha Hodge	CEO
0001963230-23-000005	1	Churn on Harts Run Road LLC	Kelley Costa	President
0001963230-23-000004	1	R&H Development LLC	Shantell Williams	Owner
0001670254-23-000577	1	MyStreme, Inc.	Thomas Elisher	Interim President and Secretary of MyStreme
0001665160-23-001292	1	Pure Brands Company	Andrew Bushby	President, Secretary, Principal Executive Officer, Director, Principal Financial Officer, and Controller
0001669191-23-000514	1	CMN, INC.	Mark Bradley	Principal Executive Officer
0001669191-23-000511	1	Linguastat, Inc.	Thomas Steding	Principal Executive Officer
0001669191-23-000512	1	Power Hero Corp.	Esmond Goei	Principal Executive Officer
0001665160-23-001291	1	New Sapience, Inc.	Bryant George Cruse	CEO, Chairman of the Board
0001099910-23-000099	1	420 Harvey Holdings, LLC	Edgar Ramon	President
0001975558-23-000001	1	El Rincon Oaxaqueno LLC	Mario Garcia Gonzalez	CEO
0001665160-23-001288	1	Pure Brands Company	Andrew Bushby	President, Secretary, Principal Executive Officer, Director, Principal Financial Officer, and Controller
0001665160-23-001287	1	SineWatts, Inc.	Shibashis (Shiba) Bhowmik	President and CEO
0001747584-23-000027	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001977670-23-000002	1	Sean S Herman LLC	Sean Herman	CEO
0001977674-23-000002	1	Lei'd Cookies LLC	Rachel Terris	CEO
0001977674-23-000001	1	Biggerstaff Brewing Co LLC	Clay Davies	Co-Owner
0001670254-23-000572	1	Tally Foods Inc.	Kyle Watts	CEO
0001978080-23-000001	1	Hope's Caramels, Inc.	Brady Shuert	Treasurer
0001665160-23-001286	1	E-Sports Ventures, Inc.	Dana Paul	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001938496-23-000001	1	The Bombarda Rum Company Inc	James Papagno	President, Founder
0001746059-23-000132	1	Keko, Inc	Ashleigh Ferran	Owner and CEO
0001867448-23-000001	1	Emrod Inc.	/s/ Zvi Kushnir	Chief Executive Officer and Director
0001739408-23-000002	1	Tall Pines Distillery LLC	Lisa Welch	Co-Owner
0001739408-23-000001	1	Tall Pines Distillery LLC	Lisa Welch	Co-Owner
0001964989-23-000003	1	Parlor Brands Inc.	John Phillips	Treasurer
0001665160-23-001284	1	Montecito Spirits Company, S.P.C	Kurt Charron	CEO, Founder
0001665160-23-001282	1	Quri Vodka Inc.	Jonathan Tourgee	Chief Executive Officer
0001670254-23-000570	1	Next Thing Technologies, Inc	Jason Adams	CEO & President
0001669191-23-000507	1	Sazi Foods, LLC	Lisa Newmann	Principal Executive Officer
0001747584-23-000026	1	Kilowatts For A Cause Inc	Scott Ringlein	President
0001665160-23-001280	1	FLX Performance Inc	Robert Rast	President
0001665160-23-001277	1	VirZOOM, Inc.	Eric Janzen	Co-founder, CEO and Principal Accounting Officer
0001930002-23-000003	1	Azure Printed Homes, Inc.	Ross Maguire	CEO, President, Assistant Secretary and Director
0001665160-23-001274	1	WorthPoint Corporation	William Hermann Seippel	CEO, Board Director
0001665160-23-001273	1	Pencilish Animation Studios Inc	Tom Bancroft	CEO
0001391267-23-000003	1	Truth & Treason LLC	Russ Kendall	Manager
0001665160-23-001270	1	Milo Health, Inc.	Robert M. Siegel	President and co-CEO
0001746059-23-000131	1	Glow Worm Play Cafe Beechmont, LLC	Kathryn Read	Owner and Founder
0001670254-23-000569	1	Azure Printed Homes, Inc.	Ross Maguire	CEO
0001665160-23-001268	1	Parallel Flight Technologies, Inc.	Joshua Resnick	CEO, CTO, Director
0001665160-23-001267	1	Alpha Motor Corp	Edward Lee	Founder, Chairman, and CEO
0001971313-23-000002	1	Driscoll Cuisine & Cocktail Concepts LLC	Monique Hayward	Co-Owner
0001665160-23-001266	1	Vestaboard, Inc.	Dorrian Porter	Founder and CEO
0001964725-23-000002	1	Wymsical, Inc.	Liwen Yaacoby	President and CEO
0001977299-23-000001	1	Black Autumn Show, Inc.	Benton Crane	CEO
0001670254-23-000567	1	Substack Inc.	Chris Best	Co-founder and CEO
0001670254-23-000565	1	Mate Fertility, Inc	Traci Keen	CEO
0001930002-23-000002	1	BeNome, Inc.	Joy Chen	Co-Founder, Director, Chief Executive Officer, and President
0001827592-23-000002	1	Akua Life, PBC	Courtney Boyd Meyers	Chief Executive Officer
0001965000-23-000001	1	AVEC Drinks Co	Alex Doman	President & CEO
0001744818-23-000007	1	Inside.com, Inc.	Jason Calacanis	Chief Executive Officer
0001744818-23-000006	1	Inside.com, Inc.	Jason Calacanis	Chief Executive Officer
0001943618-23-000001	1	Chadsworth Drive Swim Club, Inc.	Christopher Babcock	Director
0001744818-23-000005	1	Inside.com, Inc.	Jason Calacanis	Chief Executive Officer
0001670254-23-000563	1	Norbert Health Inc	Alexandre Winter	CEO & Co-Founder
0001746059-23-000130	1	Proof Bread LLC	Jonathan Przybyl	Owner and CoFounder
0001669191-23-000504	1	Power Hero Corp.	Esmond Goei	Principal Executive Officer
0001669191-23-000503	1	Be One Sports, Inc.	Scott Deans	Principal Executive Officer
0001669191-23-000500	1	NextPower360 Co.	Michael Shore	Principal Executive Officer
0001788742-23-000004	1	i2Chain, Inc.	Ajay Jotwani	Chief Executive Officer
0001691942-23-000001	1	Voyage Media Inc.	Nathaniel Mundel	CEO
0001943961-23-000002	1	Inlightened, Inc	Shelli Pavone	Chief Executive Officer
0001665160-23-001263	1	Vita Imaging Inc.	Thinh Tran	Chairman and CEO
0001746059-23-000129	1	Blind Dragon LLC	Guy Brown	Owner and Founder
0001853669-23-000004	1	Listener Brands Inc.	Kimberly Lewis	CEO
0001669191-23-000497	1	COPYTRACK Technologies Inc.	Marcus Schmitt	Principal Executive Officer
0001665160-23-001261	1	EmailACheck, Inc.	Amaha Selassie	CEO
0001930791-23-000001	1	Naiad Creative, Inc.	Michelle Thimesch	Attorney in fact for Naiad Creative, Inc.
0001976623-23-000001	1	ReDisco Corporation, Inc.	Mack Craft IV	CEO
0001669191-23-000495	1	Be One Sports, Inc.	Scott Deans	Principal Executive Officer
0001665160-23-001258	1	Fanbase Social Media, Inc.	Isaac Hayes III	CEO, President, Secretary, Treasurer, Director
0001746059-23-000128	1	Bubble Wrapp Toys, LLC	Nathan Freehling	Owner and Founder
0001670254-23-000561	1	Buffalo Braid Bar LLC	Emmily Bowman	CEO & Founder
0001670254-23-000559	1	Areto Labs Inc.	Lana Cuthbertson	Founder and CEO
0001788742-23-000002	1	Choose Health Services LLC	Mark Holland	CEO
0001781955-23-000006	1	Dome Audio Inc.	Ben White	Founder and CEO
0001665160-23-001255	1	Espre Technologies, Inc.	John D Terry	CEO
0001746059-23-000127	1	Hommage Bakehouse LLC	Justin Gaspar	Managing Partner
0001746059-23-000126	1	Dark Arts LLC	Aaron Perrino	Owner and Founder
0001669191-23-000493	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001670254-23-000557	1	Ilex Organics LLC	Bryon White	President, CEO, Co-Founder
0001644600-23-000104	1	Ampere Technologies, Inc.	Reid Covington	Chief Executive Officer
0001670254-23-000555	1	Curtiss Motorcycle Company, Inc.	H Matthew Chambers	Co-founder, CEO + Chairman of the Board
0001975589-23-000005	1	HILLARY's CHICAGO PIZZA, LLC	Hillary Lake	CEO
0001975589-23-000004	1	Monday Coffee Co LLC	Amanda Harth	CEO
0001807734-23-000006	1	HAF Holdings II LLC	Pamela Howard	Executive Director
0001975589-23-000002	1	Paper Canopy	Casey Berry	CEO
0001670450-23-000005	1	xCraft Enterprises, Inc.	Jerry Daniel Claridge	CEO
0001952064-23-000005	1	Oxygen4Life, Inc.	Mike Maunu	CEO/President/Director
0001977558-23-000002	1	Chew On This Jerky	Eric Bowlus	CEO
0001977558-23-000001	1	Chew On This Jerky	Eric Bowlus	CEO
0001670254-23-000554	1	TransitNet, LLC	Eric Jackson	CEO and Co-Founder
0001665160-23-001252	1	Arizona Soccer Holdings, Inc.	Ronald Jeffery Arnold	CEO, Principal Executive Officer and Director
0001665160-23-001251	1	1985 Games Inc.	Lenny Gotter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001419559-23-000001	1	CAM GROUP, INC.	Frank I Igwealor	President and CEO
0001746059-23-000125	1	Stick Figure Provisions LLC	Todd Andrews	Managing Partner
0001669191-23-000491	1	XSurgical Inc.	Gianluca De Novi	Principal Executive Officer
0001665160-23-001250	1	Vlogmi Corp	Luke T. Thorssen	President, CEO, and Director
0001665160-23-001249	1	iHealthScreen Inc.	Alauddin Bhuiyan	CEO
0001665160-23-001247	1	Eventnoire, Inc.	Onyewuchi J. Osuji	CEO and Director
0001670254-23-000553	1	OLLO Group Inc	William Howes	Founder/CEO
0001670254-23-000549	1	Well Traveled Group Inc.	Samantha Patil	Founder & CEO
0001670254-23-000552	1	Curtiss Motorcycle Company, Inc.	Matt Chambers	President and CEO
0001674612-23-000002	1	ZELGOR INC.	John Fanning	CEO
0001665160-23-001246	1	Domono Inc.	Johnson Sainvil	CEO, President, and Director
0001670254-23-000547	1	Linker Media, Inc.	Jason Linker	Founder/CEO
0001812836-23-000008	1	Wind Harvest Pilot Project Inc	Kevin Wolf	Chief Executive Officer
0001812836-23-000007	1	Wind Harvest Pilot Project Inc	Kevin Wolf	Chief Executive Officer
0001670254-23-000544	1	Herbal Botanical Products, LLC	Stephen Michael McKay	President & CEO
0001812836-23-000006	1	Wind Harvest Pilot Project Inc	Kevin Wolf	Chief Executive Officer
0001590498-23-000001	1	Slated, Inc.	Ann Nguyen	Chief Executive Officer
0001669191-23-000487	1	Fierce & Kind Ltd.	Basem Harb	Principal Executive Officer
0001669191-23-000486	1	OMNIPAD, INC.	Neil Epstein	Principal Executive Officer
0001746059-23-000124	1	Broad Point, LLC	Melody Livingston	Owner and CoFounder
0001746059-23-000123	1	Calyxeum, LLC	Rebecca Colett	Owner and CEO
0001942213-23-000003	1	DCare Inc	Sean O'Neil	CTO
0001818860-23-000002	1	KOKORO Spirits, Inc.	Howard Cao	President, Secretary, CEO, CFO
0001670254-23-000543	1	Pangea Organics Inc	Joshua Onysko	Founder and CEO
0001670254-23-000541	1	CurbCutOS, Inc.	Mark Pound	CEO/Founder
0001943961-23-000001	1	Inlightened, Inc	Shelli Pavone	Chief Executive Officer
0001665160-23-001244	1	Enginuity Power Systems, Inc.	Jacques Beaudry-Losique	CEO
0001062993-23-010829	1	DDM Systems, Inc.	/s/Suman Das	Chief Executive Officer
0001670254-23-000539	1	Electric Playhouse NV LLC	Brandon Garrett	CEO
0001747584-23-000025	1	Elm Lea Renewable Energy, LLC	Alexander Blackmer	CEO
0001968591-23-000003	1	Figg's Ordinary II, LLC	Ingrid Hansen	CEO
0001942213-23-000002	1	DCare Inc	Sean O'Neil	CTO
0001971776-23-000002	1	Wholly Broken Series LLC	/s/ Thomas Humbert	Owner and Manager
0001017386-23-000186	1	China Solar & Clean Energy Solutions, Inc.	Shelli Fields	President
0001017386-23-000184	1	Pegasus Tel, Inc.	/s/ Lorenzo Luciano Piceni	President
0001665160-23-001242	1	AtomBeam Technologies Inc.	Charles Yeomans	CEO, Director
0001665160-23-001240	1	Truffle Shuffle Inc.	Jason McKinney	CEO, Principal Executive Officer and Director
0001670254-23-000537	1	PANGEA Movement USA LLC	Marcos Bulacio	CEO and Co-Founder
0001963859-23-000003	1	Live Stream Technology Services Inc.	Herman Edwin Cruz	Chief Executive Officer
0001746059-23-000122	1	CAMINO & Co LLC	Karly Elbrecht	Owner and CEO
0001669191-23-000482	1	HiveSkill LLC	Sophia Becker	Principal Executive Officer
0001669191-23-000480	1	CliqRex Inc.	James  O'Loughlin	Principal Executive Officer
0001670254-23-000530	1	Logoi Learning Systems, Inc.	Sara Sieteski	CEO
0001670254-23-000533	1	PANGEA Movement USA LLC	Marcos Bulacio	CEO and Co-Founder
0001665160-23-001239	1	Aquipor Technologies, Inc.	Greg Johnson	Chief Executive Officer & Director
0001665160-23-001238	1	Earth Merchant, Inc	Gina Engel	CEO, Director
0001665160-23-001237	1	XR Casino, Inc.	Dayan Martinez	Director, Founder, CEO and Principal Executive
0001665160-23-001235	1	Sansar, Inc	James Chance Richie	CEO, Director, and CFO/Principal Accounting Officer
0001665160-23-001234	1	WeatherFlow Tempest Inc	Daniel Lyons	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001854190-23-000002	1	Stars On Board Technologies, Inc.	Ray Fares	CEO
0001665160-23-001231	1	Tampa Deep Sea Xplorers, Inc.	Edward Larson	CEO
0001812836-23-000004	1	Wind Harvest Pilot Project Inc	Kevin Wolf	Chief Executive Officer
0001644600-23-000102	1	EPILOG IMAGING SYSTEMS INC.	Michael Mojaver	Co-Founder, CEO, Secretary, Treasurer, and Director
0001852106-23-000004	1	Issuer Pixel, Inc	Jason M. Tyra	Attorney
0001669191-23-000478	1	D. R. Cocktails LLC	Gabrielle Fitzpatrick	Principal Executive Officer
0001975547-23-000003	1	Nitrous Bay Ventures Inc.	Mitch Clark	CEO
0001975547-23-000001	1	Bloom In Glory LLC	Kimberly Cook	CEO
0001920911-23-000001	1	Growmotely, Inc.	Sarah Hawley	Chief Executive Officer
0001920911-23-000002	1	Growmotely, Inc.	Sarah Hawley	Chief Executive Officer
0001852106-23-000002	1	Issuer Pixel, Inc.	David Baker	CEO, President
0001687465-23-000003	1	Tampon Tribe, Inc.	Jennifer Eden	CEO
0001017386-23-000181	1	China Solar & Clean Energy Solutions, Inc.	Shelli Fields	President
0001670254-23-000528	1	Civilized Cycles Incorporated	Zachary Schieffelin	Co-Founder & CEO
0001433654-23-000006	1	Promithian Global Ventures, Inc.	Philip J. Wheelton	President & Chairman
0001669191-23-000474	1	CureLab Veterinary Inc.	Robert Devlin	Principal Executive Officer
0001669191-23-000472	1	Catailyst Inc.	Arindrajit Basak	Principal Executive Officer
0001669191-23-000473	1	VOLTEQ Equipment Inc.	Patrik Psenak	Principal Executive Officer
0001665160-23-001228	1	Lanikai Brewing Company LLC	Steve Haumschild	CEO and Chariman of the BOD
0001975586-23-000001	1	HILLARY's CHICAGO PIZZA, LLC	Hillary Lake	CEO
0001899780-23-000001	1	Tiny Organics, Inc.	Sofia Laurell	Chief Executive Officer
0001669191-23-000468	1	Avadain, Inc.	Bradley Larschan	Principal Executive Officer
0001669191-23-000465	1	Lolaark Vision Inc.	Emanuel Papadakis	Principal Executive Officer
0001185185-23-000454	1	Above: Space Development Corp	Rhonda Stevenson	Principal Executive Officer
0001952670-23-000001	1	TV Channels Network Inc.	Darryl Payne	CEO
0001966086-23-000002	1	Wholesale Payroll, LLC	Jessica Clarke	CEO
0001975607-23-000001	1	Christopher's Bakery & Comfort Foods LLC	Courtenay Harris	Owner
0001975855-23-000001	1	Outer Community Builds, LLC	Suresh Mirchandani	Manager
0001665160-23-001226	1	CycleBoard, Inc.	Philip LaBounty	CEO
0001670254-23-000526	1	PANGEA Movement USA LLC	Marcos Bulacio	CEO and Co-Founder
0001861670-23-000004	1	Toothy Cow Productions, LLC	James Chris Wall	Manager
0001665160-23-001224	1	Refactor Games Inc.	Nathan Burba	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-001222	1	5 Generation Bakers, LLC	Scott Baker	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001905190-23-000001	1	Arbol Community, Inc.	David Gonzalez	Co-Founder, CEO
0001952562-23-000005	1	Ingenii Inc	Christine Johnson	Chief Executive Officer & Co-Founder
0001952562-23-000004	1	Republic Core LLC	Jonathan Knipper	Principle Executive Officer and Principle Accounting Officer
0001952562-23-000003	1	Easy Expense Tracker Inc	Elijah Bucher	Chief Executive Officer
0001952562-23-000002	1	Fierce Technology, Inc.	Robert Cornish	Chief Executive Officer
0001665160-23-001221	1	LIFT Aircraft Inc.	Matthew Chasen	Founder, CEO, and Director
0001746059-23-000121	1	Salons & Studios Coralville LLC	Mark Snyder	Owner and President
0001746059-23-000120	1	Salons & Studios Coralville LLC	Mark Snyder	Owner and President
0001828649-23-000003	1	Bioverge, Inc.	Neil Littman	President and CEO
0001665160-23-001219	1	IJJI, Inc.	Tuan Nguyen	CEO, Co-Founder, Director, and Principal Accounting Officer
0001917616-23-000001	1	Helios Life Enterprises, Inc.	Sean Austin	Chief Executive Officer
0001896397-23-000001	1	BOSECO,Inc.	Kostyantyn Yun	CEO
0001840495-23-000003	1	American Stories Entertainment Inc.	Bob Cefail	CEO
0001840495-23-000002	1	American Stories Entertainment Inc.	Bob Cefail	CEO
0001975538-23-000005	1	Saluz Health Inc	Daniel Spencer	CEO
0001975538-23-000003	1	Akwaaba Tea Room LLC	Monique Greenwood	CEO
0001975538-23-000001	1	Ubuntu Fine Arts LLC	Steven Taylor	CEO
0001096906-23-000985	1	PI Cloud Tech, Inc.	/s/ Ken Greenberg	Executive Chairman and President
0001915810-23-000002	1	CreativeHomies HQ LLC	Adewale Agboola	Managing Member
0001970002-23-000001	1	Spitz MN	Chris Law	President
0001670254-23-000523	1	Linker Media, Inc.	Jason Linker	Founder/CEO
0001670254-23-000520	1	LAWRENCEVILLE PLASMA PHYSICS, INC.	Eric J. Lerner	President and Chief Scientist
0001669191-23-000461	1	Smoove Xperience, Inc	Gregory A Duffell	CEO
0001787068-23-000008	1	Dome Audio Inc.	Benjamin White	CEO / CTO
0001787068-23-000007	1	American Stories Entertainment Inc.	Bob Cefail	Founder
0001669191-23-000458	1	FanShark, Inc.	John  Lavin	Principal Executive Officer
0001669191-23-000459	1	Adaptive Holdings, LLC	Scott Kauffman	Principal Executive Officer
0001787068-23-000006	1	DCare Inc	Sean ONeil	Chief Technical Officer
0001746059-23-000119	1	Kansas City Wellness Club LLC	Heath Wessling	Owner and Founder
0001964320-23-000005	1	Anvil Development - Leesville, LLC	Christopher Sharplin	Managing Member
0001806372-23-000002	1	Dollaride, Inc.	Sulaiman Sanni	CEO
0001970491-23-000003	1	Its Baked Baby LLC	Dianna Palmer	CEO
0001966323-23-000005	1	Solvpath LLC	Carl D' Agostino	Chief Executive Officer
0001966323-23-000004	1	Mobile Medical Doctors Holding Company, Inc.	Jason Louis Carmichael	Chief Executive Officer
0001966323-23-000003	1	AIRSPACE EXPERIENCE TECHNOLOGIES, INC.	Jon Rimanelli	Chief Executive Officer
