ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001828208-21-000001	1	Dweller Affordable ADU Portfolio, LLC	Patrick Quinton	President of the manager, Dweller, Inc
0001670254-21-000271	1	GEOTOLL, INC.	Richard Carrier	CEO
0001670254-21-000270	1	Maisonx, LLC	Jesse Pliner	Founder & CEO
0001670254-21-000269	1	Immersed Inc.	Renji Bijoy	Founder & CEO/CTO
0001670254-21-000272	1	Olly Awake, LLC	Kevin Terry Smith	President & Founder
0001783532-21-000001	1	Moku Foods Inc.	Matthew Feldman	Chief Executive Officer
0001830909-21-000002	1	6d bytes inc.	/s/ Vipin Jain	Co-Founder & CEO
0001477932-21-001330	1	Kiddie, Inc.	/s/ Alberto Prieto	Chief Executive Officer, Director
0001581437-21-000001	1	DIGITAL DREAM LABS, INC	H. Jacob Hanchar	CEO
0001826663-21-000003	1	FERMYON INC	/s/ Sriram Subramanian	President and CEO
0001670254-21-000267	1	Kyndoo, Inc	Kelly McDonald	CEO and Co-Founder
0001829147-21-000003	1	Arena Technology LLC	Jose Percival Palesel	CEO
0001669191-21-000229	1	Jinglz, Inc.	David Markowski	Principal Executive Officer
0001669191-21-000227	1	Dashible, Inc.	Marvin Johnson	Principal Executive Officer
0001670254-21-000266	1	EVRMORE CO.	Ivy Mahscio	Founder + CEO
0001747584-21-000006	1	BlocPower Energy Services 3 LLC	Cullen Kasunic	Manager, Chief Financial Officer
0001746059-21-000109	1	Dazed Brewing, LLC	Joshua Breault	Owner and Founder
0001670254-21-000265	1	The Florida CANE Distillery, INC.	Lee Nelson	Owner
0001634025-21-000001	1	PittMoss LLC	Brian Scott	CEO
0001836102-21-000001	1	VidVod Media, Inc.	Neal Tiles	CEO
0001670254-21-000264	1	Paw Power, Inc.	Anja Skodda	Founder / CEO
0001670254-21-000263	1	Vin Social Corporation	Sara Moll	Founder & CEO
0001808550-21-000012	1	Latin Dead LLC	Brenden Tacon	Managing Member
0001670254-21-000262	1	Baru Inc.	Tino Go	CEO & Co-Founder
0001687516-21-000001	1	Corsica Innovations, Inc.	Jonathan Ofir	CEO & Co-Founder
0001770023-21-000001	1	Hit Reset LLC	Siri Chakka	CEO
0001834420-21-000001	1	SwayBrand Inc.	Horace L. Flournoy	Co-Founder & Chief Executive Officer
0001670254-21-000258	1	Global Foods Group, LLC	Pete Ferrari	President
0001670254-21-000256	1	Empire State Greenhouses, LLC	Louis Ferro	President and Chairman
0001716822-21-000001	1	70 Million Resources, Inc.	Richard Bronson	CEO
0001737679-21-000003	1	DIGIBUILD SOFTWARE, INC.	Robert Salvador	Chief Executive Officer
0001665160-21-000273	1	Saucy Brew Works LLC	Brent Zimmerman	CEO, Principal Executive Officer and Director/Manager
0001670254-21-000260	1	Life Magnetics, Inc.	Kevin Hagedorn	President
0001843387-21-000001	1	Irrigreen Inc	Shane Dyer	CEO
0001747584-21-000005	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001477932-21-001253	1	Kiddie, Inc.	/s/ Alberto Prieto	Chief Executive Officer, Director
0001669191-21-000220	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001669191-21-000218	1	SampleServe, Inc.	Russell Schindler	Principal Executive Officer
0001836927-21-000002	1	Tonic Coffee LLC	Stephanie Nicolaas	Owner
0001774981-21-000001	1	Abjuration Brewing LLC	David Hallam	Co-Owner
0001669191-21-000216	1	The Feel Good Lab LLC	Ryan Gresh	Principal Executive Officer
0001746059-21-000108	1	Hammered Dwarf, LLC	John Flemming	Owner and CoFounder
0001746059-21-000107	1	Perlage Sparkling Wine Club, Inc.	Matthew Demma	Owner and Founder
0001746059-21-000106	1	Katies Kitchen Too, LLC	Katlyn Rodriguez	Owner and President
0001746059-21-000105	1	Marco Bianca, LLC	Alex Stratta	CoOwner and Head Chef
0001746059-21-000104	1	1507 Pizza N Brew, LLC	Frank Segretti	Owner and Founder
0001746059-21-000103	1	Southern Hideout, LLC	Nathaniel Chisley	Owner and CoFounder
0001670254-21-000254	1	Vegan Fine Brands, Inc.	Steven Smith	Founder and CEO
0001746059-21-000102	1	D Colosso Di Rodi, LLC	Andrew Hendricks	Owner and CoFounder
0001670254-21-000252	1	GigKloud, Inc.	D. William Zero	Chief Executive Officer
0001726537-21-000002	1	Trip360 Ltd	Avraham Amar	CEO, Director
0001726537-21-000001	1	PISTIL & POLLEN, LLC	Amy Dannemiller	Chief Executive Officer
0001729128-21-000002	1	Serface Care, Inc.	Georgiy Laptevsky	CEO
0001790166-21-000002	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001669191-21-000214	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001669191-21-000211	1	Brain Game LS Inc.	DWAYNE SAMUELS	Principal Executive Officer
0001670254-21-000251	1	Eat Good Do Good, Inc.	John Sorial	Founder & Managing Partner
0001669191-21-000208	1	Timed Health Corporation	James  Applebach	Principal Executive Officer
0001670254-21-000250	1	Swingman Thoroughbred Corp.	George Hall	President and CEO
0001665160-21-000271	1	Mazarine, Inc.	Jamin Finlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000248	1	Social Media Gateways, Inc.	Moses Kusasira	CEO
0001665160-21-000270	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000267	1	Parvus Capital Corp dba Terra Biotics	Jared Elliott	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000266	1	Ryca Motors, Inc.	Casey Stevenson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000246	1	Vestigo Adventures, LLC	Marshall Mosher	Founder/CEO at Vestigo
0001665160-21-000265	1	Phil Layton	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001760678-21-000001	1	County Route Catering, Inc.	Mark Ganem	Owner
0001834350-21-000002	1	Paybby Corp	Hassan Miah	Founder and CEO
0001686984-21-000001	1	Snailz, Inc.	Darren Sardoff	CEO
0001746059-21-000101	1	Old Majestic Brewing Company, LLC	Chad Marchand	Co-Founder
0001665160-21-000263	1	Airto, Inc	Shi Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000192	1	Energy Exploration Technologies, Inc.	Teague Egan	Principal Executive Officer
0001670254-21-000240	1	Wind Harvest Pilot Project Inc.	Kevin Wolf	President, Co-Founder
0001670254-21-000241	1	Wind Harvest Pilot Project Inc.	Kevin Wolf	President, Co-Founder
0001670254-21-000244	1	EmRays Gourmet Inc.	Raymond DeRosa	Founder & CEO
0001665160-21-000262	1	In Force Technology, Inc.	BRANDON D. FLANAGAN	President, Chief Executive Officer,  Principal Executive Officer and Director
0001746059-21-000100	1	Brubakers Cafe & Bakery, LLC	Jacob Mullikin	Co-Owner
0001670254-21-000242	1	Wind Harvest Pilot Project Inc.	Kevin Wolf	President, Co-Founder
0001823177-21-000002	1	Million Marker Wellness, Inc.	Jenna Hua	CEO
0001839580-21-000001	1	Fanalyze, Inc	Juan Juan	CEO, Director
0001670254-21-000238	1	Red Hat Coffee	James Darenkamp	Cofounder & CFO
0001844509-21-000001	1	SurfUp, Inc.	Chris Hissom	President, CEO, and Chairman
0001847854-21-000001	1	Wing It On Wheels, LLC	Manuel Duarte	CO-OWNER
0001837254-21-000001	1	HT Naturals Inc.	Zayn Kalyan	President
0001843971-21-000001	1	Audubon Bioscience Co.	Rostyslav Semikov	CEO
0001670254-21-000236	1	Bizfluence, Inc.	Jacob Davis	CEO
0001846950-21-000001	1	Inspired by Spirits LLC	Jesse Mader	Founding Partner
0001793782-21-000002	1	AVY Entertainment, Inc.	Andrey Yanyuk	CEO
0001838793-21-000003	1	TREND Walbrook Junction Investors LLC	Lyneir Richardson	CEO of The Chicago TREND Corporation, the manager
0001670254-21-000235	1	Curtiss Motorcycle Company, Inc.	H Matthew Chambers	CEO + Chairman of the Board
0001746059-21-000099	1	Coach Eatery Co.	Aljandro Perez	CoOwner and CFO
0001670254-21-000234	1	Toffee, Inc.	Yousef Abdulhassan	Founder
0001846817-21-000002	1	Yosteria LLC	Alex Zordich	Owner
0001834612-21-000001	1	Trip360 Ltd	Avraham Amar	CEO, Director
0001670254-21-000232	1	Natural Solutions Direct, Inc.	Michael Sciucco	Founder and CEO
0001669191-21-000190	1	The Feel Good Lab LLC	Ryan Gresh	Principal Executive Officer
0001665160-21-000260	1	MentalHappy Inc	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000098	1	701 Ops, Inc.	Shelby Terstriep	President
0001665160-21-000259	1	Boku International Inc	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000258	1	Hitch Hotel Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001665160-21-000257	1	Hawaiian Ola Brewing Corp	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000097	1	WanderLinger Brewing Company, LLC	Christopher Dial	Owner and CoFounder
0001746059-21-000096	1	Pilger Ruh Brewing, LLC	Anthony Deppen	Owner and CoFounder
0001644600-21-000009	1	Uroshape, LLC	Ralph Zipper	Chief Executive Officer
0001747584-21-000003	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001665160-21-000256	1	CycleBoard LLC	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001747584-21-000004	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001670254-21-000230	1	Planted Recovery, INC	Scott Ankeny	CEO
0001620704-21-000001	1	MED-X, INC.	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO
0001820285-21-000003	1	Kobrelms LLC	/s/ Joseph Yuyi	Founder & CEO
0001747584-21-000002	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001670254-21-000229	1	Sircles Media Inc.	Danny Hinkle	Co-Founder, COO
0001665160-21-000253	1	ChallengeHop Inc.	Andrea Nerep	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-21-000007	1	Minfo Americas Benefits Corp	Roland Storti	Chief Executive Officer
0001670254-21-000227	1	Playmaker Recruiting LLC	Joseph Fischer	Founder - CEO
0001670254-21-000225	1	Resolution 8 Technologies, Inc.	Scott Seidewitz	Founder/CEO
0001746059-21-000095	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001670254-21-000223	1	Coffee Shift Inc	Tyler Pinckard	Founder, CEO
0001746059-21-000094	1	Tuck N Reds, LLC	Charles Harrell	CEO
0001670254-21-000222	1	VISPIRI Inc.	Tom Lix	Founder/Chief Executive Officer
0001670254-21-000220	1	RealtyHive LLC	Wade T Micoley	CEO & Founder
0001670254-21-000219	1	MagNet Analytics, Inc.	Eduardo Alvarez	CEO
0001670254-21-000218	1	OsNovum	Gregory Steiner	CEO SteinerBio and OsNovum
0001665160-21-000248	1	CycleBoard, Inc.	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000216	1	GRAF Medical Imaging, Inc.	Gary Kohler	President/CEO
0001833503-21-000002	1	American Vanity LLC	Greg Zilberbrand by Sean Fuellhart POA	COO
0001665160-21-000245	1	The NoBaked Company	Megan Feeman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000215	1	El Condor, LLC	Nicolas Simon	CEO
0001746059-21-000093	1	WhoaStir Coffee, LLC	Jonathan Bonilla-Bowman	Owner and Founder
0001833503-21-000001	1	GenBio Inc.	Todd Sonoga by Sean Fuellhart POA	Director
0001746059-21-000092	1	Jamie Sheree Edwards	Jamie Edwards	Owner and Founder
0001746059-21-000091	1	5280 Beer Company, LLC	Hunter Wood	CEO
0001665160-21-000243	1	Franny's Manufacturing Inc	Franny Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000090	1	701 Ops, Inc.	Shelby Terstriep	President
0001665160-21-000240	1	COLORS Worldwide Inc.	Jabari Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000238	1	Goffee, Inc.	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-21-000234	1	Honeybee Burger Inc.	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000232	1	Van Robotics, Inc.	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000230	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001665160-21-000229	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001746059-21-000089	1	Cabo Vegan Inc	Tome Andrade	COO & CoFounder
0001670254-21-000214	1	Sircles Media Inc.	Danny Hinkle	Co-Founder, COO
0001841197-21-000003	1	Western Reserve Distillers LLC	Kevin Thomas	CEO
0001845758-21-000001	1	Abletek, Inc.	Ravindra Singh	CEO
0001841197-21-000002	1	Western Reserve Distillers LLC	Kevin Thomas	CEO
0001665160-21-000224	1	Life Imaging Fla, Inc.	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000206	1	mySongbird Inc	Michael Mountford	Founder/CEO
0001665160-21-000222	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001833328-21-000001	1	Savers Village, LLC	Darryl Scipio Esq.	Manager of the Manager, DS Real Estate Investors, LLC
0001670254-21-000212	1	TRADEAUTHORITY LLC	Charlie Davis	President
0001670254-21-000208	1	Vin Social Corporation	Sara Moll	Founder & CEO
0001835222-21-000002	1	Guidance Enterprises LLC	Jason Ridgel	Owner
0001791609-21-000001	1	Supervest, LLC	Jeremy Morton	Founder & Chief Executive Officer
0001827264-21-000009	1	TFI International Sales Inc	Tae Young Lee	President
0001665160-21-000220	1	CycleBoard, Inc.	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001834402-21-000005	1	AphriHelios Global LLC	Darin Hickman	CEO
0001746059-21-000088	1	Pizza Grace, LLC	Ryan Westover	Owner and Founder
0001746059-21-000087	1	Rule G Brewing Company, LLC	Ralph Rapa	Owner and CoFounder
0001670254-21-000204	1	Learn with ORION LLC	Christine Outram	Chief Executive Officer
0001669191-21-000188	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001808444-21-000002	1	John Hayden Brand LLC	John Hayden	CEO
0001751606-21-000001	1	FAVER, INC.	Brandon Towner	Chief Executive Officer
0001822923-21-000002	1	ORION Electronics Co Inc.	Paul Perkins	CEO
0001670254-21-000203	1	Learn with ORION LLC	Christine Outram	Chief Executive Officer
0001670254-21-000201	1	Kiwi Campus Inc	Felipe Chvez Corts	Chief Executive Officer
0001808444-21-000001	1	John Hayden Brand LLC	John Hayden	CEO
0001791845-21-000001	1	Leafwire, Inc.	Peter Vogel	Chief Executive Officer
0001669191-21-000185	1	Talla Inc.	Gunnar Link	Principal Executive Officer
0001665160-21-000217	1	Innovative Eyewear Inc	Harrison Gross	CEO, Principal Executive Officer, Director
0001813064-21-000002	1	PLM Brands, Corp	/s/ Elizabeth Kost	CEO
0001669191-21-000182	1	Hiveskill LLC	Sophia Becker	Principal Executive Officer
0001670254-21-000199	1	Ai Incube, Inc.	Eyal Amir	CEO
0001830878-21-000005	1	Craftspace, Inc.	Gregg F. Howell	COO
0001665160-21-000214	1	BIOCURITY PHARMACEUTICALS INC.	MerchantCass Advisors, LLC Nancy Cass	Principal Executive Officer
0001665160-21-000213	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001665160-21-000211	1	AEXLAB, Inc.	Jonathan Ovadia	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001780439-21-000008	1	Upstryve Inc.	Noah Isidore Davis	CEO
0001665160-21-000209	1	iPill inc	John Hsu MD	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000197	1	optiPulse, Inc.	Mathis Shinnick	COO
0001669191-21-000180	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001670254-21-000195	1	Mesh Communities Inc.	Jess Wise	Founder & Chief Executive Officer
0001669191-21-000178	1	MYXR Inc	Hans Koch	Principal Executive Officer
0001669191-21-000176	1	Hiveskill LLC	Sophia Becker	Principal Executive Officer
0001665160-21-000204	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001831335-21-000001	1	PADL Holdings LLC	Andres Avello	CEO & Founding Partner
0001665160-21-000206	1	ONE ROQ Spirits LLC	J.  Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000194	1	MagNet Analytics, Inc.	Eduardo Alvarez	CEO
0001839294-21-000007	1	1865GEBA LLC	Dan Mayzum	CEO, Owner
0001670254-21-000193	1	Toffee, Inc.	Yousef Abdulhassan	Founder
0001846065-21-000001	1	CISAPP Online Inc.	Palem Imran Mohammed	CEO & Director
0001665160-21-000203	1	Bolt Mobility Corp	Ignacio Tzoumas	CEO, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000202	1	Rayton Solar, Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001822345-21-000001	1	Asaak Financial Services Ltd	Kaivan Sattar	CEO, Director
0001665160-21-000200	1	HyperSciences, Inc.	Mark Russell	CEO, Principal Executive Officer and Director
0001665160-21-000199	1	Rayton Solar, Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000192	1	NAVISGO LLC DBA NAVISYO	Alexander Michaels	Founder
0001746059-21-000086	1	Duplex Entertainment LLC	DeHaven Barnes	Owner and Founder
0001665160-21-000197	1	Hundy, Inc.	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001831368-21-000002	1	Rogue Space Systems Corp	Jeromy Grimmett by Sean Fuellhart POA	CEO
0001665160-21-000195	1	Tapville Franchising, Inc.	Joseph Tota	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001773322-21-000001	1	Mompops, Inc.	Stephanie Cohen	Co-Owner
0001820404-21-000002	1	Healthy Hip Hop, Inc.	Roy Scott	Chief Executive Officer
0001670254-21-000191	1	EFORMSPILOT CORP	Donatas Kairys	Founder/President
0001670254-21-000189	1	Kaboodle, Inc.	Larry Loyd	CEO
0001477932-21-001031	1	Kiddie, Inc.	/s/ Alberto Prieto	Chief Executive Officer, Director
0001670254-21-000188	1	Atreyu Group Holdings Corporation	George Kledaras	CEO
0001669191-21-000173	1	The Feel Good Lab LLC	Ryan Gresh	Principal Executive Officer
0001670254-21-000187	1	Neighborhood Sun Benefit Corp	Gary Skulnik	CEO
0001716974-21-000002	1	WitFoo, Inc.	Tim Bradford	CEO
0001670254-21-000186	1	The Teacher Marketplace, LLC	Nathaniel G Brogadir	Co-Founder
0001665160-21-000192	1	OHDF Franchise, Inc.	Dennis McKinley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000171	1	TrafficGenius, Inc.	Scott Murdoch	Principal Executive Officer
0001832495-21-000002	1	MStreetX, Inc	David Rixter by Sean Fuellhart POA	CEO
0001669191-21-000169	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001665160-21-000191	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001844167-21-000005	1	RoboCash, Inc.	Adrian E. Garcia	CEO
0001670254-21-000181	1	PayDownHero, Inc.	Kenneth Sargavakian	Founder + CEO
0001670254-21-000183	1	Sisterhood Productions LLC	Kerri Lynn Miller	Actor, Writer, Director.
0001835812-21-000001	1	FullSkoop, Inc.	Siddharth Sahni	President
0001665160-21-000190	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001670254-21-000185	1	Cortex Automation Inc.	Matt Peters	Chief Customer Officer
0001845389-21-000001	1	Illumnus Inc	Akash Deep Singhal	CEO, Director
0001820404-21-000001	1	Healthy Hip Hop, Inc.	Roy Scott	Chief Executive Officer
0001665160-21-000189	1	Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001640709-21-000001	1	Bellhop Technologies Inc.	Payam Safa	CEO, Director
0001746059-21-000085	1	Settle Down, LLC	Giovanni Albanese	Owner and CoFounder
0001746059-21-000084	1	Mindful Mutt, LLC	Deanna Anderson	Owner and Founder
0001670254-21-000180	1	AfterrHome Inc	Lenora Felder	Co-Founder/COO
0001792508-21-000001	1	Linen Mobile, Inc.	/s/Vitaly Bahachuk	Director, President, Chief Executive Officer
0001669191-21-000167	1	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001839394-21-000005	1	Clocr. Inc.	Apoorva Chintala	CEO, Director
0001665160-21-000187	1	Jetson AI Inc.	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,
0001669191-21-000164	1	SampleServe, Inc.	Russell Schindler	Principal Executive Officer
0001665160-21-000184	1	The Studio Kitchen Company	Michael Cafarelli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000177	1	Aquaborne LLC	Nodar Narsavidze	Founder / Managing Partner
0001670254-21-000174	1	Doselva PBC	Jefferson Shriver	CO-Founder and CEO
0001670254-21-000178	1	InnaMed, Inc.	Eshwar Inapuri	CEO
0001670254-21-000172	1	Sizigi3, Inc.	Tony Malz	Founder & Chief Executive Officer
0001746059-21-000083	1	Stoneman Brewery LLC	Justin Korby	Owner and Founder
0001670254-21-000170	1	HoonCo LLC	Jon Ebner	President and CEO
0001665160-21-000181	1	Naboso Technology, Inc.	Emily Splichal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001844167-21-000004	1	RoboCash, Inc.	Adrian E. Garcia	CEO
0001477932-21-000952	1	Kiddie, Inc.	/s/ Alberto Prieto	Chief Executive Officer, Director
0001746059-21-000082	1	Drawing Board Brewing Company, LLC	Core Lynch	Owner and Founder
0001846817-21-000001	1	Yosteria LLC	Alex Zordich	Owner
0001746059-21-000081	1	Hiatus Wine, LLC	Henri Gaeddert	Owner and CoFounder
0001665160-21-000179	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000168	1	PPC Ad Editor, Inc.	Charles Sayasith	Chief Executive Officer
0001830792-21-000001	1	KGJMK Opco Inc.	James Shih	CEO, Director
0001844167-21-000003	1	RoboCash, Inc.	Adrian E. Garcia	CEO
0001670254-21-000167	1	T4L INC	Allen Witters	CEO
0001665160-21-000173	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001835459-21-000001	1	Lynx City LLC	Alan Moisio	CEO, Manager
0001670254-21-000166	1	The Teacher Marketplace, LLC	Nathaniel G Brogadir	Co-Founder
0001140361-21-005213	1	ATHR Beauty Co	/s/ Tiila Abbitt	CEO and Founder
0001842998-21-000002	1	Triangle Foundry LLC	Karyna Kerin	President
0001746059-21-000080	1	Duplex Entertainment LLC	DeHaven Barnes	Owner and Founder
0001845595-21-000001	1	Jules Foods,Inc	JULIE VAN DAM	CEO
0001845908-21-000001	1	131 Shiloh LLC	Brian Gorder	President
0001665160-21-000172	1	ZenSpace Inc	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000164	1	Counter-Intuitive Cooking Inc.	Maxwell Wieder	CEO and Co-Founder
0001669191-21-000162	1	MAGFAST LLC	Seymour Segnit	CEO
0001533849-21-000001	1	Oscilla Power, Inc.	/s/ BALAKRISHNAN NAIR	PRESIDENT & CTO
0001670254-21-000163	1	BLISS BEVERAGES LLC	Martin Moresco	Co-Founder & Chief Executive Officer
0001665160-21-000171	1	KapitalWise, Inc.	Sajil Koroth	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001669191-21-000161	1	ACK Right Endeavors LLC	Jack McDaniel	Principal Executive Officer
0001665160-21-000169	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000168	1	No-H2O USA Inc	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000167	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001665160-21-000166	1	Sol Boards, Inc.	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000165	1	Northeast Productions, Inc.	William R. Graening	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000159	1	C-REVEAL THERAPEUTICS LLC	Thomas Haag	Principal Executive Officer
0001670254-21-000162	1	My Divorce Party LLC	Desiree Staples	Executive Producer - Divorce Party: The Movie
0001669191-21-000155	1	MUSTWATCH LLC	Chelinde Edouard	Principal Executive Officer
0001670254-21-000161	1	Toffee, Inc.	Yousef Abdulhassan	Founder
0001669191-21-000153	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001213900-21-009461	1	Jeffrey Nadel	/s/ Jeffrey Nadel	CEO & Director
0001670254-21-000160	1	Footy Dreams Group LLC	Lucas Babson	Co Founder & Technical Director
0001665160-21-000164	1	Swabbies Tech, Inc.	Carman Cook	CEO, Principal Executive Officer and Director
0001665160-21-000163	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001838915-21-000001	1	Ready Set Jet, Inc.	Shalini Vadhera	CEO & Sole Director
0001830878-21-000004	1	Craftspace, Inc.	Gregg F. Howell	COO
0001670254-21-000159	1	Gluten-Free Kingdom LLC	Jovani Prince	Founder/CEO
0001670254-21-000158	1	Automated Coffee Shop, Inc	Adrian Michael Deasy	Founder and CEO
0001835918-21-000001	1	Back Alley Brewing Co	Patrick McKinley	Member
0001821177-21-000002	1	Plant An App, Inc.	Bogdan Litescu	CEO, Director
0001823663-21-000001	1	OTIS Dental, Inc.	Andrew Lee	CEO, Director
0001670254-21-000154	1	Persistence Data Mining, Inc.	Brian Zamudio	CEO
0001665160-21-000162	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000156	1	Dine Direct LLC	Ralph Burleson	Chief Executive Officer
0001836520-21-000001	1	Benson Watch Company, LLC	Barry Marcel Benson	CEO, Director
0001842021-21-000001	1	Predictiv Care, Inc.	Sajung Yun	CEO, Director
0001644600-21-000004	1	Minfo Americas Benefits Corp	Roland Storti	Chief Executive Officer
0001670254-21-000152	1	The Teacher Marketplace, LLC	Nathaniel G Brogadir	Co-Founder
0001670254-21-000151	1	ASTRALABS INC.	Andrew Ryan	Founder & CEO @ ASTRALABS
0001670254-21-000149	1	Intellisea, LLC	Joseph Krystofik	CEO / President
0001670254-21-000147	1	WayOut Kids Inc	Jd Davis	CEO/President
