ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-21-001058	4	Samuel Pro	CEO/CTO	2021-09-16
0001670254-21-001058	5	Trent Anderson	Director	2021-09-16
0001670254-21-001058	6	Samuel Pro	CEO/CTO	2021-09-16
0001665160-21-001663	1	Edward Vincent	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-17
0001670254-21-001055	1	Rockwell Scharer	Founder and Chief Executive Officer	2021-09-16
0001670254-21-001055	2	Rockwell Scharer	Founder and Chief Executive Officer	2021-09-16
0001670254-21-001055	3	Rockwell Scharer	Founder and Chief Executive Officer	2021-09-16
0001665160-21-001665	1	Charles Yeomans	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-17
0001746059-21-000455	2	Michael Brune	Owner and CoFounder	2021-09-17
0001746059-21-000455	1	Kimberly DeStefano	Owner and CoFounder	2021-09-17
0001665160-21-001662	1	Gabriel Dungan	Manger and Principal Financial Officer of the Issuer	2021-09-17
0001665160-21-001662	2	Vincent Dungan	Principal Financial Officer / CFO	2021-09-17
0001665160-21-001660	1	Guanhao Wu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-17
0001080368-21-000033	3	/s/Kyle Backer	Director	2021-09-16
0001080368-21-000033	2	/s/Toni McCarty	Chief Financial Officer	2021-09-16
0001080368-21-000033	1	/s/Tracey Suppo	Chief Executive Officer, President and Director	2021-09-16
0001665160-21-001657	1	Ian Eyberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-17
0001746059-21-000454	1	Ashley Watson	Owner and CEO	2021-09-17
0001669191-21-000916	1	Patrick Adam Carlton	Principal Executive Officer	2021-09-17
0001669191-21-000916	3	Patrick Adam Carlton	Principal Accounting Officer	2021-09-17
0001669191-21-000916	2	Patrick Adam Carlton	Principal Financial Officer	2021-09-17
0001669191-21-000916	4	Patrick Adam Carlton	Board Member	2021-09-17
0001882997-21-000001	1	Erik Bruner-Yang	CEO & Owner	2021-09-17
0001665160-21-001655	1	Carman Cook	CEO, Principal Executive Officer and Director	2021-09-17
0001665160-21-001655	2	Paula DOnofrio	Principal Financial Officer and Principal Accounting Officer	2021-09-17
0001878343-21-000002	1	John Emery	Principal Executive Officer	2021-09-17
0001878343-21-000002	2	James A. Calder	Principal Financial Officer & Principal Accounting Officer	2021-09-17
0001669191-21-000913	1	David Baker	Principal Executive Officer	2021-09-17
0001669191-21-000913	2	David Guzy	Principal Financial Officer	2021-09-17
0001669191-21-000913	6	Byron Kwok	Board Member	2021-09-17
0001669191-21-000913	4	David Baker	Board Member	2021-09-17
0001669191-21-000913	5	Vadim Tarasov	Board Member	2021-09-17
0001669191-21-000913	3	David Guzy	Principal Accounting Officer	2021-09-17
0001669191-21-000910	4	Robert Feierbach	Board Member	2021-09-17
0001669191-21-000910	3	Robert Feierbach	Principal Accounting Officer	2021-09-17
0001669191-21-000910	1	Robert Feierbach	Principal Executive Officer	2021-09-17
0001669191-21-000910	2	Robert Feierbach	Principal Financial Officer	2021-09-17
0001669191-21-000908	3	Mr. Terry Marshall	Principal Accounting Officer	2021-09-17
0001669191-21-000908	4	Mr. Terry Marshall	Board Member	2021-09-17
0001669191-21-000908	5	Mrs.  Jane  Kanter	Board Member	2021-09-17
0001669191-21-000908	6	Mr.  Peter Blacklow	Board Member	2021-09-17
0001669191-21-000908	7	Mrs.  Lauren  Murphy	Board Member	2021-09-17
0001669191-21-000908	8	Mr.  Farid Monseur	Board Member	2021-09-17
0001669191-21-000908	1	Mr. Terry Marshall	Principal Executive Officer	2021-09-17
0001669191-21-000908	2	Mr. Terry Marshall	Principal Financial Officer	2021-09-17
0001491281-21-000001	1	Brandon Skall	CEO	2021-09-17
0001665160-21-001653	1	Brad Johnston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-17
0001746059-21-000453	1	Denise Butts	Owner and Founder	2021-09-17
0001746059-21-000452	1	Shannon Styes	Owner and Founder	2021-09-17
0001746059-21-000451	1	Steven Jacobs	Owner and Founder	2021-09-17
0001746059-21-000450	1	Eward Sturgess Jr.	Founder and CEO	2021-09-17
0001670254-21-001054	1	David Dwumah	Founder & CEO	2021-09-16
0001879724-21-000005	1	SAMIM SYED	CFO	2021-09-17
0001669191-21-000905	1	Mickal Adler	Principal Executive Officer	2021-09-17
0001669191-21-000905	2	John Roberts	Principal Financial Officer	2021-09-17
0001669191-21-000905	3	Mickal Adler	Principal Accounting Officer	2021-09-17
0001669191-21-000905	4	John Roberts	Board Member	2021-09-17
0001669191-21-000905	5	Mickal Adler	Board Member	2021-09-17
0001669191-21-000905	6	Jessica Roberts	Board Member	2021-09-17
0001852331-21-000003	1	Ryan McLean	CEO	2021-09-16
0001670254-21-001050	1	Jay Kesan	General Counsel	2021-09-15
0001670254-21-001050	2	Franois Mahu	Founder, COO & Chief Designer	2021-09-15
0001670254-21-001050	3	Samir Varma	Chairman	2021-09-15
0001670254-21-001050	4	Rajiv Narain	Founder & CEO	2021-09-15
0001665160-21-001649	1	Mendel Bassman	CEO and Co-Founder	2021-09-16
0001670254-21-001052	4	Mason Hale	Founder & CEO	2021-09-15
0001665160-21-001649	3	Adam S Epstein	Executive Director	2021-09-16
0001665160-21-001649	4	Lacramioara Schulte auf'm Erley	Board Member	2021-09-16
0001665160-21-001651	1	Kenny Gregg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-16
0001670254-21-001052	1	Gordon Daugherty	Director	2021-09-16
0001670254-21-001052	2	Bryan Jones	Director	2021-09-16
0001670254-21-001052	3	Mark Metz	Director	2021-09-16
0001643014-21-000008	1	CARA ARMSTRONG	CEO	2021-09-16
0001665160-21-001649	2	Raymond F. Riek	Board Member	2021-09-16
0001670254-21-001047	1	Phil Martie	CEO	2021-09-15
0001875081-21-000002	1	Jacob Tovey	President	2021-09-16
0001670254-21-001045	3	Dave Lauer	CEO	2021-09-15
0001670254-21-001045	1	Alexander Cohen	COO	2021-09-15
0001670254-21-001045	2	Zachary David Hoff	CTO	2021-09-15
0001879211-21-000001	1	Jeffrey (&quot;Jeff&quot;) Heglie	Co-founder	2021-09-16
0001879211-21-000001	2	Mischelle (&quot;Shelley&quot;) Elkovich	Co-founder	2021-09-16
0001747807-21-000003	1	Tyler Stuart	CEO	2021-09-16
0001746059-21-000449	1	Kendall Duffie	CEO	2021-09-16
0001670254-21-001042	2	Diego Lara	Director	2021-09-10
0001670254-21-001042	3	Ian Balina	Chief Executive Officer	2021-09-10
0001670254-21-001042	1	Ugochukwu Leo Nduaguba	Partner	2021-09-13
0001746059-21-000447	1	Tomas Nenortas	Owner	2021-09-15
0001746059-21-000448	1	Christopher Mitchem	Founder and CEO	2021-09-15
0001774638-21-000005	4	/s/ David Armstrong	Director	2021-09-15
0001774638-21-000005	3	/s/ Stefan Craine	Chief Financial & Strategy Officer	2021-09-15
0001774638-21-000005	2	/s/ Jane Pinto	Vice President & Director	2021-09-15
0001774638-21-000005	1	/s/ David Weir	President & CEO	2021-09-15
0001670254-21-001039	4	Sue Marshall	Founder, CEO & CFO	2021-09-13
0001670254-21-001039	3	Garrick M. Villaume	Chief Science and Technology Officer	2021-09-14
0001670254-21-001039	2	Thomas Johnson	Director	2021-09-14
0001670254-21-001039	1	Carolyn V. Wolski	Director	2021-09-15
0001670254-21-001041	1	Donato De Martiis	Partner	2021-09-14
0001871551-21-000002	2	Robb Wolf	Director	2021-09-15
0001871551-21-000002	1	James Murphy	Director	2021-09-15
0001883032-21-000001	1	Adam J. Pilat	President	2021-08-09
0001881991-21-000001	1	George Beard	CFO	2021-09-15
0001665160-21-001648	1	Bernard Garcia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-15
0001796295-21-000002	1	Noelle Randall by Sean Fuellhart POA	CEO	2021-09-15
0001213900-21-048187	2	/s/ Chris Longboy	CTO, Director	2021-09-13
0001213900-21-048187	1	/s/ Juan Juan	CEO, Director	2021-09-13
0001665160-21-001646	1	Jonathan E. Tourgee	CEO, Principal Executive Officer and Director	2021-09-15
0001882521-21-000001	1	Felipe Crespo	President	2021-09-15
0001746059-21-000446	1	Tomas Nenortas	Owner	2021-09-15
0001665160-21-001644	1	Jason Richards	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-14
0001875492-21-000001	1	/s/Jeffrey Shiring	Managing Member	2021-09-15
0001835612-21-000005	1	William McGuire	CEO	2021-09-15
0001635996-21-000002	1	William Goldberg	CEO	2021-09-15
0001876413-21-000005	1	Duane A. Quamina	Senior Managing Partner, President & CEO	2021-09-15
0001850557-21-000007	1	Richard Miles by Sean Fuellhart POA	CEO	2021-09-15
0001670254-21-001037	6	Leonid Goriev	Founder & CEO	2021-09-14
0001670254-21-001037	5	Artem Loktionov	Mr	2021-09-14
0001670254-21-001037	4	Leo Goriev	Founder & CEO	2021-09-14
0001670254-21-001037	3	Egor Skorniakov	CTO	2021-09-14
0001670254-21-001037	2	Leonid Goriev	Founder & CEO	2021-09-14
0001670254-21-001037	1	Iegor Avetisov	CPO	2021-09-14
0001670254-21-001035	7	Leo Goriev	Founder & CEO	2021-09-13
0001670254-21-001035	6	Leonid Goriev	Founder & CEO	2021-09-14
0001670254-21-001035	5	Artem Loktionov	Mr	2021-09-14
0001670254-21-001035	4	Leo Goriev	Founder & CEO	2021-09-14
0001670254-21-001035	3	Egor Skorniakov	CTO	2021-09-14
0001670254-21-001035	2	Leonid Goriev	Founder & CEO	2021-09-14
0001670254-21-001035	1	Iegor Avetisov	CPO	2021-09-14
0001104659-21-115616	3	/s/ E. Harold Gassenheimer	Chief Financial Officer, Manager	2021-09-13
0001104659-21-115616	2	/s/ Fredy Dellis	Chief Operating Officer, Manager	2021-09-13
0001670254-21-001037	7	Leo Goriev	Founder & CEO	2021-09-13
0001665160-21-001642	1	Mykhailo Morozov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-14
0001104659-21-115616	1	/s/ Eugene Meehan	President, Manager	2021-09-13
0001670254-21-001033	2	Leonid Goriev	Founder & CEO	2021-09-14
0001670254-21-001033	3	Egor Skorniakov	CTO	2021-09-14
0001670254-21-001033	4	Leo Goriev	Founder & CEO	2021-09-14
0001670254-21-001033	5	Artem Loktionov	Mr	2021-09-14
0001670254-21-001033	6	Leonid Goriev	Founder & CEO	2021-09-14
0001670254-21-001033	1	Iegor Avetisov	CPO	2021-09-14
0001670254-21-001033	7	Leo Goriev	Founder & CEO	2021-09-13
0001665160-21-001640	1	Kayla Shelton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-14
0001670254-21-001032	2	Jesse Nunez	Founder / Executive Producer, Marine Corps Veteran	2021-09-03
0001670254-21-001032	1	Scott Sinclair	Officer	2021-09-03
0001644600-21-000099	1	Yanni Barghouty	Chief Executive Officer	2021-09-14
0001665160-21-001639	1	Abby Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-14
0001665160-21-001638	1	Michael Audi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-14
0001669191-21-000902	1	John Honour	Principal Executive Officer	2021-09-14
0001669191-21-000902	2	R. Glenn Kirk	Principal Financial Officer	2021-09-14
0001669191-21-000902	3	R. Glenn Kirk	Principal Accounting Officer	2021-09-14
0001669191-21-000902	4	James Gaspard	Board Member	2021-09-14
0001669191-21-000902	5	Charles Guillory	Board Member	2021-09-14
0001669191-21-000902	6	R. Glenn Kirk	Board Member	2021-09-14
0001669191-21-000902	7	John Honour	Board Member	2021-09-14
0001669191-21-000898	7	John Honour	Board Member	2021-09-14
0001669191-21-000898	6	R. Glenn Kirk	Board Member	2021-09-14
0001669191-21-000898	5	Charles Guillory	Board Member	2021-09-14
0001669191-21-000898	4	James Gaspard	Board Member	2021-09-14
0001669191-21-000898	3	R. Glenn Kirk	Principal Accounting Officer	2021-09-14
0001669191-21-000898	2	R. Glenn Kirk	Principal Financial Officer	2021-09-14
0001669191-21-000898	1	John Honour	Principal Executive Officer	2021-09-14
0001213900-21-047921	3	/s/ Randy Berholtz	Director	2021-09-14
0001213900-21-047921	2	/s/ Parth Amin	Co-founder and Chief Operating Officer	2021-09-14
0001213900-21-047921	1	/s/ Rachel Kuperman	Founder and Chief Executive Officer	2021-09-14
0001669191-21-000895	2	Wilder Rumpf	Principal Financial Officer	2021-09-13
0001669191-21-000895	3	Wilder Rumpf	Principal Accounting Officer	2021-09-13
0001669191-21-000895	4	Wilder Rumpf	Board Member	2021-09-13
0001669191-21-000895	5	Steve Forbes	Board Member	2021-09-13
0001669191-21-000895	1	Wilder Rumpf	Principal Executive Officer	2021-09-13
0001665160-21-001636	1	Mykhailo Morozov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-13
0001796106-21-000002	1	Alex Bayer	CEO	2021-09-14
0001670254-21-001031	2	Ejaz Haq	COO	2021-09-13
0001670254-21-001031	1	Mohamed Haq	CEO	2021-09-13
0001670254-21-001030	1	Mohamed Zaid	Founder and CEO	2021-09-08
0001670254-21-001027	2	Mark Begert	CEO + Co-founder	2021-09-08
0001670254-21-001029	1	Rian Christopher Weston-Dodds	Mr.	2021-09-13
0001670254-21-001029	2	Jordan Sakala	Founder/CEO	2021-09-13
0001733215-21-000006	1	Brooks Addington	Sole Manager	2021-09-13
0001670254-21-001022	3	Hugh McTavish	Founder and CEO	2021-09-10
0001670254-21-001022	2	Joseph Cunningham	CFO	2021-09-10
0001670254-21-001022	1	Gary  Hildebrand	Consultant	2021-09-13
0001670254-21-001027	1	Leslie Omana Begert	President + Co-founder	2021-09-08
0001665160-21-001634	1	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-13
0001665160-21-001633	1	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-13
0001665160-21-001632	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-13
0001669191-21-000892	4	Ray Fares	Board Member	2021-09-13
0001669191-21-000892	3	Ray Fares	Principal Accounting Officer	2021-09-13
0001669191-21-000892	2	Ray Fares	Principal Financial Officer	2021-09-13
0001669191-21-000892	1	Ray Fares	Principal Executive Officer	2021-09-13
0001669191-21-000890	4	Steve Wilcenski	Board Member	2021-09-13
0001669191-21-000890	5	Jason  Taylor	Board Member	2021-09-13
0001669191-21-000890	3	Steve Wilcenski	Principal Accounting Officer	2021-09-13
0001669191-21-000890	2	Steve Wilcenski	Principal Financial Officer	2021-09-13
0001669191-21-000890	1	Steve Wilcenski	Principal Executive Officer	2021-09-13
0001669191-21-000888	1	John Fanning Jr	Principal Executive Officer	2021-09-13
0001669191-21-000888	3	John Fanning Jr	Principal Accounting Officer	2021-09-13
0001669191-21-000888	4	John Fanning Jr	Board Member	2021-09-13
0001669191-21-000888	2	John Fanning Jr	Principal Financial Officer	2021-09-13
0001669191-21-000886	1	Teague Egan	Principal Executive Officer	2021-09-13
0001669191-21-000886	5	Teague Egan	Board Member	2021-09-13
0001669191-21-000886	2	Mike Eberhardt	Principal Financial Officer	2021-09-13
0001669191-21-000886	3	Geraldine Berkowitz	Principal Accounting Officer	2021-09-13
0001669191-21-000886	4	Michael Egan	Board Member	2021-09-13
0001669191-21-000884	3	Archil Cheishvili	Principal Accounting Officer	2021-09-13
0001669191-21-000884	2	Archil Cheishvili	Principal Financial Officer	2021-09-13
0001669191-21-000884	1	Archil Cheishvili	Principal Executive Officer	2021-09-13
0001669191-21-000884	4	Archil Cheishvili	Board Member	2021-09-13
0001665160-21-001629	1	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2021-09-13
0001669191-21-000882	1	Mehmet Kutluca	Board Member	2021-09-13
0001665160-21-001628	3	/s/Rachel Fish	Director	2021-09-13
0001665160-21-001628	1	/s/Arup Roy-Berman	Director	2021-09-13
0001665160-21-001628	2	/s/Crista Bailey	Director	2021-09-13
0001669191-21-000881	1	Wilder Rumpf	Principal Executive Officer	2021-09-13
0001669191-21-000881	5	Steve Forbes	Board Member	2021-09-13
0001669191-21-000881	2	Wilder Rumpf	Principal Financial Officer	2021-09-13
0001669191-21-000881	4	Wilder Rumpf	Board Member	2021-09-13
0001669191-21-000881	3	Wilder Rumpf	Principal Accounting Officer	2021-09-13
0001666102-21-000018	1	Rosemary Warnes	Co-CEO	2021-09-13
0001665160-21-001627	1	Jason Parker	President/Secretary	2021-09-13
0001852878-21-000003	2	Max Altman	Director	2021-09-13
0001852878-21-000003	1	Yishan Wong	Director	2021-09-13
0001852878-21-000003	3	Olga Irzak	Director	2021-09-13
0001746059-21-000445	1	Mirlene Hilaire	Owner and CEO	2021-09-13
0001746059-21-000444	1	Kenneth Walker	President	2021-09-13
0001848773-21-000003	1	Felix Florez II	Manager	2021-09-13
0001666102-21-000017	1	Tianyuan Gu	Chairman	2021-09-13
0001855932-21-000004	2	Ian Frascati	Managing Member	2021-09-13
0001855932-21-000004	1	William Daniel	Managing Member	2021-09-13
0001746059-21-000443	1	Luca DeCarolis	Owner and Founder	2021-09-13
0001874900-21-000001	2	Phu Nguyen	Managing Member	2021-09-13
0001874900-21-000001	1	Elvis Nguyen	Managing Member	2021-09-13
0001833787-21-000002	1	Khalid David	Director	2021-09-13
0001872560-21-000004	1	Avrum Mayman	Founder, CEO	2021-09-13
0001670254-21-001020	2	Taras Vodyanyy	CEO	2021-09-10
0001670254-21-001020	3	Oleksandr Sidenko	Board member	2021-09-10
0001746059-21-000442	1	Francis Manzo	President	2021-09-10
0001879724-21-000004	1	SAMIM SYED	COO	2021-09-10
0001670254-21-001020	1	Oleksandr Pryjmak	CTO	2021-09-10
0001670254-21-001020	4	Anna Pryimak	COO	2021-09-10
0001746059-21-000441	1	Jennifer Nicholas	Owner	2021-09-10
0001746059-21-000440	1	Alexander Corsini	Founder and CEO	2021-09-10
0001665160-21-001624	1	Emanuel Papadakis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-09-10
0001746059-21-000439	2	Lawrence Jarvey	Owner and CoFounder	2021-09-10
0001746059-21-000439	1	Daniel Suh	Owner and CoFounder	2021-09-10
0001665160-21-001623	1	Brooks Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-10
0001665160-21-001622	1	Jason Parker	President/Secretary	2021-09-10
0001851089-21-000005	1	/s/ Yuri Iskhakov	Chief Executive Officer, Secretary, and Treasurer	2021-09-10
0001665160-21-001620	1	Jeffrey C. Carleton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-10
0001796412-21-000007	1	Christopher Werner	CFO and Financial Director	2021-09-10
0001830365-21-000004	1	DELENCE A. SHEARES SR. By Sean Fuellhart POA	Chairman	2021-09-10
0001827424-21-000006	1	Chris Werner	CFO and Financial Director	2021-09-10
0001669191-21-000875	5	Charles Mueller	Board Member	2021-09-10
0001669191-21-000875	3	Charles Mueller	Principal Accounting Officer	2021-09-10
0001669191-21-000875	1	Jeff Sutherland	Principal Executive Officer	2021-09-10
0001669191-21-000875	2	Charles Mueller	Principal Financial Officer	2021-09-10
0001669191-21-000875	4	Timothy  Bennett	Board Member	2021-09-10
0001670254-21-001018	1	Carl Dumesle	Co-Founder & CEO	2021-09-08
0001665160-21-001619	1	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-10
0001665160-21-001618	1	Christopher Dell'Olio	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-10
0001665160-21-001617	1	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-10
0001665160-21-001617	2	Frank Golbeck	Director	2021-09-10
0001746059-21-000438	1	Michael Smelt	Owner and Founder	2021-09-10
0001665160-21-001615	1	Rahul Goyal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-10
0001754776-21-000005	1	Rob Garrett Smith	CEO	2021-09-09
0001860056-21-000002	2	Rhonda Marshall	Manager and Chief Executive Officer	2021-09-09
0001860056-21-000002	1	Brian Marshall	Manager and Chief Operating Officer	2021-09-09
0001670254-21-001016	5	Kyle Meyer	CEO	2021-09-08
0001670254-21-001016	4	Kyle meyer	President and CEO	2021-09-08
0001670254-21-001016	3	Kyle Meyer	CEO	2021-09-08
0001670254-21-001016	2	Roger  Heymann	cfo	2021-09-08
0001670254-21-001016	1	Brett Meisenheimer	Sec/Tres	2021-09-08
0001804624-21-000004	1	Wayne Baxter	Owner	2021-09-09
0001804624-21-000002	1	Wayne Baxter	Owner	2021-09-09
0001669191-21-000873	5	Charles Mueller	Board Member	2021-09-09
0001669191-21-000873	4	Jeff Sutherland	Board Member	2021-09-09
0001669191-21-000873	3	Charles Mueller	Principal Accounting Officer	2021-09-09
0001669191-21-000873	1	Jeff Sutherland	Principal Executive Officer	2021-09-09
0001669191-21-000873	2	Charles Mueller	Principal Financial Officer	2021-09-09
0001746059-21-000437	1	George Hatchell	Owner and Founder	2021-09-09
0001665160-21-001612	1	Michael Berk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-08
0001670254-21-001014	2	Messiah Jacobs	Founder & CEO	2021-09-07
0001643014-21-000007	1	Cara Armstrong	CEO	2021-09-08
0001665160-21-001611	1	Brice Baillie	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-08
0001670254-21-001014	1	Nicole Beckett	Vice President	2021-09-08
0001665160-21-001609	1	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-08
0001665160-21-001608	1	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-08
0001665160-21-001605	1	Lyle Gold	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-08
0001670254-21-001012	2	Craig Taplin	Director & Founder	2021-09-05
0001670254-21-001012	1	Allison Pease	CFO	2021-09-05
0001670254-21-001011	2	David J Kelley	Lead Scientist, Polymath, Founder	2021-09-07
0001670254-21-001011	1	Kyrtin Atreides	COO	2021-09-07
0001665160-21-001604	1	Robert Reynolds	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2021-09-08
0001665160-21-001602	1	Chuck Ardezzone	CEO/Director	2021-09-08
0001669191-21-000867	5	Marshall Kaplan Ph.D.	Board Member	2021-09-08
0001669191-21-000867	4	John Bauman	Board Member	2021-09-08
0001669191-21-000867	3	John Bauman	Principal Accounting Officer	2021-09-08
0001669191-21-000867	1	John Bauman	Principal Executive Officer	2021-09-08
0001669191-21-000867	2	John Bauman	Principal Financial Officer	2021-09-08
0001665160-21-001597	1	Liza Velarde	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-08
0001670254-21-001010	1	Arjun Rai	Founder + CEO	2021-09-03
0001669191-21-000863	5	Evelyn Watters	Board Member	2021-09-07
0001669191-21-000863	4	Monica Brady	Board Member	2021-09-07
0001669191-21-000863	3	Evelyn Watters	Principal Accounting Officer	2021-09-07
0001669191-21-000863	2	Monica Brady	Principal Financial Officer	2021-09-07
0001669191-21-000863	1	Evelyn Watters	Principal Executive Officer	2021-09-07
0001665160-21-001595	1	William Bullock	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-09-07
0001669191-21-000861	1	Chelinde Edouard	Principal Executive Officer	2021-09-07
0001669191-21-000861	2	Rob  Maiello	Principal Financial Officer	2021-09-07
0001669191-21-000861	3	John Fanning, Jr	Board Member	2021-09-07
0001669191-21-000861	4	Chelinde Edouard	Board Member	2021-09-07
0001881847-21-000001	1	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC	2021-09-07
0001670254-21-001008	2	Ryan Clarkson	Founder, Co-CEO & Director	2021-09-03
0001670254-21-001008	1	Eric VonFeldt	Co-CEO	2021-09-03
0001665160-21-001593	1	William Bullock	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-09-07
0001859717-21-000003	1	Joanna Bartholomew	Manager	2021-09-07
0001670254-21-001005	1	Adam Rubenstein	CEO / Co-Founder	2021-09-03
0001670254-21-001003	4	Michael Libes	Board member	2021-08-26
0001670254-21-001003	3	Patrick Casey	Financial Operations Manager	2021-08-26
0001670254-21-001003	2	Chris Graff	Board member	2021-08-26
0001670254-21-001003	1	Sebastian Sajoux	CEO	2021-08-26
0001665160-21-001592	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-03
0001670254-21-001001	1	Kyrtin Atreides	COO	2021-08-31
0001670254-21-001001	2	David J Kelley	Lead Scientist, Polymath, Founder	2021-08-31
0001746059-21-000436	1	Carolyn Alexander	Owner and Founder	2021-09-03
0001665160-21-001591	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-03
0001665160-21-001590	1	Jason Parker	President/Secretary	2021-09-03
0001665160-21-001585	1	Nicolas Billaud	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-03
0001665160-21-001584	1	William Howes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-03
0001871405-21-000005	1	Greg Commins	Manager	2021-09-03
0001830917-21-000004	1	Qiliang Wang by Sean Fuellhart POA	CEO	2021-09-03
0001880829-21-000001	1	Matthew Lutz	CEO	2021-09-03
0001865239-21-000008	1	John Lundholm	CEO	2021-09-03
0001670254-21-001000	3	Paul Koenig	Chief Executive Officer	2021-08-31
0001670254-21-000998	1	Leslie Asanga	Founder & CEO	2021-09-02
0001670254-21-001000	1	Russell Vering	CFO	2021-08-31
0001665160-21-001582	1	Adam Greenhood	CEO	2021-09-02
0001879724-21-000003	1	SAMIM SYED	COO	2021-09-02
0001670254-21-001000	2	Christopher Brian Reimers	Chief operations officer	2021-08-31
0001881146-21-000002	3	Samuel Karshenboym	Chief Operations Officer	2021-09-02
0001881146-21-000002	4	Derek Flanzraich	Director	2021-09-02
0001881146-21-000002	5	Sarah Foley	Director	2021-09-02
0001881146-21-000002	2	Benjamin Kurzban	Chief Financial Officer	2021-09-02
0001881146-21-000002	1	Sadie Kurzban	Founder & Chief Executive Officer	2021-09-02
0001665160-21-001580	1	Andrea Nerep	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-09-02
0001746059-21-000435	2	Charles Ferri	Owner and CoFounder	2021-09-02
0001746059-21-000435	1	Paul Seres	Owner and CoFounder	2021-09-02
0001746059-21-000434	1	Jeffrey Backer	LLC Member/Owner	2021-09-02
0001851491-21-000006	1	Mark Lynn	Chief Executive Officer	2021-09-02
0001851491-21-000006	4	Geoffrey McFarlane	Member of Board of Directors	2021-09-02
0001851491-21-000006	3	Gene Song	Chief Revenue Officer	2021-09-02
0001851491-21-000006	2	Morgan McLachlan	Chief Product Officer	2021-09-02
0001851491-21-000005	1	Mark Lynn	Chief Executive Officer	2021-09-02
0001851491-21-000005	2	Morgan McLachlan	Chief Product Officer	2021-09-02
0001851491-21-000005	4	Geoffrey McFarlane	Member of Board of Directors	2021-09-02
0001851491-21-000005	3	Gene Song	Chief Revenue Officer	2021-09-02
0001867414-21-000001	1	Kevin Shin by Sean Fuellhart POA	President	2021-09-02
0001670254-21-000997	2	Nicholas Hodges	Founder	2021-07-12
