ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001792508-21-000003	1	/s/Vitaly Bahachuk	Director, President, Chief Executive Officer	2021-03-17
0001670254-21-000336	6	Jeffrey Jonas	Board of Directors	2021-03-12
0001670254-21-000336	5	Bradley Tompkins	Board of Directors	2021-03-12
0001670254-21-000336	4	Hanan Levin	CIO	2021-03-12
0001670254-21-000336	3	Edward Tepper	COO and CFO	2021-03-12
0001670254-21-000336	2	Meg Masten	Chief Relationship Officer and Director	2021-03-12
0001792508-21-000003	2	/s/Aliaksandr Bazhanau	Director, Treasurer, Secretary, Chief Technology Officer	2021-03-17
0001670254-21-000336	1	Craig Jonas	Chief Executive Officer	2021-03-12
0001669191-21-000276	2	Archil Cheishvili	Board Member	2021-03-17
0001669191-21-000276	1	Archil Cheishvili	Principal Executive Officer	2021-03-17
0001670254-21-000335	2	David Henninger	President	2021-03-16
0001670254-21-000335	1	Paul Mastracchio	CEO	2021-03-16
0001746059-21-000122	1	Lloyd Kemry	Owner and CFO	2021-03-17
0001746059-21-000121	1	Jason Poluka	Owner and Founder	2021-03-17
0001791609-21-000003	1	Jeremy Morton	Founder & Chief Executive Officer	2021-03-15
0001791609-21-000003	3	Kristopher Kehler	Chief Technical Officer	2021-03-15
0001791609-21-000003	2	Christopher Queen	Chief Operations Officer	2021-03-15
0001670254-21-000334	1	Christopher Moore	Founder / CEO	2021-03-01
0001665160-21-000311	1	Dorrian Porter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-17
0001670254-21-000333	1	Marinieve Truvillion-Kemp	Co-Founder	2021-03-14
0001670254-21-000333	2	Alicia Kidd	Co-Founder	2021-03-14
0001746059-21-000120	2	Ashley Harding	Owner and COO	2021-03-17
0001746059-21-000120	1	Holly Harding	Owner and President	2021-03-17
0001833112-21-000003	1	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO	2021-03-16
0001715813-21-000001	1	Cheryl Durkee	Chief Executive Officer	2021-03-17
0001670254-21-000332	3	Ty Burgess	Founder & CEO	2021-03-15
0001670254-21-000332	1	Tedrick Wright	Co-founder	2021-03-15
0001670254-21-000332	2	Cindy Walker	Co-founder	2021-03-15
0001815564-21-000002	1	Mark Holland	CEO	2021-03-17
0001827501-21-000002	1	Aamar Khwaja	President CEO	2020-11-25
0001830909-21-000003	3	/s/ Vipin Jain	Co-founder & CEO	2021-03-16
0001670254-21-000331	1	Susan Adelman	Member, Board of Directors	2021-03-15
0001670254-21-000330	2	Jonathan Spangler	CEO and Founder	2021-03-16
0001670254-21-000330	1	Brent Rivard	CFO	2021-03-16
0001822345-21-000002	1	Kaivam Sattar	CEO, Director	2021-03-16
0001830909-21-000003	2	/s/ Eric Benhamou	Director	2021-03-16
0001670254-21-000331	2	Lonnie Adelman	CEO	2021-03-15
0001830909-21-000003	1	/s/ Venki Ayalur	Co-founder & CTO	2021-03-16
0001670254-21-000329	1	Samuel Park	Secretary	2021-03-09
0001670254-21-000329	2	Marina Tran-Vu	Founder & CEO	2021-03-09
0001746059-21-000119	1	Chitra Sivanandam	CFO and Co-owner	2021-03-16
0001665160-21-000310	1	Brice Baillie	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-16
0001669191-21-000273	5	Jeff Chambers	Board Member	2021-03-16
0001669191-21-000273	4	David Norris	Board Member	2021-03-16
0001669191-21-000273	3	David Norris	Principal Accounting Officer	2021-03-16
0001669191-21-000273	1	David Norris	Principal Executive Officer	2021-03-16
0001669191-21-000273	2	David Norris	Principal Financial Officer	2021-03-16
0001834420-21-000002	1	Horace Flournoy	Co-Founder & Chief Executive Officer	2021-03-16
0001834420-21-000002	2	Israel Idonije	Co-Founder & Chief Strategy Officer	2021-03-16
0001746059-21-000118	1	Richard White	Owner and CoFounder	2021-03-16
0001746059-21-000118	2	Judy White	Owner and CoFounder	2021-03-16
0001824373-21-000001	2	Alexander Randazzo	Managing Member	2021-03-16
0001824373-21-000001	1	Christopher Pappas	Managing Member	2021-03-16
0001104659-21-036864	2	/s/ Jeff Annison	Director	2021-03-15
0001104659-21-036864	1	/s/ Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer, Treasurer, and Director	2021-03-15
0001669191-21-000268	3	John Fanning, Jr	Board Member	2021-03-16
0001669191-21-000268	4	Chelinde Edouard	Board Member	2021-03-16
0001669191-21-000268	2	Rob  Maiello	Principal Financial Officer	2021-03-16
0001669191-21-000268	1	Chelinde Edouard	Principal Executive Officer	2021-03-16
0001669191-21-000266	3	Lisa Vo	Principal Accounting Officer	2021-03-16
0001669191-21-000266	1	Lisa Vo	Principal Executive Officer	2021-03-16
0001669191-21-000266	2	Lisa Vo	Principal Financial Officer	2021-03-16
0001669191-21-000266	5	Lisa Vo	Board Member	2021-03-16
0001669191-21-000266	4	Curtis  Northcutt	Board Member	2021-03-16
0001669191-21-000264	2	Rob  Maiello	Principal Financial Officer	2021-03-16
0001669191-21-000264	1	Chelinde Edouard	Principal Executive Officer	2021-03-16
0001669191-21-000264	4	Chelinde Edouard	Board Member	2021-03-16
0001669191-21-000264	3	John Fanning, Jr	Board Member	2021-03-16
0001669191-21-000263	4	Chelinde Edouard	Board Member	2021-03-16
0001669191-21-000263	3	John Fanning, Jr	Board Member	2021-03-16
0001669191-21-000263	2	Rob  Maiello	Principal Financial Officer	2021-03-16
0001669191-21-000263	1	Chelinde Edouard	Principal Executive Officer	2021-03-16
0001849190-21-000001	1	John Hickman	CEO	2021-03-16
0001829993-21-000001	1	Victor Hugo Rosales	Sole Member of Vylon Balance Solutions LLC, Its Manager	2021-03-16
0001835612-21-000003	3	Ryan Vet	Manager	2021-03-15
0001835612-21-000003	1	William McGuire	CEO	2021-03-15
0001835612-21-000003	2	Eric Porper	Manager	2021-03-15
0001820404-21-000003	1	Roy Scott	Chief Executive Officer	2021-03-15
0001824627-21-000001	2	Kash Vyas	Co-Founder & CTO	2021-03-15
0001824627-21-000001	1	Dave Sharma	Co-Founder & CEO	2021-03-15
0001670254-21-000327	1	Joshua Murray	Manager, Producer, Actor	2020-12-04
0001670254-21-000325	2	Nicholas Tommarello	Founder & CEO	2021-03-14
0001670254-21-000325	1	Greg Belote	Founder & CTO	2021-03-14
0001830449-21-000002	1	Paul J. Perrone	Chief Executive Officer	2021-03-14
0001670254-21-000328	1	Larry Bieza	Founder	2020-12-17
0001665160-21-000308	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-15
0001665160-21-000306	1	Petra Wood	Director; Vice President; Head of Growth; Chief Operating Officer; Secretary of R3 Printing, Inc.	2021-03-15
0001746059-21-000117	1	Jeffery Hansen	CEO	2021-03-15
0001665160-21-000302	2	Mason Burnett	COO	2021-03-15
0001665160-21-000302	1	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-15
0001665160-21-000298	1	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-15
0001736653-21-000002	1	Erik Groset	Founder & CEO	2021-03-15
0001736653-21-000002	3	Rick Hernandez	Board Member	2021-03-15
0001736653-21-000002	4	Tom Peterson	Board Member	2021-03-15
0001736653-21-000002	2	Peter Groset	Founder & CTO	2021-03-15
0001670254-21-000323	1	Joseph Allen	Vice President & Co-Founder	2021-01-20
0001670254-21-000323	2	Brad Starnes	President & Co-Founder	2021-01-20
0001665160-21-000297	1	Lyle Gold	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-15
0001683168-21-000938	1	/s/ Brian Guinn	President	2021-03-15
0001683168-21-000937	1	/s/ Brian Guinn	President	2021-03-15
0001683168-21-000936	1	/s/ Brian Guinn	President	2021-03-15
0001839828-21-000002	1	Arlan Hamilton	Manager	2021-03-15
0001665160-21-000295	1	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2021-03-12
0001743482-21-000001	1	Matt Wilkerson	CEO	2021-03-15
0001670254-21-000321	1	Brian Johnson	Founder + CE	2021-03-13
0001746059-21-000116	1	Thomas McGuire	COO	2021-03-15
0001665160-21-000290	1	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-15
0001844303-21-000001	4	Perry Del Favero	Chief Product Officer	2021-03-15
0001844303-21-000001	2	Kirk Davis	Executive Chairman of the Board	2021-03-15
0001844303-21-000001	1	Bruce Dobie	CEO, principal executive office, principal financial officer, controller and/or principal accounting officer	2021-03-15
0001844303-21-000001	3	Travis Graham	Chief Technology Officer	2021-03-15
0001665160-21-000287	1	Kayla Shelton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-14
0001532978-21-000001	1	Sahil Lavingia	CEO and Director	2021-03-14
0001670254-21-000310	1	Brian Leung	Co-founder & CEO	2021-03-11
0001843648-21-000003	3	David Zeng	CTO and Director	2021-03-11
0001843648-21-000003	2	Jesse Zhang	CPO and Director	2021-03-11
0001843648-21-000003	1	Neal Jean	CEO and Director	2021-03-11
0001670254-21-000309	3	Sami Halabi	Founder | CEO	2021-03-11
0001670254-21-000309	2	Bryan Riester	COO	2021-03-11
0001670254-21-000309	1	G. A. Al Dampier	Treasurer	2021-03-12
0001670254-21-000313	5	Cihan Fuat Atkin	Founder & CEO	2021-03-12
0001670254-21-000313	4	Charles Wingate	CFO & Treasurer	2021-03-12
0001670254-21-000313	3	James Garcia	CTO, COO, Secretary	2021-03-12
0001670254-21-000313	2	Don Tannnenbaum	Co-Founder, EVP	2021-03-12
0001670254-21-000313	1	Rajeev Prasad	Board Member	2021-03-12
0001850785-21-000004	2	Sven Kruger	CCO, Director	2021-03-12
0001850785-21-000004	1	Tobias Martens	CEO, Director	2021-03-12
0001670254-21-000312	2	Wesley Wierson	Chief Executive Officer	2021-03-12
0001670254-21-000307	2	Leo Alicante	Founder & CEO	2021-03-09
0001670254-21-000307	1	Leo Alicante	Founder & CEO	2021-03-12
0001670254-21-000306	4	Brett Williams	President/Cofounder	2021-03-11
0001670254-21-000306	3	Tracy Poole	Vice President	2021-03-11
0001670254-21-000306	2	Chris Wright	CoFounder	2021-03-11
0001670254-21-000312	1	Stephen Carl Ekker	Director	2021-03-12
0001670254-21-000306	1	Jim Barsness	CFO	2021-03-11
0001670254-21-000305	2	Marinus Dijkstra	CEO & Co-Founder	2021-03-11
0001670254-21-000305	1	Alexander Mika'ele Griffin Chuck	CFO & Co-Founder	2021-03-11
0001823177-21-000003	1	Jenna Hua	President	2021-03-12
0001670254-21-000303	1	Aziza Ismail	Founder/CEO	2021-03-11
0001665160-21-000279	1	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-12
0001791747-21-000001	1	/s/ Obi Onyejekwe	Chief Executive Officer	2021-03-12
0001670254-21-000301	1	Gustavo Mello	CO-Founder & CEO	2021-03-11
0001670254-21-000301	3	Brook Emanuel	Co-Founder & Strategist	2021-03-11
0001670254-21-000301	2	marcus souza	COO and CO-Founder	2021-03-11
0001665160-21-000277	1	Lior David	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-12
0001838216-21-000001	1	Pratik Gupta	Director	2021-03-12
0001838216-21-000001	2	Jean-Luc Abaziou	Director	2020-03-12
0001746059-21-000115	1	Bradley Gakenheimer	CEO and Co-Founder	2021-03-12
0001670254-21-000299	2	Bryan Flynn	COO & Secretary	2021-03-11
0001670254-21-000299	1	Laurel Kathleen Flynn	Kate Flynn	2021-03-11
0001670254-21-000297	2	John Sorial	Founder & Managing Partner	2021-03-10
0001670254-21-000297	1	Marcos Guirgis	CFO	2021-03-11
0001746059-21-000114	1	Cody Powell	CFO and Co-Owner	2021-03-12
0001838793-21-000004	1	Lyneir Richardson	CEO of The Chicago TREND Corporation, the manager	2021-03-12
0001827897-21-000001	1	Daniel Dus	As Manager, Managing Partner of Shared Estates Asset Fund, GP, the Manager of, Shared Estates Fund 1, LLC	2021-03-12
0001665614-21-000003	1	J. Brian Murray	Managing member, SHARSWOOD 1, SPNSRS, LLC	2021-03-12
0001842021-21-000003	3	Alex Rochegude	COO, Director	2021-03-12
0001842021-21-000003	1	Sajung Yun	CEO, Director	2021-03-12
0001842021-21-000003	2	Sijung Yun	CSO, Director	2021-03-12
0001746059-21-000113	1	Richard White	Owner and CoFounder	2021-03-12
0001746059-21-000113	2	Judy White	Owner and CoFounder	2021-03-12
0001842021-21-000002	1	Sajung Yun	CEO, Director	2021-03-12
0001842021-21-000002	2	Sijung Yun	CSO, Director	2021-03-12
0001842021-21-000002	3	Alex Rochegude	COO, Director	2021-03-12
0001746059-21-000112	1	Richard White	Owner and CoFounder	2021-03-11
0001746059-21-000112	2	Judy White	Owner and CoFounder	2021-03-11
0001850785-21-000002	1	/s/James Chapman	CEO, Director	2021-03-11
0001730100-21-000001	2	Adan Sanchez de Pedro Crespo	Secretary and Vice-President	2021-03-11
0001689683-21-000001	1	Christopher Fontenot	CEO	2021-03-11
0001670254-21-000293	1	Ivan Isakov	Co-Founder & CEO	2021-03-11
0001730100-21-000001	1	Daniele Levi	President and Treasurer	2021-03-11
0001670254-21-000291	1	Adam Guttmann	Manager and Director	2021-03-11
0001670254-21-000291	2	Dr. Mark Alfenito	President & CEO	2021-03-11
0001670254-21-000290	1	Jason Lewiston	President	2020-11-19
0001670254-21-000288	1	Joshua Dizon	Writer and Director	2021-03-10
0001670254-21-000287	3	Sami Halabi	Founder | CEO	2021-03-08
0001670254-21-000287	2	Glenn Alvon Dampier, Jr	Treasurer	2021-03-09
0001670254-21-000287	1	Bryan Riester	CPO	2021-03-09
0001746059-21-000111	1	David Goodell	Owner and CEO	2021-03-11
0001665160-21-000274	1	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-03-10
0001670254-21-000285	1	Peter Difilippantonio	Founder & CEO	2021-03-05
0001822817-21-000004	1	/s/ Tae Young Lee	President	2021-02-24
0001670254-21-000283	1	Timothy Wells	Co-Founder / Chief Technical Officer	2021-03-10
0001670254-21-000283	2	Salim Holder	Co-Founder / Chief Executive Officer	2021-03-09
0001670254-21-000282	2	Jacob Davis	CEO	2021-03-10
0001670254-21-000282	1	Yoel Wolhendler	CMO	2021-03-10
0001670254-21-000281	1	Kevin Winston	Founder	2021-03-10
0001849824-21-000002	1	Claudia Rovegno	Co-Owner	2021-03-10
0001670254-21-000280	1	Renji Bijoy	Founder & CEO/CTO	2021-03-09
0001849824-21-000001	1	Kimberly Agnew	Owner	2021-03-10
0001670254-21-000279	2	Megan Stoll	Co-founder, Marketing Director	2021-03-09
0001670254-21-000279	3	Lori Shandro	Producer, Managing Member, Co-Founder	2021-03-08
0001670254-21-000279	4	Eric Gilbert	Festival Director, Talent Buyer, Co-Founder	2021-03-03
0001670254-21-000279	1	Andrew Lorona	Co-Founder	2021-03-09
0001213900-21-014507	1	/s/ William Zanker	Chief Executive Officer, President and Director	2021-03-10
0001533849-21-000002	1	/s/ BALAKRISHNAN NAIR	PRESIDENT & CTO	2021-03-10
0001670254-21-000277	1	Samuel Park	Secretary	2021-03-09
0001670254-21-000277	2	Marina Tran-Vu	Founder & CEO	2021-03-09
0001670254-21-000275	2	Rob Hunter	CEO	2021-02-25
0001670254-21-000275	1	Max Morlocke	Chief Technology Officer	2021-02-25
0001669191-21-000258	3	Blaine Patterson	Principal Accounting Officer	2021-03-10
0001669191-21-000258	4	Fiona  Drennan	Board Member	2021-03-10
0001669191-21-000258	5	Blaine Patterson	Board Member	2021-03-10
0001669191-21-000258	2	Blaine Patterson	Principal Financial Officer	2021-03-10
0001669191-21-000258	1	Blaine Patterson	Principal Executive Officer	2021-03-10
0001669191-21-000256	6	Christie Roach	Board Member	2021-03-10
0001669191-21-000256	5	Anthony Holland	Board Member	2021-03-10
0001669191-21-000256	4	Shauna Holland	Board Member	2021-03-10
0001669191-21-000256	3	Anthony Holland	Principal Accounting Officer	2021-03-10
0001669191-21-000256	2	Christie Roach	Principal Financial Officer	2021-03-10
0001669191-21-000256	1	Shauna Holland	Principal Executive Officer	2021-03-10
0001669191-21-000254	5	Wun Fie Loa	Board Member	2021-03-10
0001669191-21-000254	4	Chris Davino	Board Member	2021-03-10
0001669191-21-000254	3	Chris Davino	Principal Accounting Officer	2021-03-10
0001669191-21-000254	2	Wun Fie Loa	Principal Financial Officer	2021-03-10
0001669191-21-000254	1	Denise Hayman-Loa	Principal Executive Officer	2021-03-10
0001669191-21-000254	6	Denise Hayman-Loa	Board Member	2021-03-10
0001669191-21-000252	4	Medhat Ahmed	Board Member	2021-03-10
0001669191-21-000252	5	Hanady Elgamal	Board Member	2021-03-10
0001669191-21-000252	3	Medhat Ahmed	Principal Accounting Officer	2021-03-10
0001669191-21-000252	2	Medhat Ahmed	Principal Financial Officer	2021-03-10
0001669191-21-000252	1	Medhat Ahmed	Principal Executive Officer	2021-03-10
0001669191-21-000250	4	Jan  Lucanus	Board Member	2021-03-10
0001669191-21-000250	1	Jan  Lucanus	Principal Executive Officer	2021-03-10
0001669191-21-000250	2	Jan  Lucanus	Principal Financial Officer	2021-03-10
0001669191-21-000250	3	Jan  Lucanus	Principal Accounting Officer	2021-03-10
0001669191-21-000248	1	Billy Meadow	Principal Executive Officer	2021-03-10
0001669191-21-000248	2	Richard Still	Principal Financial Officer	2021-03-10
0001669191-21-000248	3	Billy Meadow	Board Member	2021-03-10
0001669191-21-000248	4	Richard Still	Board Member	2021-03-10
0001669191-21-000246	1	Farrukh Siddiqui	Principal Executive Officer	2021-03-10
0001669191-21-000246	2	Farrukh Siddiqui	Board Member	2021-03-10
0001669191-21-000244	1	Don Bielak	Principal Executive Officer	2021-03-10
0001669191-21-000244	2	Don Bielak	Board Member	2021-03-10
0001669191-21-000242	3	Mark Kammerer	Board Member	2021-03-10
0001669191-21-000242	2	Eric Weaver	Board Member	2021-03-10
0001669191-21-000242	1	Eric Weaver	Principal Executive Officer	2021-03-10
0001669191-21-000239	1	Ryan Werking	Principal Executive Officer	2021-03-10
0001669191-21-000239	2	Ryan Werking	Principal Financial Officer	2021-03-10
0001669191-21-000239	3	Ryan Werking	Principal Accounting Officer	2021-03-10
0001669191-21-000239	5	Maurice Dukes	Board Member	2021-03-10
0001669191-21-000239	4	Ryan Werking	Board Member	2021-03-10
0001669191-21-000237	4	Steve Wilcenski	Board Member	2021-03-10
0001669191-21-000237	5	Jason  Taylor	Board Member	2021-03-10
0001669191-21-000237	3	Steve Wilcenski	Principal Accounting Officer	2021-03-10
0001669191-21-000237	2	Steve Wilcenski	Principal Financial Officer	2021-03-10
0001669191-21-000237	1	Steve Wilcenski	Principal Executive Officer	2021-03-10
0001669191-21-000233	2	Mike Ghodoosian	Board Member	2021-03-10
0001669191-21-000233	1	Mike Ghodoosian	Principal Executive Officer	2021-03-10
0001669191-21-000231	4	Gerard S. O'Connor MD, FACS, AOA	Board Member	2021-03-10
0001669191-21-000231	5	Jane  Scaccetti	Board Member	2021-03-10
0001669191-21-000231	6	Saul Reibstein	Board Member	2021-03-10
0001669191-21-000231	8	James  Applebach	Board Member	2021-03-10
0001669191-21-000231	1	James  Applebach	Principal Executive Officer	2021-03-10
0001669191-21-000231	3	Matthew O'Connor	Principal Accounting Officer	2021-03-10
0001669191-21-000231	2	Gerard S. O'Connor MD, FACS, AOA	Principal Financial Officer	2021-03-10
0001669191-21-000231	7	John C. Matthews	Board Member	2021-03-10
0001670254-21-000273	2	James Darenkamp	Cofounder & CFO	2021-02-26
0001670254-21-000273	1	Ryan King	CEO	2021-02-26
0001746059-21-000110	1	David Goodell	Owner and CEO	2021-03-09
0001670254-21-000272	2	Kevin Terry Smith	President & Founder	2021-03-05
0001670254-21-000272	1	Celeste Malvar-Stewart	Vice President-Design	2021-03-05
0001670254-21-000269	1	Renji Bijoy	Founder & CEO/CTO	2021-03-08
0001670254-21-000270	1	Jesse Pliner	Founder & CEO	2021-03-09
0001670254-21-000271	5	Richard Carrier	CEO	2021-02-11
0001670254-21-000271	4	Jaime Borras	CTO	2021-02-11
0001670254-21-000271	3	Raymond Johnson	CFO	2021-02-11
0001670254-21-000271	2	Daniel Carroll	Director	2021-02-11
0001808550-21-000015	1	Matthew Lutz	CEO	2021-03-09
0001828208-21-000001	1	Patrick Quinton	President of the manager, Dweller, Inc	2021-03-09
0001670254-21-000271	1	Ankur Agarwal	Director	2021-02-12
0001783532-21-000001	1	Matthew Feldman	Director	2021-03-09
0001783532-21-000001	2	Melissa Facchina	Director	2021-03-09
0001830909-21-000002	2	/s/ Eric Benhamou	Director	2021-03-09
0001830909-21-000002	3	/s/ Vipin Jain	Co-Founder & CEO	2021-03-09
0001830909-21-000002	1	/s/ Venki Ayalur	Co-Founder & CTO	2021-03-09
0001477932-21-001330	1	/s/ Alberto Prieto	Chief Executive Officer, Director	2021-03-09
0001581437-21-000001	1	H. Jacob Hanchar	CEO	2021-03-09
0001826663-21-000003	1	/s/ Sriram Subramanian	President and CEO	2021-03-09
0001670254-21-000267	1	Kelly McDonald	CEO and Co-Founder	2021-03-03
0001829147-21-000003	1	Jose Percival Palesel	CEO	2021-02-08
0001669191-21-000229	1	David Markowski	Principal Executive Officer	2021-03-09
0001669191-21-000229	2	Ron Erickson	Board Member	2021-03-09
0001669191-21-000227	3	Marvin Johnson	Principal Accounting Officer	2021-03-09
0001669191-21-000227	4	Marvin Johnson	Board Member	2021-03-09
0001669191-21-000227	5	Anthony Carter	Board Member	2021-03-09
0001669191-21-000227	1	Marvin Johnson	Principal Executive Officer	2021-03-09
0001669191-21-000227	2	Marvin Johnson	Principal Financial Officer	2021-03-09
0001670254-21-000266	1	Ivy Mahscio	Founder + CEO	2021-02-05
0001747584-21-000006	1	Cullen Kasunic	Manager, Chief Financial Officer	2021-03-08
0001746059-21-000109	1	Joshua Breault	Owner and Founder	2021-03-08
0001670254-21-000265	2	Lee Nelson	Owner	2021-03-02
0001670254-21-000265	1	Patrick OBrien	Vice President	2021-03-02
0001634025-21-000001	1	Brian Scott	Director / Manager	2021-03-08
0001634025-21-000001	2	Mont Handley	Director / Manager	2021-03-08
0001634025-21-000001	3	David Lilly	Director / Manager	2021-03-08
0001634025-21-000001	4	Carl Nicolia	Director / Manager	2021-03-08
0001836102-21-000001	1	Neal Tiles	Co-Founder & CEO	2021-03-08
0001670254-21-000264	1	Anja Skodda	Founder / CEO	2021-01-20
0001670254-21-000263	2	Sara Moll	Founder & CEO	2021-02-24
0001670254-21-000263	1	Lily Styles	COO	2021-02-25
0001808550-21-000012	1	Matthew Lutz	CEO	2021-03-08
0001670254-21-000262	1	Tino Go	CEO & Co-Founder	2021-03-07
0001687516-21-000001	4	Jean Mark Aflalo	Director	2021-03-08
0001687516-21-000001	2	Eran Mordechay	CTO & Co-Founder	2021-03-08
0001687516-21-000001	3	Isaac Maretsky	Director	2021-03-08
0001687516-21-000001	1	Jonathan Ofir	CEO & Co-Founder	2021-03-08
0001770023-21-000001	1	Siri Chakka	CEO	2021-03-08
0001834420-21-000001	2	Israel Idonije	Co-Founder & Chief Strategy Officer	2021-03-04
0001834420-21-000001	1	Horace L. Flournoy	Co-Founder & Chief Executive Officer	2021-03-04
0001716822-21-000001	1	Richard Bronson	CEO and Director	2021-03-05
0001737679-21-000003	1	Robert Salvador	Chief Executive Officer	2021-03-05
0001665160-21-000273	3	Matt Shubeck	COO	2021-03-05
0001665160-21-000273	2	David Lentz	Accounting Manager/Controller	2021-03-05
0001665160-21-000273	1	Brent Zimmerman	CEO, Principal Executive Officer and Director/Manager	2021-03-05
0001670254-21-000260	4	Kevin Hagedorn	President	2021-03-03
0001670254-21-000260	3	Charles L. Bisgaier	Director	2021-03-04
0001670254-21-000260	2	Ken Kousky	Board Member	2021-03-05
0001670254-21-000260	1	Rishabh Kala	Board Member	2021-03-05
0001747584-21-000005	1	Peter Krajsa	Managing Member	2021-03-05
0001843387-21-000001	5	Robert Ahlgren	Director	2021-03-05
0001843387-21-000001	4	Shreyas Sadalgli	Director	2021-03-05
0001843387-21-000001	3	Craig London	Director	2021-03-05
0001843387-21-000001	2	Gary Klinefelter	Director	2021-03-05
0001843387-21-000001	1	Shane Dyer	Director	2021-03-05
0001670254-21-000256	1	Louis Ferro	President and Chairman	2021-03-04
0001670254-21-000258	1	Nathan Benn	Manager	2021-03-05
0001670254-21-000258	2	Pete Ferrari	President	2021-03-05
0001477932-21-001253	1	/s/ Alberto Prieto	Chief Executive Officer, Director	2021-03-05
0001669191-21-000220	5	Julianna  Smoot	Board Member	2021-03-05
0001669191-21-000220	1	Lonnie Johnson	Principal Executive Officer	2021-03-05
0001669191-21-000220	2	Julianna  Smoot	Principal Financial Officer	2021-03-05
0001669191-21-000220	3	Brian Spangle	Principal Accounting Officer	2021-03-05
0001669191-21-000220	4	Lonnie Johnson	Board Member	2021-03-05
0001669191-21-000220	6	Brian Spangle	Board Member	2021-03-05
0001669191-21-000218	5	Erik  Johnson	Board Member	2021-03-05
0001669191-21-000218	1	Russell Schindler	Principal Executive Officer	2021-03-05
0001669191-21-000218	4	Eric Bergsma	Board Member	2021-03-05
0001669191-21-000218	2	Russell Schindler	Principal Financial Officer	2021-03-05
0001669191-21-000218	3	Eric Bergsma	Principal Accounting Officer	2021-03-05
0001836927-21-000002	1	Stephanie Nicolaas	Owner	2021-03-05
0001774981-21-000001	1	David Hallam	Co-Owner	2021-03-05
0001669191-21-000216	2	Ryan Gresh	Principal Financial Officer	2021-03-05
0001669191-21-000216	5	CJ Forse	Board Member	2021-03-05
0001669191-21-000216	4	Ryan Gresh	Board Member	2021-03-05
0001669191-21-000216	3	Ryan Gresh	Principal Accounting Officer	2021-03-05
0001669191-21-000216	1	Ryan Gresh	Principal Executive Officer	2021-03-05
0001746059-21-000108	2	Donica Monday	Owner and CoFounder	2021-03-05
0001746059-21-000108	1	John Flemming	Owner and CoFounder	2021-03-05
0001746059-21-000107	1	Matthew Demma	Owner and Founder	2021-03-05
0001746059-21-000106	1	Katlyn Rodriguez	Owner and President	2021-03-05
0001746059-21-000105	1	Alex Stratta	CoOwner and Head Chef	2021-03-05
0001746059-21-000104	1	Frank Segretti	Owner and Founder	2021-03-05
0001746059-21-000103	1	Nathaniel Chisley	Owner and CoFounder	2021-03-05
0001670254-21-000254	4	Steven Smith	Founder and CEO	2021-03-04
0001670254-21-000254	3	Rainford Knight	Head of Finance	2021-03-04
0001670254-21-000254	1	Cynthia Mullins	Head of Human Resources	2021-03-04
0001670254-21-000254	2	Sara Sherbondy	Chief Operation Officer	2021-03-04
0001746059-21-000102	1	Andrew Hendricks	Owner and CoFounder	2021-03-05
0001746059-21-000102	2	Konstantinos Chilias	Owner and CoFounder	2021-03-05
0001670254-21-000252	2	D. William Zero	Chief Executive Officer	2021-03-04
0001670254-21-000252	1	James M. Dobbins	Director	2021-03-04
0001726537-21-000001	1	Amy Dannemiller	Manager	2021-03-04
0001726537-21-000002	1	Avraham Amar	CEO, Director	2021-03-04
0001726537-21-000001	2	Scot Crow	Manager	2021-03-04
0001729128-21-000002	1	Georgiy Laptevsky	Director	2021-03-04
0001729128-21-000002	3	Eric Ryan	Director	2021-03-04
0001729128-21-000002	2	Vishal Vasishth	Director	2021-03-04
0001790166-21-000002	1	Janine Yorio	Chief Executive Officer	2021-03-04
0001790166-21-000002	2	Jesse Stein	Principal Financial Officer	2021-03-04
0001669191-21-000214	1	Rhett Ross	Principal Executive Officer	2021-03-04
0001669191-21-000214	2	Rhett Ross	Principal Financial Officer	2021-03-04
0001669191-21-000214	3	Rhett Ross	Principal Accounting Officer	2021-03-04
0001669191-21-000214	4	Philip Burton	Board Member	2021-03-04
