ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001878300-22-000001	0	The Offering closed successfully on 3/10/2022, having received investment commitments of $225,791.00, although a final accounting has not taken place.		Retail Works Eschoppe LLC	Limited Liability Company		NY	2019-08-26	185 GREENWICH STREET	LL4032	NEW YORK	NY	10007	https://brikclik.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-000428	1		The issuer is extending campaign close date to 4/30/2022.	Weapon X, Inc.	Corporation		NV	2021-01-16	1704 S. VINEYARD AVENUE		ONTARIO	CA	91761	http://weaponxinc.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000207	0			Content Launch Solutions, Inc	Corporation		DE	2016-10-15	1005 Armorlite Drive	#323	San Marcos	CA	92069	http://www.contentlaunch.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001805081-22-000002	0	The issuer raised approximately $241,833.66 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		A-Plan Coaching, LLC	Limited Liability Company		DE	2017-09-17	40 GRACE COURT, #1		BROOKLYN	NY	11201	https://www.a-plancoaching.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-000427	0		Issuer updating issuer specific perks and a typo	HHITT, Inc.	Corporation		DE	2016-07-18	1225 4th Street		San Francisco	CA	94158	www.hitcheck.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000425	0			Green Ninja	Corporation		CA	2016-07-14	421 Loreto St.		Mountain View	CA	94041	http://www.greenninja.org	StartEngine Capital, LLC	N	0001665160	007-00007	
0001897826-22-000001	0			Diversified Oil & Gas Holdings, Ltd.	Corporation		NV	2002-04-17	370 AMAPOLA AVE	200-A	TORRANCE	CA	90501	www.diversifiedoilandgas.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-22-000423	0			Speranza Therapeutics, Inc.	Corporation		DE	2019-09-18	433 Plaza Real Suite 275		Boca Raton	FL	33432	www.speranzatherapeutics.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001901890-22-000003	0	Total raised $34,800		2LC Bakery	Limited Liability Company		GA	2017-02-01	7 KEYS FERRY ST		MCDONOUGH	GA	30253	WWW.2LCBAKERY.COM	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001910093-22-000005	1		Include Early Bird Terms for the offering, along with a revised pitch deck.	Akttyva Therapeutics, Inc.	Corporation		DE	2020-10-22	1375 BRIDGE RD		EASTHAM	MA	02642	https://akttyva.com/	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001665160-22-000421	0	At the close of the offering, the issuer closed on $70,828.66 and 36,651 of securities.		Primo Wind, Inc.	Corporation		DE	2019-11-12	7350 TRADE STREET, SUITE B	SUITE B	SAN DIEGO	CA	92121	https://www.primoenergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000420	0	At the close of the offering, the issuer closed on $463,315.96 and 822,548 of securities.		Wink Robotics, Inc.	Corporation		DE	2017-06-14	5418 COLLEGE AVE		OAKLAND	CA	94618	https://www.luumlash.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000419	1		Issuer is adding Board Members and disclosing Inside Investments	OSM Shield, Inc	Corporation		WY	2015-12-18	275 Main Street, Suite O-211		Edwards	CO	81632	https://www.osmshield.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000417	0			OOTify, Inc.	Corporation		DE	2017-06-15	7898 E. Hampshire Rd.		Orange	CA	92867	ootify.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000101	0			Two Trees Roastery, LLC	Limited Liability Company		OR	2021-08-17	925 NW HOYT ST		PORTLAND	OR	97209	https://www.twotreesroastery.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000414	0	At the close of the offering, the issuer closed on $554,440 and 15,157 shares of common stock.		Enginuity Power Systems, Inc.	Corporation		DE	2015-11-07	730 S WASHINGTON STREET		ALEXANDRIA	VA	22314	https://enginuitypowersystems.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001914734-22-000002	0			Block Forms, Inc.	Corporation		DE	2018-12-17	1441 Butler Ave. #12		Los Angeles	CA	90025	https://blockforms.co/	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001914815-22-000001	0			American Gothic Pizza, LLC	Limited Liability Company		TX	2021-08-16	9480 N COUNTY RD		FRISCO	TX	75033	https://www.americangothicpizza.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-000412	0			HHITT, Inc.	Corporation		DE	2016-07-18	1225 4th Street		San Francisco	CA	94158	www.hitcheck.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001908409-22-000003	1		The offering closing date is extended to April 30th and the interest rate paid to investors has increased to 10%.	Alpine Pacific, Inc.	Corporation		DE	2018-09-07	75 SOMERS RD		SOMERS	MT	59932	https://aputilities.com	Infrashares Inc.	N	0001686389	007-00107	288408
0001669191-22-000222	0		the issuer added a new team member graphic on the offering page.	Arkisys, Inc.	Corporation		CA	2014-11-14	10751 Noel Street		Los Alamitos	CA	92720	https://www.arkisys.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-000410	1		Issuer is extending campaign to 04/30/22.	Battle Approved Motors Inc	Corporation		DE	2019-02-21	2801 E. CAMELBACK ROAD, SUITE 200	SUITE 200	PHOENIX	AZ	85016	BattleApproved.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000206	1		Lowering target raise to $50k.	Upstaged Holdings, Inc.	Corporation		DE	2019-08-21	135 West 70th Street		New York	NY	10023	http://www.upstagedu.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001862162-22-000001	0		GapNurse will be extending our offering.	GapNurse, Inc.	Corporation		DE	2021-08-16	16192 COASTAL HIGHWAY	SUITE 2080	LEWES	DE	19958	gapnurse.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-22-000409	0	At the close of the offer the issuer closed on $31,767.16 amount of funds and 19,027 number of securities.		California Tacos, Inc.	Corporation		DE	2019-04-10	400 S. RIDGE AVE.		MIDDLETOWN	DE	19709	https://www.caltacos.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000100	0			Enotap LLC	Limited Liability Company		RI	2018-03-23	310 BOURNE AVE BLDG 82		RUMFORD	RI	02916	http://www.anchorhopewine.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000408	1		Issuer is extending campaign end date	AWOL OUTDOORS, INC.	Corporation		WI	2009-07-15	7640 WASHINGTON AVENUE SOUTH		EDEN PRAIRIE	MN	55344	www.camp365.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001914679-22-000002	1		Target end date extended	Tubbys Taste LLC	Limited Liability Company		IL	2014-10-23	2726 W MAPLE AVE		CHICAGO	IL	60612	www.tubbystaste.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001669191-22-000220	0			Sazi Foods, LLC	Limited Liability Company		MA	2021-03-29	PO Box 134		Stockbridge	MA	01262	https://sazi.co/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001914679-22-000001	0			Tubbys Taste LLC	Limited Liability Company		IL	2014-10-23	2726 W MAPLE AVE		CHICAGO	IL	60612	www.tubbystaste.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-22-000098	0			Cakes & Pipers Bakery, LLC															
0001746059-22-000097	0			Granite Slates LLC															
0001914233-22-000002	0			myZorro	Limited Liability Company		FL	2021-10-01	100 NW Sixth St	3212	Miami	FL	33136	https://www.myzorro.io	Seed at the Table	N	0001808131	007-00230	005548762
0001665160-22-000407	1		Issuer is extending campaign 04/30/22.	Oscilla Power, Inc.	Corporation		DE	2009-08-06	4240 GILMAN PL W STE C		SEATTLE	WA	98199	https://www.oscillapower.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000099	0	At the close of the offering, the issuer closed on $58,600. The funds are currently being processed. The actual amount may be lower.		Slauterhouse, LLC	Limited Liability Company		IL	2019-11-01	2612 INTERLACKEN DR STE B		SPRINGFIELD	IL	62704	https://slauterhousebrewing.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000096	0			Lass Cafe & Cocktails, LLC															
0001747584-22-000005	0			BlocPower Energy Services 3 LLC	Limited Liability Company		DE	2021-01-04	1623 Flatbush Ave.	Boc #222	Brooklyn	NY	11210	https://bpes3.blocpower.io	Raise Green, Inc.	N	0001747584	007-00191	301770
0001902033-22-000002	0	The issuer raised approximately $449,535.69 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		O2, Inc.	Corporation		DE	2021-12-16	1481 SHOWCASE DRIVE		COLUMBUS	OH	43212	https://drinko2.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-000406	0	The issuer closed on $0.00 and 0 securities.		WiTopia, Inc.	Corporation		DE	2003-06-20	11654 PLAZA AMERICA DR., #316	#316	RESTON	VA	20190	https://www.witopia.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000405	0			Advanced Robotics Corp./CA															
0001882590-22-000001	0	The issuer raised approximately $482,238.56 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Redrock Biometrics, Inc.	Corporation		DE	2015-07-20	7 RED ROCK WAY		SAN FRANCISCO	CA	94131	https://www.redrockbiometrics.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001644600-22-000032	0		Cleanup of certain language in the offering memorandum.	Xairos Systems, Inc.	Corporation		DE	2019-03-19	9741 SUNSET HILL CIRCLE		LONE HILL	CO	80124	www.xairos.com	SV Portal LLC	Y	0001841129	007-00280	
0001670254-22-000205	1		Reducing minimum raise to $20k.	wOS, Inc.	Corporation		DE	2020-04-28	1830 Avenida Del Mundo	706	Coronado	CA	92118	http://app.getwos.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001911152-22-000001	0			Jonathan Gosier	Corporation		DE	2021-03-19	3017 Bolling Way NE	Office 224	Atlanta	GA	30305	http://filmhedge.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001652039-22-000001	0			California Labs, Inc.	Corporation		DE	2014-03-07	1540 MARKET ST.	SUITE 100	SAN FRANCISCO	CA	94117	https://www.joinloop.com		N			
0001665160-22-000404	0			Puraclenz Holdings, Inc.	Corporation		DE	2021-12-29	P.O. Box 733		Old Greenwich	CT	06870	www.puraclenz.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001781955-22-000006	0		Campaign will be extended.	Dome Audio Inc.	Corporation		DE	2019-04-16	47 US HIGHWAY 46	UNIT 7	HACKETTSTOWN	NJ	07840	www.domeaudioinc.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-22-000401	0			Steiner's Coffee Cake of New York, Inc.	Corporation		DE	2021-10-19	65 Sea Cliff Ave Suite 1A		Glen Cove	NY	11542	https://steinerscoffeecakeofnewyork.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000400	0		Issuer is updating team section on campaign page.	Harp & Cork Inc. dba Dharma Southern Kitchen	Corporation		FL	2019-01-23	2603 E South St		Orlando	FL	32803	www.dharmasouthernkitchen.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000398	1		Issuer is extending campaign	Galexahomes, Inc.	Corporation		DE	2020-12-01	900 6TH AVE SOUTH #203		NAPLES	FL	34102	https://galexahomes.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000397	1		Issuer is extending campaign to 4/20/22.	Third Eye Design, Inc.	Corporation		NY	2009-03-17	15 Schoen Place, LL		Pittsford	NY	14534	http://www.inviewlight.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000394	0		Issuer is moving end date up to 03/19/22.	Macrofit, Inc.	Corporation		DE	2018-10-03	4946 BELLAIRE AVE		LOS ANGELES	CA	91607	https://www.joinfitapp.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000202	0			Uptip Inc.	Corporation		DE	2020-07-28	10615 Professional Circle	Suite 200	Reno	NV	89521	http://www.uptip.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000392	0			Magnuss Corp.	Corporation		NY	2013-01-11	580 Riverside Ave., #104		Westport	CT	06880	www.magnuss.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001878002-22-000001	0			Inclusion Score Inc.	Corporation		NY	2022-01-08	650 Malcolm X BLVD	STE 5K	New York	NY	10037	www.inclusionscore.org	Seed At The Table	N	0001808131	007-00230	005548762
0001665160-22-000390	0		Issuer is extending their campaign to 04/30/22.	Lolaark Vision Inc.	Corporation		DE	2021-07-02	1037 CHESHIRE LN		HOUSTON	TX	77018	https://lolaarkvision.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000095	0			Granite Coast Brewing Co Inc	Corporation		MA	2015-02-07	8 WEST ST		MARBLEHEAD	MA	01945	http://www.granitecoastbrewing.com	MainVest, Inc.	N	0001746059	007-00162	
0001863157-22-000001	0	The Offering closed successfully on 3/05/2022, having received investment commitments of $339,085.35, although a final accounting has not taken place.		Troop Beverage Co.	Corporation		DE	2018-04-02	3006 GOUGH STREET	301	SAN FRANCISCO	CA	94123	https://drinktroop.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-000200	0			Homecooked, Inc.	Corporation		DE	2018-01-02	17 Broadway	2L	New Haven	CT	06511	http://magical.app	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000389	1		Issuer is raising maximum funding goal.	New Use Energy Solutions, Inc.	Corporation		DE	2019-11-08	941 S. Park Lane		Tempe	AZ	85281	http://www.newuseenergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000388	0			Wave Soda, Inc.	Corporation		DE	2016-08-25	1780 La Costa Meadows Drive, suite 105		San Marcos	CA	92078	wavesoda.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000198	0			Light Art VR Inc	Corporation		DE	2018-11-29	7541 W 99th PL		Bridgeview	IL	60455	http://www.lightartvr.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000384	0			Harp & Cork Inc. dba Dharma Southern Kitchen	Corporation		FL	2019-01-23	2603 E South St		Orlando	FL	32803	www.dharmasouthernkitchen.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001910093-22-000004	0		To edit the headquarters address on the Offering Statement. The address was initially outdated and incorrect.	Akttyva Therapeutics, Inc.	Corporation		DE	2020-10-22	1375 BRIDGE RD		EASTHAM	MA	02642	https://akttyva.com/	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001665160-22-000382	1		Issuer is extending campaign	Hyperlight Energy, Inc.	Corporation		DE	2012-08-29	11651 RIVERSIDE DR., SUITE 143	SUITE 143	LAKESIDE	CA	92040	www.hyperlightenergy.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000381	0			Harp & Cork, Inc															
0001861588-22-000001	0		Amending offering deadline	Squaredeal App Inc.	Corporation		TX	2020-06-22	326 N LBJ DR.		SAN MARCOS	TX	78666	ctxmarket.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001822801-22-000001	0		Changing offering deadline	KhemoSafe Inc.	Corporation		FL	2019-03-01	66 WEST FLAGLER STREET, SUITE# 900		MIAMI	FL	33130	www.khemosafe.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-22-000380	0	At the close of the offering, the issuer closed on $223,512.37 and 132,849 securities.		Obvious Wines LLC	Limited Liability Company		CA	2017-07-13	245 3RD AVENUE		VENICE	CA	90291	https://obviouswines.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000379	0	At the close of the offering, the issuer closed on $16,500.82 and 4380 number of securities.		CPRWrap, Inc.	Corporation		DE	2019-01-18	957 LOWER MILL ROAD		HIXSON	TN	37343	https://www.cprwrap.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000094	0			Rule G Brewing Company, LLC	Limited Liability Company		FL	2021-02-22	7402 NW 61ST TER		PARKLAND	FL	33067	https://www.rulegbrewingcompany.com/	MainVest, Inc.	N	0001746059	007-00162	
0001669191-22-000217	1		issuer changed the maximum offering amount from 2 million to 1.07 million.	KMX Technologies, LLC	Limited Liability Company		DE	2020-02-12	108 West 13th Street		Wilmington	DE	19801	https://www.kmxtechnologies.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001905434-22-000001	0			Platform USA LLC	Limited Liability Company		DE	2020-12-07	3232 GEORGIA AVENUE NW	SUITE 100	WASHINGTON	DC	20010	https://www.platforms-usa.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001834350-22-000001	1		Amendment to extend the offering date and to inform that Paybby Corp has suspended operations of the Wicket digital banking app and will start again upon partnering with a suitable partner bank.	Paybby Corp	Corporation		DE	2020-08-21	6800 Jericho Turnpike	Suite 120W	Syosset	NY	11791	www.paybby.com	Title3Funds	N	0001685995	007-00083	286035
0001914061-22-000001	0			World CopperSmith, Inc.	Corporation		MN	2021-03-30	7700 68TH AVENUE NORTH	#100	MINNEAPOLIS	MN	55428	https://www.worldcoppersmith.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-000378	0			Simply Country, Inc.	Corporation		CA	2011-05-12	13120 John Bauer Ave.		Grass Valley	CA	95945	https://area13ebikes.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000377	0		Issuer is removing team member	AWOL Outdoors, Inc d/b/a Camp365	Corporation		WI	2009-07-15	7640 Washington Avenue South		Eden Prairie	MN	55344	www.camp365.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001846988-22-000002	0			NPCX, Inc.	Corporation		FL	2021-06-14	23150 FASHION DRIVE	238	ESTERO	FL	33928	https://Npcx.ai	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-000375	0	The issuer closed on $296,522.64 and 216,549 shares of common stock.		Espre Technologies, Inc.	Corporation		DE	2018-07-24	1775 TYSONS BLVD		TYSONS	VA	22102	https://espretech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000093	0			MCC LLC															
0001746059-22-000092	0	At the close of the offering, the issuer closed on $250,000. The funds are currently being processed. The actual amount may be lower.		Honeybee Collective LLC	Limited Liability Company		CO	2021-07-08	2255 SHERIDAN BLVD		EDGEWATER	CO	80214	http://honeybeecollective.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000373	0			C P Rocketry INC															
0001665160-22-000372	0			Loyal Foundry Holdings, Inc.															
0001665160-22-000374	0	Adjustment to the initial Form C-U filing of 02/10/2022. At the close of the offering, the issuer closed on $328,086.40 and 281,646 number of securities.		IZO Spirits, Inc.	Corporation		DE	2020-12-21	5404 NAPA STREET, SUITE 300	SUITE 300	SAN DIEGO	CA	92103	www.izospirits.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001879376-22-000001	0			Epoch Financial Group, Inc.	Corporation		DE	2018-10-30	2001 MARKET STREET	STE. 2500	PHILADELPHIA	PA	19103	https://epochfg.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-000371	0	The issuer closed on $263,205.59 and 105,014 shares of common stock.		Colors Worldwide, Inc.	Corporation		CA	2015-01-08	5757 W CENTURY BLVD SUITE 816		LOS ANGELES	CA	90045	https://ig.rnbonly.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000370	0	The issuer closed on $146,744.37 and 75,385 shares of Common Stock.		Sustainable Imprints, Inc.	Corporation		DE	2018-11-07	1385 GREEN BAY ROAD		HIGHLAND PARK	IL	60035	http://www.sicontainerbuilds.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000369	0	The issuer closed on $57,777.46 and 9,475 shares of Common Stock.		ChallengeHop, Inc.	Corporation		DE	2015-07-27	205 HUDSON STREET		NEW YORK	NY	10013	https://petzbe.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-22-000215	0		the issuer is extending the offering deadline.	Brain Game LS Inc.	Corporation		NY	2014-10-15	1504 Bay Road	Suite 703	Miami Beach	FL	33139	https://finlitx.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001913194-22-000001	0			NEURISH NETWORKS, INC.	Corporation		DE	2019-06-19	341 Fairway Vista Drive		Holly Springs	NC	27540	www.neurish.me	YOUNG AMERICA CAPITAL, LLC	N	0001463911	008-68260	000150443
0001746059-22-000091	0			Black Mule, LLC	Limited Liability Company		CA	2021-05-10	10995 BLUFFSIDE DR APT 2326		STUDIO CITY	CA	91604	www.blackmule.co	MainVest, Inc.	N	0001746059	007-00162	
0001861745-22-000008	0		We are amending our offering deadline and investment vehicle	Roog, Inc	Corporation		DE	2016-01-29	4519 YANCY ST		DALLAS	TX	75216	https://roog.co	IGNITE SOCIAL IMPACT INC.	N	0001810362	007-00237	31050
0001746059-22-000090	0			DMDirt, LLC	Limited Liability Company		IA	2018-05-03	206 4TH ST		DES MOINES	IA	50309	http://www.dirtburger.us	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000368	0	The issuer closed on $178,235.24 and 729,664 shares of common stock.		Quri Vodka, Inc.	Corporation		DE	2020-07-08	11321 NEWPORT BAY DR		BERLIN	MD	21811	https://www.qurivodka.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001830789-22-000002	0			Soil Connect Services, Inc.	Corporation		DE	2019-03-28	998C OLD COUNTRY ROAD		PLAINVIEW	NY	11803	https://www.soilconnect.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001587317-22-000003	0			HEVO Inc.	Corporation		DE	2011-11-01	147 PRINCE ST.		BROOKLYN	NY	11201	https://hevo.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001747584-22-000004	0	At the close of the offering, the issuer raised investment commitments of $1,000,000. The funds are currently being processed. The actual amount may be lower.		BlocPower Energy Services 3 LLC	Limited Liability Company		DE	2021-01-04	83 FLUSHING AVENUE	BUILDING 212, SUITE 507	BROOKLYN	NY	11205	https://bpes3.blocpower.io/	Raise Green, Inc.	N	0001747584	007-00191	301770
0001621374-22-000003	0			SV TOOL Corp	Corporation		CA	2010-12-20	400 BREEZEWOOD DR		GEYSERVILLE	CA	95441	www.altwork.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-22-000213	0		the issuer has extended the offering deadline.	Northstar Technologies Group, Inc.	Corporation		FL	2020-05-18	365 5th Avenue S	Suite 219	Naples	FL	34102	www.northstartgi.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-000367	1		Issuer is extending campaign end date	Drone Delivery Systems Corp	Corporation		DE	2019-06-05	7729 POCOSHOCK BLVD		RICHMOND	VA	23235	https://airboxtechnologies.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001910093-22-000003	0			Akttyva Therapeutics, Inc.	Corporation		DE	2020-10-22	1375 BRIDGE RD		EASTHAM	MA	02642	https://akttyva.com/	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001665160-22-000366	0			NearStar Fusion Inc.	Corporation		DE	2021-04-13	13935 Willard Road		Chantilly	VA	20151	https://www.nearstarfusion.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001910093-22-000002	1		To correct the offering deadline to 08/31/2022, which is reflected in the Form C. The original submission had the offering deadline incorrectly stated.	TrueGen Health, Inc.	Corporation		DE	2021-12-01	932 S. BRUNER ST.		HINSDALE	IL	60521	https://truegen.io/	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001746059-22-000089	0			Gut-friendly Bread LLC	Limited Liability Company		TX	2021-03-10	9314 SWEETBRUSH DR		HOUSTON	TX	77064	gutfriendlybread.com	MainVest, Inc.	N	0001746059	007-00162	
0001901207-22-000001	0			Mindwise, Inc.	Corporation		DE	2019-07-15	1555 Botelho Dr. #124		Walnut Creek	CA	94596	www.mindwise.io	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001850551-22-000003	0		The Amendment corrected the active Escrow Agent to Wilmington Trust.	No Limit Technology Holdings, Inc	Corporation		NV	2021-01-07	1407 FOOTHILL BLVD 305		LA VERNE	CA	91750	https://nolimit.technology/	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001665160-22-000364	0	At the close of the offering, the issuer closed on $177,847.19 and 189,577 shares of common stock.		Argex Beverages, Inc.	Corporation		DE	2021-04-09	2 BRANDERMILL DR		HENDERSON	NV	89052	www.argexbeverages.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001875534-22-000002	0		Including a legible copy of the offering statement to correct the scanning issue from the previous filing.	4BIDDENKNOWLEDGE, INC.	Corporation		FL	2017-01-31	2645 EXECUTIVE PARK DRIVE SUITE 419		WESTON	FL	33331	4biddenknowledge.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-22-000363	0	The issuer closed on $4,999,758.35 and 9,232,512 shares of Common Stock.		Wireless electrical Grid LAN, WiGL, Inc.	Corporation		VA	2020-02-26	1919 COMMERCE DR SUITE 120		HAMPTON	VA	23666	https://www.Wi-GL.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001850551-22-000002	0		The Amendment corrected the active Escrow Agent to Wilmington Trust.	No Limit Technology Holdings, Inc	Corporation		NV	2021-01-07	1407 FOOTHILL BLVD 305		LA VERNE	CA	91750	www.Nolimit.technology	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001746059-22-000088	0			Eiser International, LLC															
0001665160-22-000362	0	At the close of the offering, the issuer closed on $49,550.64 and 127,020 number of securities.		CertifiedTrue Inc	Corporation		DE	2018-05-10	220 MINEOLA BOULEVARD STE 10		MINEOLA	NY	11501	https://certifiedtrue.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001877762-22-000002	0			Alchemy Springs Partners, LLC	Limited Liability Company		DE	2021-08-03	2407 HARRISON ST	#13	SAN FRANCISCO	CA	94110	www.alchemysprings.com		N			
0001877762-22-000001	0			Alchemy Springs Partners, LLC	Limited Liability Company		DE	2021-08-03	2407 HARRISON ST	#13	SAN FRANCISCO	CA	94110	www.alchemysprings.com		N			
0001746059-22-000087	0	At the close of the offering, the issuer closed on $23,500. The funds are currently being processed. The actual amount may be lower.		Williamson Mead & Brewing, LLC	Limited Liability Company		CA	2020-06-01	6110 PILAR WAY		BAKERSFIELD	CA	93306	https://williamsonbrewing.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000361	0	At the close of the offering, the issuer closed on $195,995.3 and 191,904 number of securities.		Praise Token, Inc.	Corporation		DE	2021-03-29	1128 OCEAN PARK BLVD, APT 314	APT 314	SANTA MONICA	CA	90405	http://www.praisetoken.io/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000086	0	At the close of the offering, the issuer closed on $126,000. The funds are currently being processed. The actual amount may be lower.		Xenia LA LLC	Limited Liability Company		CA	2019-03-18	500 1/2 N GENESEE AVE		LOS ANGELES	CA	90036	https://eatxenia.com/	MainVest, Inc.	N	0001746059	007-00162	
0001644600-22-000031	1		Increasing the maximum offering from $500,000 to $1,000,000 and increasing the target to $100,000, and correcting the target date to April 15, 2022.	Xairos Systems, Inc.	Corporation		DE	2019-03-19	9741 SUNSET HILL CIRCLE		LONE HILL	CO	80124	www.xairos.com	SV Portal LLC	Y	0001841129	007-00280	
