ACCESSION_NUMBER	ID	ISEDGARFILER	COISSUERCIK	NAMEOFCOISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	COISSUERWEBSITE
0001670254-22-000079	2			Rake I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000079	1			Rake I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000073	2			VEL I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000076	1			Last Straw Films I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000075	1			Sen-Jam Pharmaceutical I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000075	2			Sen-Jam Pharmaceutical I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000071	1			Aladdin Scheme Inc I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000073	1			VEL I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000069	1			Africa Eats I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000069	2			Africa Eats I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000078	1			Corvidane I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000078	2			Corvidane I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000071	2			Aladdin Scheme Inc I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000067	1			GreenChoice I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000067	2			GreenChoice I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000065	2			Cohere Network I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000065	1			Cohere Network I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000063	1			Seattle Gummy Company I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000058	1			Renaissance Man Co I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000061	2			Valorabien Inc I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000061	1			Valorabien Inc I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000056	2			Bhapi I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000056	1			Bhapi I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000054	1			Josh Terry BitVault I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001876684-22-000005	1			Gracie Film Partners LLC	Limited Liability Company		NY	29-SEP-2021	50 Stewart Avenue	Suite 3l	Huntington	NY	11743	www.solarisentertainment.com
0001670254-22-000052	1			Tia Lupita I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000048	1			Globalist Itinerary Outfitters I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000048	2			Globalist Itinerary Outfitters I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000046	1			Levels Health Inc I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000044	1			Riff I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000042	1			Sonatafy Technology I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000044	2			Riff I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000029	1			Decibel I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000032	1			First Person Solutions I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000032	2			First Person Solutions I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000039	1			Buttonsmith I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000035	2			SkyGoal I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000037	1			Silica neXus I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000037	2			Silica neXus I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000035	1			SkyGoal I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000039	2			Buttonsmith I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000027	2			Aqueduct Entertainment I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000027	1			Aqueduct Entertainment I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000021	1			Zing I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000021	2			Zing I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000025	2			Tastes Markets I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000025	1			Tastes Markets I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000023	1			Appalachian FC I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000020	1			Apotheka I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000018	1			Earth Rides I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-MAY-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000014	2			Spinster Sisters I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000014	1			Spinster Sisters I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000010	1			OpenGrants I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000007	1			Vehiko I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000007	2			Vehiko I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000003	2			SEANCE Film I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000003	1			SEANCE Film I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000001	2			Corvidane I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000001	1			Corvidane I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
