ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001823177-21-000004	1		Extending the offering deadline.	Million Marker Wellness, Inc.	Corporation		DE	2019-05-10	1710 Arlington Blvd		El Cerrito	CA	94530	www.millionmarker.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001863674-21-000001	0			Kinesics Studios Inc.	Corporation		OK	2021-01-14	5061 CR 487		SALINA	OK	74365	https://www.kinesicsstudio.com/	BRITE Investments, Inc.	N	0001777545	007-00218	306998
0001851773-21-000012	0		Company is adding the Disclosure Schedule that was inadvertently omitted as part of the Series Seed Purchase Agreement, which agreement is attached as Exhibit F to the Subscription Agreement	Bucket List Studios Inc.	Corporation		DE	2020-12-23	3828 West Vanderbilt Drive		Meridian	ID	83646	https://thebucketlistfamily.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-21-000708	0			Mylance Co	Corporation		DE	2020-01-24	2401 Fountain View DrSte 461	PMB 45	Houston	TX	77057	https://mylance.co/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001213900-21-029364	0	This Form C-U shall serve as an update regarding the offering that ended February 12, 2021. The final accounting indicates that the total amount raised was $1,036,209.10.		BioPact Cellular Transport, Inc.	Corporation		NV	2019-08-28	13477 Fitzhugh Road		Austin	TX	78736	www.biopactct.com	Equifund Crowd Funding Portal Inc.	N	0001705665	007-00115	288900
0001669191-21-000569	0		issuer extended the offering date.	LiveMasterminds.com LLC	Limited Liability Company		NY	2020-09-03	290 Birch Ln		Irvington	NY	10533	https://www.livemasterminds.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000567	0		issuer extended the offering date.	Correlate Health, Inc.	Corporation		DE	2019-01-04	1029 N. Peachtree Parkway #112		Peachtree City	GA	30269	https://www.correlatehealth.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000565	0		issuer extended the offering date.	Dashible, Inc.	Corporation		DE	2019-02-19	138-44C Queens Blvd	Suite 451	Briarwood	NY	11435	https://www.dashible.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-21-000232	0			ARMAGA VR Inc	Corporation		IL	2018-08-27	2400 SUNRISE CT		AURORA	IL	60503	http://www.armagavr.com	MainVest, Inc.	N	0001746059	007-00162	
0001669191-21-000563	0		issuer extended the offering date.	OmniValley, Inc.	Corporation		DE	2017-12-26	821 East Washington Avenue	Suite 200	Madison	WI	53703	omnivalley.co	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000561	0		issuer extended the offering date.	OmniValley, Inc.	Corporation		DE	2017-12-26	821 East Washington Avenue	Suite 200	Madison	WI	53703	omnivalley.co	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001831643-21-000004	0			LIL BUCKS LLC	Limited Liability Company		IL	2018-03-06	72 BLUFF ROAD		TROUT VALLEY	IL	60013	lovelilbucks.com		N			
0001856560-21-000001	0			Onzic, Inc	Corporation		FL	2019-07-03	8130 LAKEWOOD MAIN STREET	SUITE 103 #328	LAKEWOOD RANCH	FL	34202	restflix.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-000982	0		making minor change in max funding goal	Eventcombo, Inc.	Corporation		DE	2015-09-28	121 Newark Avenue 5th Floor		Jersey City	NJ	07302	www.eventcombo.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001780439-21-000011	0		Crypto Asset Rating has extended their closing date until June 30, 2021.	Crypto Asset Rating Inc.	Corporation		DE	2018-03-06	103 MUNDY AVE	SUITE 671	EDISON	NJ	08820	www.cryptoassetrating.com	Fundopolis Portal LLC	N	0001729158	007-00143	292835
0001746059-21-000231	1		Issuer is extending offering deadline to July 28th, 2021.	Retro Meadery LLC	Limited Liability Company		NC	2020-12-15	4101 MERIDIAN MARKET DR		FUQUAY VARINA	NC	27526	https://retromeadery.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-000981	0	At the close of the offering, the issuer closed on $22,659.00 and 15454 number of securities.		iPill Inc.	Corporation		DE	2019-09-11	17532 MARENGO DR		ROWLAND HEIGHTS	CA	91748	https://ipilldispenser.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-000706	0			FC Development, Corp.	Corporation		DE	2019-07-30	55 Main St.	Suite 370	Norwich	CT	06360	http://www.thefarmerscowcalfe.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001730741-21-000003	0			When it Changed Inc.	Corporation		DE	2014-07-29	794 ROUTE 217	3R	HUDSON	NY	12534	https://www.are.na		N			
0001665160-21-000979	0	Adjustment to the initial Form C-U filing of 04-01-2021. At the close of the offering, the issuer closed on $1,033,294.72 and 522,439 number of securities.		StartEngine Capital LLC	Corporation		DE	2020-08-21	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://yerbae.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001793655-21-000002	0			Flexable LLC	Limited Liability Company		PA	2016-07-13	4607 Library Road		Bethel Park	PA	15102	https://www.flexablecare.com/		N			
0001838915-21-000003	0			Ready Set Jet, Inc.	Corporation		DE	2019-02-19	24355 CREEKSIDE ROAD	80156	SANTA CLARITA	CA	91355	www.readysetjetofficial.com		N			
0001863613-21-000002	0			Popoca Oakland, LLC	Limited Liability Company		CA	2020-01-01	2615 MOYERS RD		RICHMOND	CA	94806	https://www.popocaoakland.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-21-000978	0			Eventcombo, Inc.	Corporation		DE	2015-09-28	121 Newark Avenue 5th Floor		Jersey City	NJ	07302	www.eventcombo.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-21-000059	0			SafeRx Pharmaceuticals Inc.	Corporation		DE	2021-05-10	PO BOX #2102		LENOX	MA	01240	https://saferxpharmaceuticals.com/	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
0001096906-21-001276	0			DeRosa Capital 11, LLC	Limited Liability Company		NC	2020-07-10	354 S. BROAD ST.		TRENTON	NJ	08608	https://www.derosagroup.com		N			
0001669191-21-000559	0		issuer extended the offering date.	Guardian Athletics, Inc.	Corporation		MN	2019-10-15	837 Wall Street		North Mankato	MN	56003	guardianathletics.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000557	0		the issuer extended the offering date.	Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001790424-21-000002	0		Extending offering deadline	GreenZone Pharms	Limited Liability Company		WI	2018-04-09	3 GOLF CTR #317		HOFFMAN ESTATES	IL	60169	http://www.gzcannatech.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001746059-21-000230	1		Issuer is extending the offering deadline to June 29th, 2021.	Proof, LLC	Limited Liability Company		TN	2020-01-01	422 E MARTIN LUTHER KING BLVD		CHATTANOOGA	TN	37403	https://www.proofincubator.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000229	0			Coquette LLC	Limited Liability Company		NM	2019-07-15	1314 RUFINA CIR STE A3		SANTA FE	NM	87507	https://www.coquettecakes.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-000975	0			Pulse Protocol, Inc.	Corporation		DE	2015-04-22	1600 Main St		Venice	CA	90291	https://pulseprotocol.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-000704	0			Mount Locks Inc	Corporation		DE	2020-08-21	4331 E Perry Pkwy		Greenwood Village	CO	80121	http://www.mountlocks.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001785943-21-000003	0			Status Money Inc.	Corporation		DE	2016-05-04	79 MADISON AVE.	SUITE 930	NEW YORK	NY	10016	https://statusmoney.com		N			
0001845329-21-000003	0		Updating product information in the Company Summary attached hereto as (Exhibit B) and to updating the Company's address.	Midgie's Good Cream Inc.	Corporation		DE	2018-02-20	4020 Borders Drive		El Dorado Hills	CA	95762	www.rethinkicecream.us	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001669191-21-000554	0			Oneva, Inc.	Corporation		DE	2014-01-29	55 Santa Clara Avenue	Suite 148	Oakland	CA	94610	https://www.oneva.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-21-000228	0			Emerald Coast Brewing Co LLC	Limited Liability Company		FL	2021-03-01	617 SHADY OAKS LN		LYNN HAVEN	FL	32444	https://www.emcoastbrewing.com/	MainVest, Inc.	N	0001746059	007-00162	
0001737679-21-000004	0	The Offering closed successfully on May 22, 2021, having received investment commitments of $1,070,000, although a final accounting has not taken place.		DIGIBUILD SOFTWARE, INC.	Corporation		DE	2018-01-31	1910 TOWER LANE		NEW LENOX	IL	60451	https://digibuild.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001852116-21-000003	0	Total raised $36,950		Hideawayco LLC	Limited Liability Company		PA	2020-08-27	1245 MURDOCH RD		PITTSBURGH	PA	15217	https://www.hideawayco.com/ourteam	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-21-000227	1		Issuer is extending the deadline to invest. Issuer is increasing the maximum offering amount. Issuer is scaling the revenue share percentage and intended use of funds to correspond with new maximum.	Proof Bread LLC	Limited Liability Company		AZ	2017-07-01	3527 E ELLIS ST		MESA	AZ	85213	https://proofbread.com/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-000702	0			DKB Brands Inc	Corporation		DE	2019-06-13	27 Moss Ln		Oakland	CA	94608	http://www.enjoydkb.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001643014-21-000006	0			Keepsake Tales Inc	Corporation		DE	2019-09-23	10300 ASHLAND GATE DRIVE	205	RALEIGH	NC	27617	https://mykeepsaketales.com/	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001670254-21-000696	0			Essential Exposure Inc.	Corporation		DE	2020-02-27	590 FLATBUSH AVENUE	APT 3E	BROOKLYN	NY	11225	https://privatepacks.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001841565-21-000002	0			Resonado, Inc.															
0001670254-21-000698	0			wOS, Inc.	Corporation		DE	2020-04-28	1830 Avenida Del Mundo	706	Coronado	CA	92118	http://app.getwos.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001664262-21-000001	0			POPS! Diabetes Care, Inc.	Corporation		DE	2015-12-29	5600 Memorial Ave N		Oak Park Heights	MN	55082	www.popsdiabetes.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001670254-21-000700	0			Frank App Inc.	Corporation		DE	2020-09-16	15 West Main St.	#236	Hampton Bays	NY	11946	http://www.frank-app.com/investors	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001830012-21-000003	0			DCDT LLC	Limited Liability Company		TX	2016-04-06	20200 ALGREG STREET		PFLUGERVILLE	TX	78660	www.optelos.com		N			
0001665160-21-000971	0			Hardscoop Inc.	Corporation		SC	2013-07-01	2030 Wambaw Creek Rd.  #101 & 102		Charleston	SC	29492	https://hardscoop.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-000969	0			Eventcombo, Inc.	Corporation		DE	2015-09-28	121 Newark Avenue 5th Floor		Jersey City	NJ	07302	www.eventcombo.com		N			
0001851773-21-000011	0			Bucket List Studios Inc.	Corporation		DE	2020-12-23	PO BOX 791300		PAIA	HI	96779	https://thebucketlistfamily.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001643014-21-000005	0			Baby Barista Company, Inc	Corporation		DE	2014-10-14	420 GRANITE HILLS ST		SIMI VALLEY	CA	91365	http://mybabybarista.com	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001746059-21-000226	0			Detroit Style Inc.	Corporation		TX	2021-05-06	12221 EUNICE ST		FARMERS BRANCH	TX	75234	https://rockcityza.com/menu	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-000968	1		Issuer has added a Board Director to the team.	Wilderwise Inc.	Corporation		DE	2017-06-12	1257 Catalina St		Laguna Beach	CA	92651	https://wilderwise.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-000551	0		the issuer extended the offering date.	DeoBioSciences, Inc.	Corporation		DE	2000-02-03	4045 Five Forks Trickum Rd.	B8-243	Lilburn	GA	30047	www.deobiosciences.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-21-000225	0			BRONX BURGER Co LLC	Limited Liability Company		NY	2021-04-28	2767 MARION AVE		BRONX	NY	10458	https://www.facebook.com/supremebnyc/	MainVest, Inc.	N	0001746059	007-00162	
0001747584-21-000013	0	The issuer raised investment commitments of $250,000 by 2,500 Solar Refinance Notes (debt securities) with 44 investors during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Elm Lea Renewable Energy, LLC	Limited Liability Company		CO	2015-09-11	430 N COLLEGE AVE	STE 440	FORT COLLINS	CO	80524	www.solarisenergy.com/elm-lea-annual-report	Raise Green, Inc.	N	0001747584	007-00191	301770
0001644600-21-000056	1		Amendment to update 2020 audited financials	Minfo Americas Benefits Corp	Corporation		DE	2018-07-16	1178 BROADWAY	#1474 3RD FLOOR	NEW YORK	NY	10001	www.minfo.com	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
0001747584-21-000012	0	The issuer raised investment commitments of $1,000,000 by 20,000 Climate Impact Notes (debt securities) with 279 investors during the offering period. Payments are still being processed; the exact amount has yet to be determined.		BlocPower Energy Services 3 LLC	Limited Liability Company		DE	2021-01-04	83 FLUSHING AVENUE	BUILDING 212, SUITE 507	BROOKLYN	NY	11205	https://bpes3.blocpower.io	Raise Green, Inc.	N	0001747584	007-00191	
0001670254-21-000694	0			LFG Nexus LLC	Limited Liability Company		GA	2019-02-28	739 MOUNTAIN LAUREL DR		CANTON	GA	30114	http://www.lfgnexus.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000224	0			Mexibbean, LLC	Limited Liability Company		AL	2021-02-04	7169 HIGHWAY 72 W STE A # 113		MADISON	AL	35758	https://facebook.com/islandtime1962	MainVest, Inc.	N	0001746059	007-00162	
0001774638-21-000004	1		Updating pitch deck to include 2019 and 2020 financial information and information regarding the securities currently offered and previous securities issued, and adding a webinar transcript.	First Crop, Inc.	Corporation		DE	2019-03-18	1340 Canyon Road		Santa Fe	NM	87501	www.firstcrop.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001213900-21-028134	0			Clear Protocol, Inc,	Corporation		CA	2016-05-11	16830 Ventura Blvd	Suite 360	Encino	CA	91436	www.ClearProtocol.com	Silicon Prairie Holdings Inc.	N	0001711770	007-00123	289746
0001838216-21-000002	1		Strom Motors Inc. is filing this C/A to disclose the closing of a material acquisition of intellectual property for its business, adding a maximum individual purchase amount, amplifying the risk factors, and disclosing a related party transaction.	Strom Motors Inc.	Corporation		DE	2020-12-04	4534 LAIRD CIRCLE		SANTA CLARA	CA	95054	www.strommotors.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-000966	0			GoMeat Services Inc.															
0001581437-21-000003	0	Total raised $20,000		Goodlander, LLC	Limited Liability Company		PA	2020-10-20	6614 HAMILTON AVE		PITTSBURGH	PA	15206	https://www.goodlandercocktails.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001820449-21-000003	0			Morningside PlayCare, Inc.	Corporation		NY	2015-04-15	501 W123 STREET 18D		NEW YORK CITY	NY	10027	https://morningsideplaycare.com/	NEXTSEED SECURITIES, LLC	N	0001723503	008-70055	000291387
0001665160-21-000965	1		Updating maximum funding goal	Shacksbury Holdings Inc.	Corporation		VT	2013-07-02	11 Main St.		Vergennes	VT	05491	www.shacksbury.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001581437-21-000002	0	Total raised $48,950		DIGITAL DREAM LABS, INC	Corporation		DE	2020-11-05	100 SOUTH COMMONS	SUITE 102	PITTSBURGH	PA	15212	https://www.digitaldreamlabs.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-21-000693	0		Increased early bird terms from first $60K raised to first $75K raised	Social Media Gateways, Inc.	Corporation		DE	2012-04-04	3960 Howard Hughes		Las Vegas	NV	89169	https://SocialMediaGateways.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-000691	0			Rayyan Systems Inc.	Corporation		DE	2020-12-14	1 Broadway	14th Floor	Cambridge	MA	02142	http://rayyan.ai	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001213900-21-027981	0			Uroshape, LLC	Limited Liability Company		FL	2010-01-20	767 Indian River Dr		Melbourne	FL	32935	https://www.solatherapy.com	Fundme.com	N	0001683485	007-00078	161785
0001665160-21-000964	0			Marshmallow Jetpack Inc.	Corporation		DE	2021-04-06	39848 San Francisquito Canyon Road		Santa Clarita	CA	91390	https://www.marshmallowjetpack.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001722137-21-000003	0			Upshift Inc.	Corporation		DE	2012-10-03	981 Mission St		San Francisco	CA	94103	http://upshiftcars.com		N			
0001730741-21-000001	0			When it Changed Inc.	Corporation		DE	2014-07-29	794 Route 217		Hudson	NY	12534	https://www.are.na		N			
0001665160-21-000962	1		Issuer decreased its offering max.	Flat Out of Heels LLC	Limited Liability Company		FL	2011-04-05	1521 Alton Road, 592		Miami Beach	FL	33139	https://www.flatoutofheels.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-000548	0			Hercules Electric Mobility, Inc	Corporation		MI	2018-12-26	2785 E Grand Blvd		Detroit	MI	48221	https://herculesev.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-21-000960	0			Shacksbury Holdings Inc.	Corporation		VT	2013-07-02	11 Main St.		Vergennes	VT	05491	www.shacksbury.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-000959	1		Issuer is amending their campaign to increase their maximum raise to $4,938,320.	Laneaxis, Inc.	Corporation		DE	2015-06-04	419-A MAIN STREET, SUITE 121		HUNTINGTON BEACH	CA	92648	https://laneaxis.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001213900-21-027861	0			Uroshape, LLC	Limited Liability Company		FL	2010-01-20	767 Indian River Dr		Melbourne	FL	32935	https://www.solatherapy.com		N			
0001669191-21-000545	0		issuer extended the offering date.	Demand Derivatives Corp.	Corporation		DE	2017-08-08	99 Wall Street	Suite 3901	New York	NY	10005	demandderivatives.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001787645-21-000002	0			Gleantap, Inc.	Corporation		DE	2018-04-24	101 Summer Park Bend		Cedar Park	TX	78613	https://gleantap.com		N			
0001746059-21-000223	0			Cheap Chick Trading LLC	Limited Liability Company		AL	2021-04-23	2209 FARLEY RD		HOOVER	AL	35226	https://facebook.com/CheapChickTrading	MainVest, Inc.	N	0001746059	007-00162	
0001850557-21-000003	0		Updating company and offering information to reflect recent incorporation.	CLOSEM LLC	Corporation		NV	2020-12-23	110 Country Estates Circle	Suite 2	Reno	NV	89511	https://closem.ai	truCrowd, Inc	N	0001667145	007-00015	283063
0001746059-21-000222	0			Bread is Pain Inc.	Corporation		CA	2020-09-01	59811 SHARP TERRACE DR		YUCCA VALLEY	CA	92284	http://www.lunasourdough.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-000689	0			Germs, Inc.	Corporation		NV	2021-03-02	25 Quarterdeck Street		Marina del Rey	CA	90292	http://www.germsarestupid.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001860683-21-000001	0			Republic Boot Co, INC	Corporation		TX	2016-03-14	4222 SAN FELIPE STREET		HOUSTON	TX	77027	https://republicboothouston.com/	NEXTSEED SECURITIES, LLC	N	0001723503	008-70055	000291387
0001836525-21-000004	0	Issuer raised $102,700. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		DJ Screw Doc LLC	Limited Liability Company		CA	2020-04-22	5659 MEADOW VISTA WAY		AGOURA HILLS	CA	91301	https://interestinghuman.com/	NEXTSEED SECURITIES, LLC	N	0001723503	008-70055	000291387
0001669191-21-000543	0			FirstRoot, Inc.	Corporation		DE	2020-01-07	1111 West El Camino Real #133 #310		Sunnyvale	CA	94087	https://www.firstroot.co	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-21-000688	1		Changing contracts	Cedar, Inc.	Corporation		DE	2020-05-18	538 90th Ave		Luverne	MN	56156	https://www.cedarcreditbuilder.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-000686	0			Mainstem Malt, SPC	Corporation		WA	2018-05-30	1106 DELL AVE		WALLA WALLA	WA	99362	http://www.mainstemmalt.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000221	1		Issuer is extending the deadline to December 31st, 2021.	DET Enterprises, Inc	Corporation		VA	2014-08-11	40742 GREYHOUSE PL		LEESBURG	VA	20175	http://www.thecraftob.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-000958	0			Cheers Health, Inc.	Corporation		DE	2014-08-13	1334 Brittmoore Rd (Suite 1003)		Houston	TX	77043	cheershealth.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001774041-21-000002	0			JUMPSTART INSURANCE SOLUTIONS, INC.	Corporation		CA	2015-11-04	344 THOMAS L BERKLEY WAY		OAKLAND	CA	94612	www.jumpstartinsurance.com		N			
0001665160-21-000956	0		Issuer is updating language on the page.	ChallengeHop Inc.	Corporation		DE	2015-07-27	205 Hudson Street		New York	NY	10013	https://petzbe.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-000954	1		Issuer is amending their campaign to close on 6/30.	Laneaxis, Inc.	Corporation		DE	2015-06-04	419-A MAIN STREET, SUITE 121		HUNTINGTON BEACH	CA	92648	https://laneaxis.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001213900-21-027565	0	This Form C-U shall serve as an update regarding the offering that ended April 1, 2021. The final accounting indicates that the total amount raised was $173,000.00		Uroshape, LLC	Limited Liability Company		FL	2010-01-20	767 Indian River Dr		Melbourne	FL	32935	www.solatherapy.com	Fundme.com	N	0001683485	007-00078	161785
0001781955-21-000003	0			Dome Audio Inc.	Corporation		DE	2019-04-16	2 PARK SQUARE	SUITE 2212	RAHWAY	NJ	07065	www.domeaudioinc.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-21-000953	1		Change in Directors & Officers, Principal Securities Holders, and Update of Current Stage & Roadmap	microsurgeonbot Inc.	Corporation		DE	2017-05-22	2355 Westwood Blvd., Suite 961		Los Angeles	CA	90064	http://msb.ai	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-000538	0		the issuer made changes to the financial condition section of the application.	HOPP Technologies, Inc.	Corporation		CA	2019-05-23	2112 Mountain Ave		Santa Barbara	CA	93101	www.hoppcarpool.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-21-000684	0			Contractor Plus, Inc.	Corporation		DE	2020-02-01	1317 Edgewater Drive	Suite 719	Orlando	FL	32804	https://contractorplus.app	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000220	0	At the close of the offering, the issuer closed on $65,750. The funds are currently being processed. The actual amount may be lower.		Cocoa & Butter LLC	Limited Liability Company		CA	2021-02-04	2363 HAGGERTY DR		DUBLIN	CA	94568	http://cocoaandbutter.com	MainVest, Inc.	N	0001746059	007-00162	
0001835459-21-000002	0			Lynx City LLC	Limited Liability Company		CT	2019-05-03	102 WOOSTER ST	A5	BETHEL	CT	06801	https://www.lynx.city/		N			
0001670254-21-000682	1		Increased valuation cap; Added 2020 reviewed financials; converted from an LLC to a C-Corp	Boaz Bikes inc	Corporation		DE	2021-02-03	7600 Chrysler dr.	Unit 101	Detroit	MI	48211	http://www.boazbikes.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-21-000952	0			LEVELS Network, Inc.															
0001746059-21-000219	0			Port International Coffee Inc	Corporation		FL	2021-02-22	1019 SE 17TH ST		FORT LAUDERDALE	FL	33316	http://www.port-coffee.com	MainVest, Inc.	N	0001746059	007-00162	
0001669191-21-000536	0		the issuer updated the website address.	Stars On Board Technologies, Inc.	Corporation		DE	2020-02-12	626 Wilshire Blvd	Suite 410	Los Angeles	CA	90017	https://connectworld.me/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000534	0		issuer extended the offering date	Acquire Skills and Knowledge Education Inc.	Corporation		DE	2019-11-06	4448 Brandywine Dr		Boca Raton	FL	33487	askgames.org	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000532	0		the issuer extended the offering date.	eBumps Inc.	Corporation		DE	2020-01-29	28 Quaker Road		Princeton	NJ	08540	https://ebumps.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001649519-21-000003	1		Update to target end date	CHATEAU MARCEL, INC.	Corporation		DE	2015-03-25	833 BROADWAY	2ND FLOOR	NEW YORK	NY	10003	www.drinkmarcel.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001669191-21-000530	0		issuer ended the early bird discount on saturday, may the 15th of 2021, and increased its price per share from $1.14 to $1.71 per share as disclosed in form c and the offering page.	Bioverge, Inc.	Corporation		DE	2017-08-17	237 Kearny Street	Ste. 9171	San Francisco	CA	94108	https://bioverge.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001855137-21-000001	0			Spinster Sisters, Inc.	Corporation		DE	2019-08-14	301 COMMERCIAL ROAD	G	GOLDEN	CO	80401	www.spinstersistersco.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001842944-21-000001	0			Austin Flipsters Portfolio 1, LLC	Limited Liability Company		TX	2021-01-15	3901 SOUTH LAMAR BOULEVARD	SUITE 130	AUSTIN	TX	78704	www.austinflipsters.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001860267-21-000002	0		Correction to intermediary compensation	Upper Crust 15301 LLC	Limited Liability Company		PA	2021-02-09	88 N MAIN ST		WASHINGTON	PA	15301	http://uppercrust15301.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-21-000677	0			FoodieKid, LLC	Limited Liability Company		NY	2017-09-28	505 Court St, 10F		Brooklyn	NY	11231	http://www.foodiekid.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001686984-21-000003	0			Snailz, Inc.	Corporation		DE	2016-04-18	48 WALL STREET	5TH FLOOR	NEW YORK	NY	10005	http://snailzapp.com		N			
0001670254-21-000679	0			Twig Technologies, Inc.	Corporation		DE	2020-12-22	1281 Ninth Ave  Apt #807		San Diego	CA	92101	http://leapclub.in	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-000675	0			Gilgal General, Inc.	Corporation		DE	2019-11-07	555 Gates Avenue 3		New York	NY	11221	http://www.gilgalgeneral.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-000673	0			The SMART Tire Company, Inc.	Corporation		DE	2020-08-12	1755 N Tulare Way		Upland	CA	91784	https://smarttirecompany.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001736423-21-000003	0			Acciyo, Inc.	Corporation		DE	2018-01-30	2261 Market St	#4135	San Francisco	CA	94114	https://www.acciyo.com		N			
0001805831-21-000002	0			Prazo, Inc.	Corporation		DE	2015-05-21	8430 SANTA MONICA BOULEVARD	SUITE 201	WEST HOLLYWOOD	CA	90069	https://www.joinborrow.com		N			
