ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001757687-22-000003	1	Boichik Bagels LLC	Emily Winston	Owner
0001665160-22-002405	1	VORSHEER INC	Steve McCloud	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002403	1	Cern Corporation	Gregg A. Klang	CEO, President, CFO
0001944420-22-000002	1	Little Likes Kids, LLC	Olukemi Tignor	President
0001665160-22-002400	1	Hang Obi, Inc.	Conrad Oberbeck	CEO, President, Secretary, Director, and CFO/Principal Accounting Officer
0001665160-22-002398	1	HeatGenie, Inc.	Mark Turner	CEO, President, principal accounting officer, and Director
0001946534-22-000001	1	Good Works LLC	Kip Konwise	Managing Member/Producer
0001525852-22-000004	1	BOTS, Inc./PR	S.Rubin	CEO
0001670254-22-000965	1	Queer Spaces, Inc.	Christof Wittig	CEO and Founder
0001670254-22-000964	1	Genius Labs Company	Joseph Cohen	Founder, CEO
0001670254-22-000963	1	Ad Fontes Media, Inc.	Vanessa Otero	Founder and CEO
0001670254-22-000962	1	Ad Fontes Media, Inc.	Vanessa Otero	Founder and CEO
0001665160-22-002396	1	StorEn Technologies Inc	John Davis	CEO, Treasurer
0001669191-22-000898	1	PodTV LLC	Jeffrey White	Principal Executive Officer
0001670254-22-000961	1	Genius Labs Company	Joseph Cohen	Founder, CEO
0001670254-22-000959	1	Vulcan Augmetics Inc.	Rafael Masters	CEO & Co-founder
0001943086-22-000001	1	List Movie Production, LLC	Nathan Von Minden	Owner and Manager
0001927195-22-000005	1	Techware Labs, Inc	Christopher L. Greer	CEO
0001932355-22-000004	1	Yadav Events & Food Services, LLC	Subash Yadav	Owner
0001937137-22-000002	1	GRRRL inc	Kortney Olson	Chief Executive Officer and President
0001746059-22-000338	1	Ostara Center LLC	Stuart Ginsburg	Owner and CoFounder
0001670254-22-000956	1	Zeek Ventures, Inc	Reid Pearson	Co-Founder & CEO
0001669191-22-000895	1	Relevnt, Inc.	John Winder  Hughes	Principal Executive Officer
0001670254-22-000955	1	A.M. KIDD HOLDING INC.	Alicia Kidd	Founder and Owner
0001670254-22-000957	1	The Meet Cute Murders, LLC	Daniel Lafrentz	Director
0001669191-22-000894	1	Famwisely, Inc.	Philip Anderson	Principal Executive Officer
0001665160-22-002393	1	Hidrent Inc.	David Heimbuch	CEO, Director, President, Secretary and Treasurer
0001096906-22-002230	1	Vernafund CF LLC	/s/ Kaylee McMahon	Manager
0001665160-22-002391	1	Timeplast, Inc.	Manuel Rendon	CEO, CTO, Principal Accounting Officer, Director
0001746059-22-000337	1	Ostara Center LLC	Stuart Ginsburg	Owner and CoFounder
0001670254-22-000953	1	A.M. KIDD HOLDING INC.	Alicia Kidd	Founder and Owner
0001670254-22-000952	1	bluShift Aerospace, Inc	Sascha Deri	CEO
0001670254-22-000951	1	bluShift Aerospace, Inc	Sascha Deri	CEO
0001670254-22-000948	1	Chisos LLC	William Stringer	Co-Founder & CEO
0001670254-22-000946	1	The Agenda. Period INC	Alyx Coble-Frakes	CEO and Founder
0001670254-22-000944	1	Strofe, Inc	Byron Walker	Co-Founder + President + COO
0001665160-22-002390	1	Massage Robotics, Inc.	Christian Mackin	CEO, Secretary, Treasurer, principal accounting officer, and Director
0001937967-22-000003	1	Pisko Peruvian Gourmet LLC	Doris Valdivia	President
0001213900-22-055412	1	Edly Inc.	/s/ Chris Ricciardi	Chief Executive Officer
0001942787-22-000001	1	Auxilary Cord, LLC	Tosha Wilson	Managing Member
0001670254-22-000942	1	Love Lifesciences LLC	Nick Love	Co-Founder and CEO
0001665160-22-002388	1	J R Thermal, LLC	Oscar Martinez	CEO & Principal Accounting Officer
0001665160-22-002387	1	Atmos Home Inc.	Mark Lyle	CEO & Director
0001665160-22-002386	1	Aperio Genetics Inc.	Ali Radfar	CEO, CSO, and Director
0001746059-22-000336	1	QUAS LLC	Wardell Glass	Owner and Founder
0001665160-22-002385	1	Unmanned Systems Operations Group, Inc.	Pharns Genece	CEO, President and Founder
0001937967-22-000002	1	Pisko Peruvian Gourmet LLC	Doris Valdivia	President
0001665160-22-002383	1	Smart IOPS, Inc.	Ashutosh K. Das	President, CEO and Director
0001670254-22-000941	1	Cusa Tea Inc.	Jim Lamancusa	Founder and CEO
0001669191-22-000891	1	Sazi Foods, LLC	Lisa Newmann	Principal Executive Officer
0001669191-22-000890	1	Reper LLC	Shannon Carmody Keyes	Principal Executive Officer
0001669191-22-000889	1	PRIME DIVERSITY, INC.	Andrew Dillard	Principal Executive Officer
0001669191-22-000888	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001669191-22-000887	1	IT Security Solutions, Inc.	Albert E. Whale	Principal Executive Officer
0001669191-22-000886	1	HiveSkill LLC	Sophia Becker	Principal Executive Officer
0001669191-22-000885	1	GenesisAI Corporation	Archil  Cheishvili	Principal Executive Officer
0001669191-22-000884	1	Addiction Cure Therapeutic Sciences Inc	Jack Levine	Principal Executive Officer
0001683168-22-006315	1	Italian Cafe, LLC	/s/ Christy J. Jepson	Manager
0001943410-22-000002	1	G&B Filling Station LLC	Brian Post	Managing Member
0001669191-22-000874	1	Addiction Cure Therapeutic Sciences Inc	Jack Levine	Principal Executive Officer
0001670254-22-000939	1	Buffalo Braid Bar LLC	Emmily Bowman	CEO & Founder
0001670254-22-000935	1	Content Launch Solutions, Inc	Jon Wuebben	Founder & CEO
0001946263-22-000002	1	JohnMolinaroBN2022 LLC	John Molinaro	Manager
0001670254-22-000937	1	Zeek Ventures, Inc	Reid Pearson	Co-Founder & CEO
0001670254-22-000934	1	Loan Automatic, LLC	Eric BURNEY	CEO & Co-Founder
0001670254-22-000933	1	Investii, Inc.	Nishant Deshpande	CEO
0001747584-22-000034	1	WeSolar Inc	Kristal Hansley	CEO
0001747584-22-000033	1	BlocPower Energy Services 3 LLC	Cullen Kasunic	Manager, CFO
0001665160-22-002381	1	Big Laugh Comedy Holdings Inc	Brandon Lewin	CEO and Director
0001670254-22-000930	1	Megafono Corporation	Bill Lockhart	CEO
0001747584-22-000032	1	BlocPower Energy Services 3 LLC	Cullen Kasunic	Manager, CFO
0001943430-22-000001	1	TIFFIN BOX LLC	Anesh Bodasing	President
0001670254-22-000928	1	Cloudfarm Inc.	Rob Kennedy	CEO
0001665160-22-002380	1	Bizfluence, Inc.	Jacob Davis	CEO, President, Secretary, Director, Principal Accounting Officer
0001665160-22-002379	1	Jacob Davis	Jacob Davis	CEO
0001790674-22-000006	1	Delee Corp	Liza Paola Velarde Calvillo	Chief Executive Officer
0001917224-22-000004	1	Uncooked LLC	Jeremy Jones	Sole Manager and Chief Executive Officer
0001665160-22-002376	1	Stellaris Corporation	James B. Paull	President, CEO, principal accounting officer, and Director
0001665160-22-002374	1	AllCertified Inc.	Michael G. Eckstein	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000335	1	Soturi Fitness & Nutrition LLC	Yu Ling Mark Davis	Owner and Founder
0001493152-22-025455	1	Nada Holdings, Inc.	/s/ John Green	John Green, CEO
0001943410-22-000001	1	G&B Filling Station LLC	Brian Post	Managing Partner
0001665160-22-002373	1	AllCertified Inc.	Michael G. Eckstein	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001851385-22-000005	1	Kneevoice, Inc.	/s/ Gustavo De Greiff	CEO
0001757687-22-000002	1	Boichik Bagels LLC	Emily Winston	Owner
0001669191-22-000871	1	NeuEsse Inc.	Joseph Connell	Principal Executive Officer
0001665160-22-002371	1	DrySee, Inc.	Brad Greer	CEO and Director
0001670254-22-000927	1	Content Launch Solutions, Inc	Jon Wuebben	Founder & CEO
0001746059-22-000334	1	Cloudfarming, LLC	Joseph Shawn Cooney	Owner and CoFounder
0001665160-22-002368	1	Verispellis Skis and Snowboards, Inc.	Ara Nazarian	President and Director and Cofounder
0001669191-22-000868	1	IT Security Solutions, Inc.	Albert E. Whale	Principal Executive Officer
0001665160-22-002366	1	Pasmosa Inc.	Eamon McDonald	CEO, Treasurer, CFO, Secretary, and Director
0001665160-22-002365	1	Metaiye Media Inc.	Dele Atanda	CEO and President
0001665160-22-002364	1	Poseidon AmphibWorks Corp	Steve E. Tice	CEO, Director, Treasurer
0001665160-22-002360	1	Virtualities, Inc.	Ryan Burningham	CEO and Director
0001665160-22-002359	1	ORTEK THERAPEUTICS INC	Mitchell Goldberg	President, Secretary, Treasurer, Principal Financial Officer and Director
0001943767-22-000004	1	Transizion Education Corp	Jason Patel	CEO
0001943414-22-000001	1	Soul Bites Restaurants Inc	Rose Nix-Bradley	CFO
0001665160-22-002355	1	Waverly Labs Inc	George Andrew Ochoa	Chief Executive Officer, Director, Chairman
0001665160-22-002357	1	Fisher Wallace Laboratories, Inc.	Kelly Roman	CEO and Director
0001665160-22-002356	1	BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002358	1	Aquipor Technologies, Inc.	Greg Johnson	Chief Executive Officer & Director
0001670254-22-000925	1	Ujama Incorporated	Hugh Molotsi	Founder and CEO
0001779469-22-000002	1	Shift, LLC	Brock Heasley	CEO
0001665160-22-002354	1	R3 Printing, Inc.	Paul Sieradzki	Director, Treasurer, Head of Product, Chief Executive Officer, and President
0001670254-22-000923	1	UKey Inc.	Uday Chandra	CEO and co-founder
0001670254-22-000921	1	Radiolife Co	Sergio Ribeiro	Founder & CEO
0001886189-22-000001	1	Hermesus Investment Holdings Inc	/s/Colin Breeze	President
0001746059-22-000333	1	Wicked BOLD LLC	Deric Cahill	Owner and Founder
0001917228-22-000002	1	FLY Wilmington LLC	David Soler	COO
0001670254-22-000918	1	Wind Harvest Pilot Project Inc	Kevin Wolf	CEO and Co-founder
0001670254-22-000916	1	Savvos Health	Lucien Morin	CEO
0001936384-22-000004	1	Security Token Market, LLC	/s/ Kyle Sonlin	Chief Executive Officer
0001525852-22-000003	1	BOTS, Inc./PR	S.Rubin	CEO
0001670254-22-000914	1	QuantConnect Corporation	Jared Broad	CEO & Founder
0001937440-22-000003	1	Stock Card Inc	Hoda Rezaei Mehr	President, Chief Executive Officer and Director
0001665160-22-002352	1	Outdoor Office, Inc	Anthony Taylor Weber	CEO, CFO, President, Secretary, Chairman of the Board
0001746059-22-000332	1	WharfLB LLC	Marc Dosik	Managing Member
0001665160-22-002350	1	Vantage Sports Co.	Patrick Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001730695-22-000008	1	Unbanked, Inc.	Daniel Gouldman	Co-Chief Executive Officer
0001942554-22-000003	1	CoContest Inc.	Alessandro Rossi	Chief Executive Officer
0001665160-22-002349	1	SpiritHoods, Inc	Chase Hamilton	CEO, President, Treasurer, principal accounting officer, and Director
0001746059-22-000331	1	Storyville Catering Co LLC	Robert King	Owner and CEO
0001940048-22-000001	1	Hudson Event Design, LLC	Melinda Durham	President
0001650200-22-000002	1	ALPHAFLOW INC.	Ray Sturm	Chief Executive Officer
0001860270-22-000008	1	Cabinet Health P.B.C.	Achal Patel	Chief Executive Officer
0001937409-22-000002	1	Really Good Boxed Wine, Inc.	Jacob Whitman	CEO
0001421744-22-000009	1	Cytonics Corp	Gaetano Scuderi	Founder & Chairman of the Board
0001096906-22-002138	1	ITerum Energy Co	/s/ Mark A. Ryan	CEO
0001665160-22-002348	1	Hidden Water Robotics, Inc.	Jeffrey Quinton Irish	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002347	1	Saveurs du Monde Cafe, Inc.	Thierry Chateau	CEO, Director, President, Secretary, and Treasurer
0001665160-22-002346	1	DelNova, Inc.	Mary Gardner	CEO, Director/Board Member, Principal Financial Officer
0001669191-22-000865	1	MicroMGx, Inc.	Jack Kloeber	Principal Executive Officer
0001665160-22-002345	1	Jetoptera, Inc.	Andrei T. Evulet	President, CEO, CTO, Director
0001644600-22-000108	1	Innovatly, Inc	Jose Escuredo Roldan	Chief Executive Officer
0001871367-22-000005	1	OTACA	Nicole Accetta	COO/ Interim CFO, Vice president  Secretary/Director
0001883555-22-000002	1	420 Hotels Inc	Chris Chiari	Chief Executive Officer
0001620524-22-000002	1	NeXtGen Biologics, INC	Jonelle Toothman	Director, Chief Executive Officer, President and Secretary
0001933953-22-000002	1	White Paper Films LLC	Christopher Cannucciari	Chief Executive Officer, White Paper Films, LLC
0001747584-22-000031	1	Kilowatts For A Cause Inc	Scott Ringlein	President
0001746059-22-000330	1	Zash Bancroft LLC	Thomas Uehara	Owner and CEO
0001665160-22-002343	1	Skunk Brothers Spirits	Scott Kelly Donoho	Owner
0001669191-22-000862	1	Artificial Intelligence Economic Development Corporation	Leonard S.   Johnson Ph.D. student	Principal Executive Officer
0001669191-22-000861	1	ScanHash LLC	Robert Waterman	Principal Executive Officer
0001665160-22-002340	1	IJJI, Inc.	Tuan Nguyen	CEO, Co-Founder, Director, and Principal Accounting Officer
0001670254-22-000913	1	Resolution 8 Technologies, Inc.	Scott Seidewitz	Founder/CEO
0001670254-22-000911	1	Resolution 8 Technologies, Inc.	Scott Seidewitz	Founder/CEO
0001746059-22-000328	1	Evoke Inc	Cleon Byron	Owner and CEO
0001936495-22-000003	1	GBS Holdings LLC	Stephen Gates	President
0001665160-22-002338	1	Sports Gambling Guides, Inc.	Mark Paul	CEO, Secretary, and Director
0001746059-22-000327	1	Tipsy Lady, Inc.	Tonisha Gilliard	Owner and CEO
0001669191-22-000857	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001104659-22-096750	1	Beta Bionics, Inc.	/s/ Sean Saint	Chief Executive Officer and Director
0001670254-22-000903	1	Holodia Inc	Shahin Lauritzen	Chief Executive Officer
0001670254-22-000907	1	Boundless Robotics, Inc.	Carl Palme	Founder + CEO
0001670254-22-000909	1	Bold Move Beverages, Inc	Jacob Guss	Founder, CEO
0001670254-22-000905	1	Heavys Inc.	Jonathan Habshush	CEO
0001942207-22-000002	1	Venture on 12th Place, LLC	Jamison Manwaaring	Manager of the Manager, Neighborhood Management, LLC
0001665160-22-002333	1	Neurotez Inc.	Nikolaos Tezapsidis	Chief Executive Officer, President and Chairman of the Board of Directors
0001746059-22-000326	1	Tallgrass Pictures LLC	Jeffrey Brown	Owner and CoFounder
0001670254-22-000901	1	CrossNet LLC	Gregory Meade	Co-Founder & Chief Executive Officer
0001942218-22-000003	1	GDS Platforms, Inc.	Allen Kaplun	Chief Executive Officer
0001869516-22-000002	1	Eureka Compass Vegan Food, LLC	/s/ Colin Anderson	President
0001746059-22-000325	1	Delivered, Inc	Ruben Seyde	Owner and CEO
0001746059-22-000324	1	Hendersonville Toy Co LLC	Lyndsey Simpson	Owner and CEO
0001861745-22-000011	1	Roog, Inc	Brandon Thurman	Founder & President
0001670254-22-000899	1	Cusa Tea Inc.	Jim Lamancusa	Founder and CEO
0001665160-22-002331	1	RIZE Modular, Inc.	Gregory O. Welch	CEO, Principal Executive Officer and Director
0001665160-22-002329	1	EPR Technologies, Inc.	Lyn Yaffe	CEO, Secretary, Treasurer, Chairman, CFO/Principal Accounting Officer
0001665160-22-002327	1	Battle Approved Motors Inc	Chris James	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000323	1	Ciao Bread & Beverage, LLC	Sarah Holland	Owner and Founder
0001665160-22-002326	1	Oscilla Power, Inc.	Balakrishnan Nair	CEO & President
0001746059-22-000322	1	Jitter N The Bug Corp	John Ayars	President
0001938967-22-000002	1	Metaintro Inc.	Lacey Kaelani	Chief Executive Officer
0001665160-22-002325	1	Skullenwink LLC	Keith Chapman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002324	1	Retina Technologies, Inc.	Claudio Randal Serafini	Chief Executive Officer
0001815196-22-000003	1	STERLING RHINO CAPITAL EQUITY MULTIPLE CF FUND I LLC	/s/ Paul Wilcox	Manager
0001669191-22-000854	1	Gobekli Inc.	Daniel Done	Principal Executive Officer
0001869516-22-000001	1	Eureka Compass Vegan Food, LLC	/s/ Colin Anderson	President
0001665160-22-002323	1	Leagueswype	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002322	1	AiViva Holding Limited	Diane Tang Liu	CEO, President and Director
0001861745-22-000010	1	Roog, Inc	Brandon Thurman	Founder & President
0001096906-22-002052	1	Vernafund CF LLC	/s/ Kaylee McMahon	Manager
0001665160-22-002320	1	PyroTree Inc	Christopher Dellolio	CEO
0001901875-22-000003	1	ToneStone, Inc	Greg LoPiccolo	CEO
0001943767-22-000003	1	Transizion Education Corp	Jason Patel	CEO
0001932958-22-000004	1	Honor Your Flow, Incorporated	Cecelia M. Towns-Scott	President
0001670254-22-000898	1	Biodel AG Inc.	Ben Cloud	Chief Executive Officer
0001874161-22-000004	1	Champion Lender Inc	Viola J. Carmona	Sole Director and Chief Executive Officer
0001665160-22-002319	1	Solutions Vending International, Inc	Dawn Dickson	CEO, Secretary, CFO, Director
0001665160-22-002317	1	Project Overlord Systems Inc.	Michael Fischer	CEO and Principal Financial Officer
0001936290-22-000002	1	Visionary Management Association, LLC	Pablo Ortiz, Jr.	Owner
0001669191-22-000851	1	FanShark, Inc.	John  Lavin	Principal Executive Officer
0001665160-22-002315	1	Velo Labs Inc.	Jack Al Kahwati	CEO, CFO and Board Member
0001768309-22-000004	1	Jumpstart Main Street Corp	Adam Brandley	Chief Executive Officer
0001665160-22-002313	1	Steiner's Coffee Cake Of New York, Inc	Jennifer Steiner Pool	President
0001937145-22-000002	1	Style Bar LLC	Cornelius Antonio Payne	Owner
0001746059-22-000321	1	Hummingbird Mi Laboratories, LLC	Paul King MD	Owner and CEO
0001939688-22-000004	1	Comeback Trail LLC	Phil Kim	Manager
0001934754-22-000005	1	Twenty Acres & A Tractor LLC	Kenyon Elliott	President
0001934754-22-000004	1	Happy Cows Group Share, LLC	Diana Siemer	President
0001934754-22-000003	1	Bread is Good LLC	Sarah Dodge	President
0001931426-22-000004	1	Shopjackie, LLC	Amber Duncan	President
0001669191-22-000849	1	BNNano, Inc.	Steve Wilcenski	Principal Executive Officer
0001669191-22-000847	1	BNNano, Inc.	Steve Wilcenski	Principal Executive Officer
0001670254-22-000894	1	Offline Media, Inc.	David Shaner	Founder & CEO
0001670254-22-000896	1	Phone2 Inc.	Andrew Shaker	Founder
0001670254-22-000888	1	Wefunder, Inc.	Nick Tommarello	Founder & CEO
0001670254-22-000881	1	CLIP.BIKE INC	Somnath Ray	Cofounder + CEO
0001746059-22-000319	1	Zash Bancroft LLC	Thomas Uehara	Owner and CEO
0001670254-22-000885	1	GameSafe, Inc.	Sean Bair	CEO
0001665160-22-002311	1	Daniel Mena	Daniel Mena	Manager
0001665160-22-002307	1	Lightning Clean Inc	Ethan Blount	CEO
0001926740-22-000001	1	Courial Inc	Herby Coakley	Chief Executive Officer
0001880253-22-000002	1	Gryph & IvyRose LLC	Rachel Finger	Co-President
0001670254-22-000883	1	Special Sauce, Inc.	Sonia Russell	Co-Founder and CEO
0001670254-22-000890	1	GameSafe, Inc.	Sean Bair	CEO
0001665160-22-002309	1	Milo Health, Inc.	Ameer Youssef	CEO
0001746059-22-000320	1	Backbeat Brewing Co LLC	Peter Harkins	Owner and Founder
0001670254-22-000886	1	Streaming Ultra LLC	Steve Gerritsen	Founder and CEO
0001670254-22-000892	1	Tampon Tribe, Inc.	Jennifer Eden	Founder, CEO
0001932835-22-000001	1	Lexi Devices, Inc.	Scott Cahill	Chief Executive Officer
0001943767-22-000002	1	Transizion Education Corp	Jason Patel	Founder, CEO
0001665160-22-002306	1	TA Fintech Inc.	Jon Stone	CEO, Secretary, Director, Treasurer and Founder
0001665160-22-002304	1	Zirconia Inc.	Benjamin Cook	CEO and President
0001665160-22-002303	1	Avawatz Company, Inc	Rajini Anachi	CEO and President
0001746059-22-000318	1	Zash Bancroft LLC	Thomas Uehara	Owner and CEO
0001669191-22-000845	1	Sazi Foods, LLC	Lisa Newmann	Principal Executive Officer
0001665160-22-002302	1	Prisma Imaging, Inc.	Michael Silver	CEO and Board Member
0001875534-22-000006	1	4BIDDENKNOWLEDGE, INC.	Billy Carson by Sean Fuellhart POA	CEO
0001875534-22-000005	1	4BIDDENKNOWLEDGE, INC.	Billy Carson by Sean Fuellhart POA	CEO
0001665160-22-002300	1	Fan Rebellion, Inc.	Seth Yudof	CEO and Director
0001943835-22-000001	1	Revolving Kitchen - Fairview, LLC	Tyler Shin	Manager of Revolving Kitchen - Fairview, LLC
0001666102-22-000019	1	AWESOME ADVERTISING LLC	Matthew Baron	President
0001670254-22-000879	1	ABBY by GOGOTECH Inc.	John Debenedette	CEO
0001670254-22-000877	1	Relay On Demand, Inc.	Darrell Pickens	CEO/CTO/Founder
0001665160-22-002298	1	MentalHappy Inc	Tamar Lucien Blue	CEO and Director
0001670254-22-000875	1	Investii, Inc.	Nishant Deshpande	CEO
0001665160-22-002297	1	myButterfly.AI Inc.	Sam Adams	CEO, Principal Executive Officer and Director
0001669191-22-000843	1	Berylline Corporation	Dennis  Dresser	Principal Executive Officer
0001669191-22-000842	1	CliqRex Inc.	James  O'Loughlin	Principal Executive Officer
0001669191-22-000841	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001944074-22-000002	1	TKN Holdings Inc.	Adam Jones	CEO
0001943961-22-000001	1	Inlightened, Inc	Shelli Pavone	Chief Executive Officer
0001665160-22-002296	1	BOXABL INC.	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000873	1	Bula Technologies, Inc.	Jack Booty	Co-Founder
0001665160-22-002295	1	BOXABL INC.	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000317	1	Forbes Meat Co LLC	Benjamin Forbes	Owner and Founder
0001942249-22-000002	1	Red Thread Labs, Inc.	Meghan Litchfield	CEO and President
0001943249-22-000001	1	Chakra Bowls Inc.	Lauren Hoheusle	President
0001665160-22-002292	1	ScriptCo Inc.	Mark McCormick	CEO, Treasurer, Principal Accounting Office, Director
0001932355-22-000003	1	Yadav Events & Food Services, LLC	Subash Yadav	Owner
0001670254-22-000871	1	Biodel AG Inc.	Ben Cloud	Chief Executive Officer
0001747584-22-000029	1	WeSolar Inc	Kristal Hansley	CEO
0001665160-22-002290	1	Whimstay, Inc.	Behshad (Ben) Jamshahi	CEO and Director
0001760726-22-000003	1	Jack Lilly LLC	Andrew Ferenci	Chief Executive Officer
0001665160-22-002289	1	HyperSciences, Inc.	Mark C. Russell	CEO & Director
0001670254-22-000869	1	Global Composite Piping Solutions, LLC	Douglas Jones	Chief Executive Officer
0001746059-22-000316	1	Rancho Relaxo	Stella Adena	Owner and Founder
0001746059-22-000315	1	Besse Enterprises Co	Ronald Besse	Owner and President
0001935346-22-000002	1	Arka Inc	Phillip Akhzar	Chief Executive Officer, President and Sole Director
0001932355-22-000002	1	Yadav Events & Food Services, LLC	Subash Yadav	Owner
0001665160-22-002288	1	ScriptCo Inc.	Mark McCormick	CEO, Treasurer, Principal Accounting Office, Director
0001746059-22-000314	1	Full Battle Rattle Deli, LLC	Michael Gropper	Owner and Founder
0001665160-22-002285	1	Avadi Engines Inc.	Landon Wilkinson	CEO, Director, and Secretary
0001880038-22-000006	1	Mariposa Technology, Inc./LA	John K Roberts III	President/Director
0001665160-22-002282	1	Redivivus, Inc.	Erika Guerrero	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001943843-22-000001	1	Scripx, Inc.	Jonathan Eaton	Chief Executive Officer
0001665160-22-002283	1	Dude Apparel Inc.	Howie Busch	CEO
0001893768-22-000005	1	Slingshot USA LLC	David Michael Brett Johnson	Manager
0001665160-22-002280	1	Phormed Inc	Ben Chang	President, CEO, CFO, Director
0001665160-22-002281	1	Iconic Motorbikes, Inc.	Thomas A. Tromp	CEO and Director
0001477932-22-006425	1	Aeroponics Integrated Systems Inc.	/s/ Darren Walz	CEO
0001943842-22-000002	1	Plug Drink, Inc.	Raymond Kim	CEO
0001665160-22-002278	1	Sound Legends Inc.	Alex Malagon	CEO
0001665160-22-002276	1	Plateshub Inc.	Joseph Crapanzo	CEO
0001665160-22-002274	1	A7FL Inc	Sener Korkusuz	CEO, Director and Principal Accounting Officer
0001665160-22-002272	1	CALIFORNIA TEQUILA, INC.	Richard Gamarra	CEO
0001665160-22-002270	1	Nimbus Engineering Inc.	William Diggins II	CEO
0001665160-22-002268	1	Dude Apparel Inc.	Howie Busch	CEO
0001477932-22-006415	1	Aeroponics Integrated Systems Inc.	/s/ Darren Walz	CEO
0001941761-22-000004	1	92East LLC	John Ross Salcido	Co-President/ Executive Producer
0001876413-22-000005	1	ASSETCOIN CAPITAL FUND, LLC	Duane A. Quamina	President & CEO
0001665160-22-002266	1	Kari Gran Inc.	Lisa Strain	CEO and Director
0001665160-22-002264	1	Pitch Aeronautics Inc	David Bennett	CEO, Director
0001581693-22-000005	1	Lumenco, Inc.	/s/ Mark Raymond	President/CEO
0001932906-22-000003	1	Safe Spaces Inc.	Hans Schrei	Chief Executive Officer
0001669191-22-000837	1	Famwisely, Inc.	Philip Anderson	Principal Executive Officer
0001933083-22-000004	1	Fanchise League Company, LLC FCF Team 7, LLC	Cyrus Farudi	Chief Operating Officer
0001669191-22-000834	1	Famwisely, Inc.	Philip Anderson	Principal Executive Officer
0001836320-22-000004	1	Fanchise League Co LLC FCF Team 2, LLC	Cyrus Farudi	Chief Operating Officer
0001941829-22-000004	1	ISSAC MOVIE LLC	Joshua Webber	CEO
0001665160-22-002263	1	BEERMKR Inc.	Aaron Walls	CEO, Principal Accounting Officer, and Director
0001836307-22-000006	1	Fanchise League Company, LLC FCF Team 6, LLC	Cyrus Farudi	COO
0001836307-22-000005	1	Fanchise League Company, LLC - FCF Team 1 LLC	Cyrus Farudi	CEO
0001836323-22-000008	1	Fanchise League Company, LLC FCF Team 8, LLC	Cyrus Farudi	Chief Operating Officer
0001836323-22-000007	1	Fanchise League Company, LLC FCF Team 5, LLC	Cyrus Farudi	Chief Operating Officer
0001836323-22-000006	1	Fanchise League Co LLC FCF Team 3, LLC	Cyrus Farudi	Chief Operating Officer
0001665160-22-002262	1	Ossa Collective, Inc	Marla Isackson	CEO, President, Secretary, and Treasurer
0001763150-22-000007	1	QuadVantage Technology, Inc.	Thomas Gutierrez	President, CEO (PEO) and CFO (PFO)
0001836325-22-000003	1	Fanchise League Co LLC FCF Team 4, LLC	Cyrus Farudi	Chief Operating Officer
0001477932-22-006400	1	Aeroponics Integrated Systems Inc.	/s/ Darren Walz	CEO
0001665160-22-002252	1	Shamroc, Inc.	Michael Brower	CFO and Co-Founder
0001665160-22-002254	1	Stars On Board Technologies, Inc.	Ray Fares	CEO
0001665160-22-002255	1	FutureGen Technologies Inc.	Michael Letsky	CEO/CTO/CFO/COO/President
0001665160-22-002257	1	LifestyleCX Inc.	Terri Sullivan	CEO, President, and Director
0001665160-22-002253	1	Edyza, Inc.	Atul Patel	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002258	1	ESal Holdings, Inc.	Salem Thyne	CEO, Principal Executive Officer and Director
0001665160-22-002260	1	Mia Becar Holdings, Inc	Betzabe Gonzalez	CEO, Director, and Principal Accounting Officer
0001665160-22-002259	1	Pantera Global Technology Inc	DeWayne Adamson	President, CEO, Co-Founder and Director
0001910638-22-000002	1	Ouragin, Inc.	Nakulesveran Kulasingam	Secretary
0001665160-22-002256	1	Drone Delivery Systems Corp	Brandon Pargoe	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer
