ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001855042-22-000002	0			Somos Health, Inc.	Corporation		DE	2020-07-20	5758 GEARY BOULEVARD	134	SAN FRANCISCO	CA	94121	https://www.somosancestria.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001096906-22-001355	0			Trella Technologies Inc.	Corporation		MA	2016-11-03	173 CLAY POND RD.		BOURNE	MA	02532	www.trella.io		N			
0001665160-22-001774	0			Spirit Hoods, Inc	Corporation		DE	2022-03-25	309 W 38th St		Los Angeles	CA	90037	www.spirithoods.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001772	0			H. Mulligan Bespoke Libations Co.	Corporation		DE	2019-08-23	1013 Centre Rd. Suite 403-A		Wilmington	DE	19805	https://www.herculesmulligancompany.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001771	0			Chemical Technologies, Inc.	Corporation		DE	2017-10-02	287 Park Avenue South		New York	NY	10010	https://www.chmtch.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001768	0			StorEn Technologies	Corporation		DE	2017-01-03	25 Health Sciences Drive		Stony Brook	NY	11790	www.storen.tech		N			
0001665160-22-001766	0		Issuer is adding advisors to the team section	StrideTech Medical, Inc.	Corporation		DE	2019-06-25	1614 Timber Ln.		Boulder	CO	80304	https://www.stridetechgo.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001764	0	At the close of the offering, the issuer closed on $555,421.29 and 1,172,236 number of securities.		SAEBO Inc	Corporation		VA	2004-06-29	2459 WILKINSON BLVD. STE 120-B		CHARLOTTE	NC	28208	https://www.saebo.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000226	0			WereDough, LLC	Limited Liability Company		MI	2019-10-01	5349 FENTON RD		FLINT	MI	48507	http://www.weredoughflint.com	MainVest, Inc.	N	0001746059	007-00162	
0001104659-22-068900	0			STARTENGINE CROWDFUNDING, INC.	Corporation		DE	2014-03-19	3900 W ALAMEDA AVE.	SUITE 1200	BURBANK	CA	91505	www.startengine.com		N			
0001921426-22-000001	0			Steeped, Inc.	Corporation		DE	2017-04-05	103 WHISPERING PINES DRIVE	STE E	SCOTTS VALLEY	CA	95066	https://steepedcoffee.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001871551-22-000002	0			Drink LMNT, Inc.	Corporation		DE	2019-12-30	1150 CENTRAL AVE		NAPLES	FL	34102	https://DrinkLMNT.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001885290-22-000004	0	DID NOT MEET OFFERING MINIMUM; FUNDS TO BE RETURNED TO INVESTORS.		Herb & Olive, LLC	Limited Liability Company		OR	2019-04-03	14495 FOSBERG ROAD		LAKE OSWEGO	OR	97035	https://www.herb-olive.com/	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001908197-22-000004	0		Date change of offering deadline to meet minimum threshold	Join The Violution LLC	Limited Liability Company		NV	2022-01-26	8022 S RAINBOW BOULEVARD	SUITE 100-443	LAS VEGAS	NV	89139	theviolution.com	Music Benefactors	N	0001808550	007-00231	309083
0001793079-22-000011	0			PiQPiQ, Inc.	Corporation		DE	2015-01-13	1922 LAKE STREET		SAN FRANCISCO	CA	94121	https://hearo.live/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001920014-22-000001	1		Extend target end date	Noodlepig, LLC	Limited Liability Company		MI	2020-03-04	1447 WOODCLIFF DR SE		GRAND RAPIDS	MI	49506	noodlepig.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001883032-22-000001	1		Correct ownership percentages and update financials	Inspire Yoga Franchisor, LLC	Limited Liability Company		TX	2021-04-05	3424 RIDGECREST DR.		FLOWER MOUND	TX	75022	https://inspireyoga.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001928576-22-000002	0			Liquid Mining Inc	Corporation		FL	2021-11-15	48 WEST HURON STREET		PONTIAC	MI	48342	liquidmining.net	RIALTO MARKETS LLC	N	0001670539	008-69756	000283477
0001932075-22-000003	1		Update to target end date.	Irie Diner LLLP	Limited Partnership		FL	2017-01-01	1177 PARK AVE STE 9		JACKSONGVILLE	FL	32073	iriediner.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-22-000645	0			Peeridea, Inc.	Corporation		DE	2013-07-09	555 Bryant Street #866		Palo Alto	CA	94301	https://arc.dev		N			
0001665160-22-001757	0	Adjustment to the initial Form C-U filing of 01/19/2022. At the close of the offering, the issuer closed on $744,414.55 and 104,995 number of securities.		Lightsense Technology, Inc.	Corporation		DE	2014-08-28	7080 N CATHEDRAL ROCK PL		TUCSON	AZ	85718	https://lightsensetechnology.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-001756	0		Issuer is changing campaign end date	NearStar Fusion Inc.	Corporation		DE	2021-04-13	13935 WILLARD ROAD		CHANTILLY	VA	20151	https://www.nearstarfusion.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001828173-22-000006	0	Orion Electronics officially raised $23,348.00		ORION Electronics Co Inc.	Corporation		OH	2015-08-17	PO BOX 3055		CINCINNATI	OH	45201	www.orionec.com	Wunderfund, Inc.	N	0001707360	007-00116	288924
0001828173-22-000005	0			Verge Brewing LLC	Limited Liability Company		OH	2019-07-31	1931 POPLAR DR.		LOVELAND	OH	45140	https://www.vergebrewing.com		N			
0001929197-22-000005	0	Total raised $67,750		Eden Fresh Network, LLC	Limited Liability Company		NY	2021-03-15	102 B BALL ROAD		SYRACUSE	NY	13215	edenfreshnetworkcny.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001929197-22-000004	0	Total raised $27,450		Jossi's Kitchen & Shop Inc.	Corporation		OH	2021-11-18	7800 POMPANO CT		PARMA	OH	44134	jossisbakery.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001929197-22-000003	0	Total raised $65,404		FJD Partners, LLC	Limited Liability Company		PA	2020-03-09	3 WHITE TAIL PATH		LANCASTER	PA	17602	https://friscoschicken.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001911121-22-000003	0			Free For All Bitcoin Mining Fund LLC	Limited Liability Company		WY	2022-01-14	3277 E Louise Dr.	3277 E Louise Dr.	Meridian	ID	83642	www.shannonrobnett.com	ChainRaise Portal	N	0001870874	007-00314	316068
0001652564-22-000006	0	Bircus raised $167,425		Gourmet Renee, LLC	Limited Liability Company		KY	2012-03-27	326 ELM STREET		LUDLOW	KY	41016	https://www.bircus.com	Wunderfund, Inc.	N	0001707360	007-00116	
0001929197-22-000002	1		Update to Offering Statement.	Happy Cows Group Share, LLC	Limited Liability Company		OH	2016-01-03	193 E PLEASANT VALLEY RD		SEVEN HILLS	OH	44131	www.sharehappycows.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001831180-22-000003	1		Revised for material changes on June 3, 2022. Amendment for extension of offering close date from June 10, 2022, to July 11, 2022	Quesadilla Gorilla, Inc	Corporation		CA	2017-03-29	302 W MAIN ST		VISALIA	CA	93291	https://www.quesadillagorilla.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-001754	0			Jetoptera, Inc.	Corporation		DE	2015-06-01	144 Railroad Avenue Suite 302		Edmonds	WA	98020	https://www.jetoptera.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001919337-22-000003	1		Revised for material changes on June 6, 2022. Amendment for extension of offering close date from June 13, 2022, to July 7, 2022.	Innovative Recordings LLC	Limited Liability Company		DC	2018-07-24	2219 TOWN CENTER DRIVE SE SUITE 373		WASHINGTON	DC	20020	https://www.innovativerecordings.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001777476-22-000001	0			Mighty Quinn's Holdings LLC	Limited Liability Company		DE	2014-11-01	90 DAYTON AVENUE	SUITE 88	PASSAIC	NJ	07055	www.mightyquinnsbbq.com		N			
0001665160-22-001751	0			StarchTek Corp.	Corporation		DE	2020-10-27	3911 Concord Pike #8030, SMB 12973		WILMINGTON	DE	19803	https://starchtek.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001924283-22-000002	1		Revised for material changes on June 6, 2022. Amendment for extension of offering close date from June 13, 2022, to July 11, 2022.	Triune Solutions LLC	Limited Liability Company		DC	2011-04-18	105 WAYNE PLACE SE	UNIT 4	WASHINGTON	DC	20032	https://triune-solutions.co/	SMBX, Inc.	N	0001707214	007-00129	290186
0001929197-22-000001	0			Happy Cows Group Share, LLC	Limited Liability Company		OH	2016-01-03	193 E PLEASANT VALLEY RD		SEVEN HILLS	OH	44131	www.sharehappycows.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-001750	0			TomBot, Inc.	Corporation		DE	2017-10-13	19197 Golden Valley Road, #638		Santa Clarita	CA	91387	https://tombot.com/		N			
0001670254-22-000643	0			Here Today Brewing, LLC	Limited Liability Company		WA	2019-06-21	566 Prospect St Apt 304		Seattle	WA	98109	https://www.heretodayseattle.com/		N			
0001669191-22-000625	0		the issuer ended their early bird discount.	Smoove Xperience, Inc.	Corporation		DE	2020-09-02	800 S. Barranca Ave,	Suite 260	Covina	CA	91723	https://www.smoovex.net	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001719122-22-000004	0		Amending the share price, maximum offering amount, equity fee, and signatures	Halo Lifestyle LLC	Limited Liability Company		NY	2016-07-16	524 BROADWAY		NEW YORK	NY	10012	https://halohydration.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-001748	1		Issuer is disclosing the resignation of a board member, disclosing a concurrent SAFE offering, and extending the offering end date by 60 days.	YouSolar, Inc.	Corporation		DE	2010-05-11	292 Brokaw Road		Santa Clara	CA	95050	www.yousolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000225	1		Issuer is extending deadline to invest. Issuer is lowering target offering amount. Issuer is adjusting terms to correspond with new target amount.	Calyxeum, LLC	Limited Liability Company		MI	2020-06-26	1284 17TH ST		DETROIT	MI	48216	http://www.calyxeum.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000224	1		Issuer is extending deadline to invest. Issuer is lowering target offering amount. Issuer is adjusting terms to correspond with new target amount.	QUAS LLC	Limited Liability Company		IL	2018-11-28	3118 ELAINE CT		FLOSSMOOR	IL	60422	http://www.quasbrewpub.com	MainVest, Inc.	N	0001746059	007-00162	
0001669191-22-000623	0		the issuer extended the offering deadline.	Nebulai Corp	Corporation		DE	2021-07-07	651 N Broad St	Ste 205 #6067	Middletown	DE	33317	https://nebulai.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001790674-22-000004	0			Delee Corp	Corporation		DE	2016-11-14	1211 San Dario Avenue	#2068	Laredo	TX	78040	https://www.delee.co/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001669191-22-000621	0		the issuer moved up the closing date of the offering.	Northstar Technologies Group, Inc.	Corporation		FL	2020-05-18	365 5th Avenue S	Suite 219	Naples	FL	34102	www.northstartgi.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001878632-22-000002	0		Extending the end date.	nVIAsoft Corp	Corporation		DE	2014-03-05	211 WARREN STREET, SUITE 518	SUITE 518	NEWARK	NJ	07103	https://www.nviasoft.com/	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001868902-22-000003	0		Extended the date of closing deadline.	Flashpub, Inc	Corporation		CA	2017-08-16	3077B CLAIREMONT DRIVE	STE 184	SAN DIEGO	CA	92117	flashpub.io	PicMii Crowdfunding LLC	N	0001817013	007-00246	
0001665160-22-001746	0	At the close of the offering, the issuer closed on $21,114.02 and 4,588 number of securities.		SAM of USA Corp.	Corporation		DE	2017-12-14	3200 GUASTI RD SUITE 100	SUITE 100	ONTARIO	CA	91761	www.sam-of-usa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000223	1		Issuer is extending the deadline to make an investment.	Stonehedge PBC	Corporation		DE	2021-05-10	51 DAIRY RD		TAMAQUA	PA	18252	http://www.stonehedge.us/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000222	0			Pawtopia Suites, LLC															
0001746059-22-000221	0			LAX Food Hall, LLC															
0001746059-22-000220	0			Mulligans Golf Inc															
0001746059-22-000219	0			Cozzi Family Farm Market, Inc															
0001746059-22-000218	0	At the close of the offering, the issuer closed on $86,100. The funds are currently being processed. The actual amount may be lower.		Greenjeans Farms LLC	Limited Liability Company		MA	2021-01-06	4 OLD SAWMILL RD		HOLLISTON	MA	01746	http://www.greenjeanscoop.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000217	0	At the close of the offering, the issuer closed on $63,100. The funds are currently being processed. The actual amount may be lower.		Queens Head, LLC	Limited Liability Company		OR	2021-06-09	1670 SE NEHALEM ST		PORTLAND	OR	97202	http://thequeensheadpdx.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000216	0	At the close of the offering, the issuer closed on $17,200. The funds are currently being processed. The actual amount may be lower.		WeHa Brewing Co LLC	Limited Liability Company		CT	2019-05-29	49 GREENHURST ROAD		WEST HARTFORD	CT	06107	https://www.wehabrewing.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-001744	0			Pyrotree Inc.	Corporation		NV	2015-04-15	6303 Owensmouth Avenue 10th Floor		Woodland Hills	CA	91367	https://webjoint.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001932075-22-000001	0			Irie Diner LLLP	Limited Partnership		FL	2017-01-01	1177 PARK AVE STE 9		JACKSONGVILLE	FL	32073	iriediner.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-22-000640	0			EKCHAT, Inc.	Corporation		DE	2019-04-08	2035 Sunset Lake Rd	Suite B2	Newark	DE	19702	https://ek.chat	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001917616-22-000002	1		This material amendment is filed to 1) include disclosures for using temporary relief rules and 2) updating the target offering amount to $107,100.	Helios Life Enterprises, Inc.	Corporation		DE	2017-03-30	108 STATE STREET	5TH FLOOR	SCHENECTADY	NY	12305	https://www.helioslife.enterprises	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-22-000215	0			Stonehedge PBC	Corporation		DE	2021-05-10	51 DAIRY RD		TAMAQUA	PA	18252	http://www.stonehedge.us/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-22-000638	0			iAssay, Inc.	Corporation		DE	2014-04-02	7220 Trade Street, Suite 168		San Diego	CA	92121	http://www.iAssay.net		N			
0001670254-22-000635	0			ZiphyCare LLC	Limited Liability Company		NY	2018-03-16	210 West 96th street	4th floor	New York	NY	10025	http://www.ziphycare.com		N			
0001665160-22-001741	0	At the close of the offering, the issuer closed on $837,413.83 and 99,550 number of securities.		Fisher Wallace Laboratories, Inc.	Corporation		DE	2019-08-23	630 FLUSHING AVENUE, SUITE #104		BROOKLYN	NY	11206	www.fisherwallace.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001740	0	At the close of the offering, the issuer closed on $0.00 and 0 number of securities.		Green Ninja	Corporation		CA	2016-07-14	421 LORETO ST.		MOUNTAIN VIEW	CA	94041	http://www.greenninja.org	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000214	0			West Coast Confection LLC	Limited Liability Company		CA	2019-09-12	11251 RANCHO CARMEL DR		SAN DIEGO	CA	92150	https://facebook.com/thewestcoastconfection	MainVest, Inc.	N	0001746059	007-00162	
0001828173-22-000004	0			Verge Brewing LLC	Limited Liability Company		OH	2019-07-31	1931 POPLAR DR.		LOVELAND	OH	45140	www.vergebrewing.com	Wunderfund, Inc.	N	0001707360	007-00116	288924
0001670254-22-000634	0			Artificial General Intelligence Inc.	Corporation		WY	2016-05-27	412 N. Main Street	Suite 100	Buffalo	WY	82834	https://AGILaboratory.com		N			
0001670254-22-000633	0			Calculated Development LLC	Limited Liability Company		UT	2020-11-23	4320 Modoc Rd., Suite F		Santa Barbara	CA	93110	http://www.Calculated.movie		N			
0001830789-22-000003	0	The issuer raised approximately $265,080 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Soil Connect Services, Inc.	Corporation		DE	2019-03-28	998C OLD COUNTRY ROAD		PLAINVIEW	NY	11803	https://www.soilconnect.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001828173-22-000002	0	Verge closed the fundraise with $105,600 officially		Verge Brewing LLC	Limited Liability Company		OH	2019-07-31	1931 POPLAR DR.		LOVELAND	OH	45140	www.vergebrewing.com	Wunderfund, Inc.	N	0001707360	007-00116	
0001929442-22-000005	0			September Trees LLC (D.B.A Rize plus Rest Cafe)	Limited Liability Company		MD	2021-06-30	6009 Oxon Hill Rd	#405	Oxon Hill	MD	20745	rizerestcafe.com	Seed at the table	N	0001808131	007-00230	005548762
0001670254-22-000631	0			Bracketology.tv, Inc.	Corporation		DE	2022-03-14	3539 N Reta Ave		Chicago	IL	60657	https://www.bracketology.tv/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-22-000213	0			Poppytots LLC	Limited Liability Company		CA	2022-01-27	1613 CENTER RD		NOVATO	CA	94947	http://www.poppytots.com	MainVest, Inc.	N	0001746059	007-00162	
0001917616-22-000001	0			Helios Life Enterprises, Inc.	Corporation		DE	2017-03-30	108 STATE STREET	5TH FLOOR	SCHENECTADY	NY	12305	https://www.helioslife.enterprises	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-001739	0			Hexanika, Inc.	Corporation		AR	2014-01-31	419 MAIN ST SUITE	200 NORTH LITTLE ROCK, AR 72114	LITTLE ROCK	AR	72114	https://hexanika.com/		N			
0001747795-22-000003	0			Lavabit, LLC	Limited Liability Company		TX	2004-07-02	5930 ROYAL LANE STE E #382	5930 ROYAL LANE STE E #382	DALLAS	TX	75230	https://lavabit.com/		N			
0001747795-22-000001	0			Lavabit, LLC	Limited Liability Company		TX	2004-07-02	5930 ROYAL LANE STE E #382	5930 ROYAL LANE STE E #382	DALLAS	TX	75230	https://lavabit.com/		N			
0001669191-22-000619	0		the issuer extended the early bird discount until june 3, 2022.	Smoove Xperience, Inc.	Corporation		DE	2020-09-02	800 S. Barranca Ave,	Suite 260	Covina	CA	91723	https://www.smoovex.net	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001929207-22-000003	0		Update to Use of Funds	Diamond Bakery Holdings	Corporation		CA	2021-05-05	335 N FAIRFAX AVE		LOS ANGELES	CA	90036	https://www.diamondbakeryla.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-001738	0	At the close of the offering, the issuer closed on $56,556.73 and 26,834 number of securities.		Audea Inc.	Corporation		UT	2014-02-05	1330 EAST HANSEN HOLLOW PL		MILLCREEK	UT	84124	www.myaudea.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001760986-22-000002	0			TOAST HOLDINGS, INC.	Corporation		DE	2015-10-28	149 E 23RD STREET	#2054	NEW YORK	NY	10010	https://wetoast.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001819905-22-000001	0			Portland Plant Foods, Inc.	Corporation		OR	2020-07-23	25977 SW CANYON CREEK RD., SUITE D		WILSONVILLE	OR	97070	https://www.betterbeanco.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001719122-22-000001	0			Halo Lifestyle LLC	Limited Liability Company		NY	2016-07-16	524 Broadway		New York	NY	10012	https://halohydration.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-001737	0	At the close of the offering, the issuer closed on $0.00 and 0 number of securities.		Parkway Autonomous Inc.	Corporation		WY	2021-10-19	494 BROAD STREET		NEWARK	NJ	07102	www.parkwayautonomous.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001742162-22-000001	0		Not a Material Change. Extending the Offering Deadline to June 30, 2022.	Consumer Cooperative Group Inc	Other	Cooperative	OR	2017-01-27	6713 AMESBURY LANE	STE 100	ROWLETT	TX	75089	https://.ccg.coop	truCrowd, Inc	N	0001667145	007-00015	
0001925912-22-000002	1		Target end date updated	WeLa Lao LLC	Limited Liability Company		WA	2021-12-03	5601 E. 18TH ST	STE 208	VANCOUVER	WA	98661	www.welalao.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001875534-22-000003	0		extending offering deadline	4BIDDENKNOWLEDGE, INC.	Corporation		FL	2017-01-31	2645 EXECUTIVE PARK DRIVE SUITE 419		WESTON	FL	33331	4biddenknowledge.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001746059-22-000212	1		Issuer is extending the deadline to make an investment.	Commongrounds Cooperative	Corporation		MI	2018-03-22	425 BOARDMAN AVE	SUITE C	TRAVERSE CITY	MI	49684	https://www.commongrounds.coop/	MainVest, Inc.	N	0001746059	007-00162	
0001924883-22-000003	0	Have raised 50% of funding goal.		Israeli Prepaid LLC	Corporation		FL	2022-02-17	902 SW 6TH AVE		GAINESVILLE	FL	32601	israelprepaid.com	Bananafina LLC.	N	0001808307	007-00235	
0001669191-22-000617	0		the issuer extended the offering deadline and added a link and image to the press section of their offering page.	SORSOAP LLC	Limited Liability Company		NJ	2019-07-30	68 Morsell drive		Brick	NJ	08723	https://www.sorsoap.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001930889-22-000001	0			TrialSite Inc.	Corporation		DE	2021-04-30	1013 CENTRE ROAD	SUITE 403-B	WILMINGTON	DE	19805	http://trialsitenews.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001805273-22-000001	0			Sagelink Inc.	Corporation		DE	2017-02-20	6 LIBERTY SQUARE #6070	SUITE 133	BOSTON	MA	02109	http://glyph.earth		N			
0001031744-22-000002	0			WORLD WIRELESS COMMUNICATIONS INC	Corporation		NV	1995-11-15	5670 GREENWOOD PLAZA BLVD	SUITE 340	ENGLEWOOD	CO	80111	www.wwrlmerger.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-22-001735	0			Waverly Labs Inc.	Corporation		DE	2014-06-16	19 Morris Avenue		Brooklyn	NY	11205	waverlylabs.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000628	0			KYLE Album, LLC	Limited Liability Company		DE	2021-12-21	3415 South Sepulveda Boulevard,	Suite 1100	Los Angeles	CA	90034	https://opulous.org/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-22-001733	0			Reaper Robs, Inc.	Corporation		CO	2022-01-04	10757 Middlebury Way		Highlands Ranch	CO	80126	https://reaperrobs.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001844988-22-000004	0			Nav.it, Inc.	Corporation		WA	2021-01-01	3131 WESTERN AVE, M530		SEATTLE	WA	98121	https://navitmoney.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-001730	1		Campaign is extending by 60 days	Speranza Therapeutics, Inc.	Corporation		DE	2019-09-18	433 Plaza Real Suite 275		Boca Raton	FL	33432	www.speranzatherapeutics.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001727	0			CAREMINDr Corporation	Corporation		DE	2017-09-27	15466 Los Gatos Blvd.  #109-141		Los Gatos	CA	95032	www.CAREMINDr.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001917958-22-000006	0	Total raised $16,500		Sacred Skin Care Clinic Inc	Corporation		UT	2004-08-20	4578 SO. HIGHLAND DRIVE	#320	MILLCREEK	UT	84107	www.correctiveskin.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001917958-22-000005	0	Total raised $86,129		Mihalko Medical LLC	Limited Liability Company		PA	2019-01-13	3500 5TH AVENUE	SUITE 101	PITTSBURGH	PA	15213	www.hiebers.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001917958-22-000004	0	Total raised $59,300.		CNB Inc \ ID	Corporation		ID	1980-02-07	2769 S SNOWFLAKE DR		BOISE	ID	83706	cactusbarboise.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001669191-22-000615	0		the issuer extended the offering deadline.	Rialto Trading Holdings LLC	Limited Liability Company		DE	2016-08-05	42 Broadway	Suite 12-129	New York	NY	10004	https://rialtomarkets.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000613	0		the issuer extended the offering deadline.	Petzey Technology, Inc.	Corporation		DE	2017-09-06	550 N Central Expressway	#726	McKinney	TX	75070	https://petzey.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-001725	0			Prisma Imaging, Inc.	Corporation		DE	2016-11-23	13900 Tech City Circle, Suite #200		Alachua	FL	32615	www.prismaimaging.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000211	0		Issuer is amending a typographical error in the Offering Memorandum and Note Agreement.	B-side the Tracks Brewing Co.	Corporation		GA	2020-08-05	1379 HILL DR SW		CONYERS	GA	30094	https://www.facebook.com/BSideTracksConyers	MainVest, Inc.	N	0001746059	007-00162	
0001931256-22-000003	1		Target amount (minimum offering goal) reduced to $75K. Target offering date extended to 9/15/22. Amortization/payments will now begin on 9/30/22. Timeline for projects has been updated and project projections have been updated	Renovare Development, LLC	Limited Liability Company		MI	2018-08-09	42 WATSON STREET	SUITE B	DETROIT	MI	48201	www.renovaredevelopment.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001665160-22-001723	0			Project Overlord Systems Inc.	Corporation		DE	2015-03-30	8 Marketplace Suite 300		Baltimore	MD	21202	www.projectoverlordsystem.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-001722	0			Pitch Aeronautics Inc.	Corporation		DE	2022-02-28	4458 S Silverwood Pl		Boise	ID	83716	www.pitchaero.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001931256-22-000002	0		Correction of some typos.	Purpose8 Real Estate, LLC	Limited Liability Company		MI	2018-12-26	19815 NEGAUNEE		REDFORD	MI	48240	www.kornrstore.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001929207-22-000001	0			Diamond Bakery Holdings	Corporation		CA	2021-05-05	335 N FAIRFAX AVE		LOS ANGELES	CA	90036	https://www.diamondbakeryla.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-001718	0		Issuer has updated their elevator pitch, reasons to invest, and tagline	Daxbot Inc.	Corporation		DE	2021-07-26	517 N 19th St		Philomath	OR	97370	www.daxbot.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000625	0			Doofus Corporation	Corporation		DE	2016-08-29	108 West 13th Street		Wilmington	DE	19801	https://www.doofus.xyz	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000624	0			Squad Technologies LLC	Limited Liability Company		PA	2020-11-11	502 Marshall Drive		West Chester	PA	19380	http://www.upswingfitness.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000627	0		Correcting typos in financial Information section	Vironix Health Inc.	Corporation		DE	2020-04-08	1809 Newton St.	#2	Austin	TX	78704	https://vironix.ai/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-001720	0			SapientX Inc.	Corporation		DE	2016-04-06	4600 Smith Grade Road		Santa Cruz	CA	95060	https://www.sapientx.com/		N			
0001665160-22-001716	1		Issuer is updating financials and extending offering by 60 days	SapientX Inc.	Corporation		DE	2016-04-06	4600 Smith Grade Road		Santa Cruz	CA	95060	https://www.sapientx.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
