ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001670254-21-001050	0			Palm Energy Systems LLC	Limited Liability Company		DE	2020-05-27	16 Windsor Lane, Cos Cob		Greenwich	CT	06807	http://www.palm.energy	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001651	0		Updated video transcript.	Thriviva, Inc.	Corporation		DE	2021-08-12	1309 Coffeen Ave Suite 3620		Sheridan	WY	82801	https://thriviva.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001643014-21-000008	0	Issuer accepted oversubscription. Total amount of securities sold is $150,000 in SAFE securities.		Baby Barista Company, Inc	Corporation		DE	2014-10-14	420 GRANITE HILLS ST		SIMI VALLEY	CA	91365	http://mybabybarista.com	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001670254-21-001052	0			Team Topia, Inc.	Corporation		DE	2011-07-05	8127 Mesa Dr	STE B206-223	Austin	TX	78759	https://www.swimtopia.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001047	0			Nicolette, Inc.	Corporation		DE	2016-10-01	100 W Broadway		Long Beach	CA	90802	http://nicolette.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001875081-21-000002	1		Extend offering end date	Steel City Jet Ski Rentals LLC	Limited Liability Company		PA	2021-03-09	238 W STATION SQUARE DRIVE		PITTSBURGH	PA	15219	SteelCityJetSkiRentals.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-21-001045	0			Urvin Finance, Inc.	Corporation		DE	2021-06-28	55 Snowball Dr		Cold Spring Harbor	NY	11724	http://urvin.finance	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001879211-21-000001	0			Heglovich LLC	Limited Liability Company		OR	2018-12-17	835 N Simpson		Portland	OR	97217	https://forbitterforworse.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001747807-21-000003	0	The Offering closed successfully on 09/16/2021, having received investment commitments of $132,563.10, although a final accounting has not taken place		Kicks Industries, Inc.	Corporation		DE	2020-10-27	621 KALAMATH ST.	#175	DENVER	CO	80204	https://www.Golfkicks.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-21-000449	1		Issuer is extending deadline to invest.	Deep Sea Vegan, LLC	Limited Liability Company		TN	2021-06-25	2608 PADDLE WHEEL DR		NASHVILLE	TN	37214	https://deepseavegan.com/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001042	0			Token Metrics Inc.	Corporation		DE	2018-10-19	7600 Chevy Chase Drive	Suite 300	Austin	TX	78752	https://www.tokenmetrics.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000448	0			Diem Orange LLC	Limited Liability Company		OR	2019-04-22	305 SE 3RD AVE STE 201		PORTLAND	OR	97214	https://hellodiem.com/	MainVest, Inc.	N	0001746059	007-00162	
0001774638-21-000005	0	$179,492.00 in investments. Payments still processing; final figure not yet determined.		First Crop Inc.	Corporation		DE	2019-03-18	1340 CANYON ROAD		SANTA FE	NM	87501	www.firstcrop.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001670254-21-001039	0			NETZRO, SBC	Other	Public Benefit Corporation	MN	2019-09-06	817 South Fifth Avenue	Suite 400	Minneapolis	MN	55404	http://www.netzro.us	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001041	0			THE SNIPER ENTERPRISE INC.	Corporation		FL	2021-02-09	1504 BAY RD	APT 1027	Miami beach	FL	33139	http://SNIPERBOXING.COM	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000447	1		Issuer is amending note agreement, adding an early investor multiple.	Moxi On The Rocks LLC	Limited Liability Company		CT	2020-11-02	70 N BEACON ST		HARTFORD	CT	06105	https://www.facebook.com/moxiontherocks/	MainVest, Inc.	N	0001746059	007-00162	
0001871551-21-000002	0			Drink LMNT, Inc.	Corporation		DE	2019-12-30	1150 CENTRAL AVE		NAPLES	FL	34102	https://DrinkLMNT.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001883032-21-000001	0			Inspire Yoga Franchisor, LLC	Limited Liability Company		TX	2021-04-05	3424 RIDGECREST DR.		FLOWER MOUND	TX	75022	https://inspireyoga.com/	Silicon Prairie Holdings Inc.	N	0001711770	007-00123	289746
0001881991-21-000001	0			IPC Co-Op	Other	Cooperative	NV	2020-04-29	7941 CHAMBERS HILL ROAD		HARRISBURG	PA	17111	ipc.coop	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-21-001648	1		Issuer is updating teams section	nVIAsoft Corporation	Corporation		DE	2014-03-05	211 Warren Street, Suite 518		Newark	NJ	07103	https://www.nviasoft.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001796295-21-000002	0			Nuu Rez Inc	Corporation		DE	2021-06-08	6401 Time Square Ave	CU-20	Orlando	FL	32839	nuurez.com		N			
0001213900-21-048187	0			Fanalyze, Inc	Corporation		DE	2010-05-24	101 Creekside Ridge Ct.	Suite 210 PMB #21	Roseville	CA	95678	https://www.fanalyze.com/		N			
0001665160-21-001646	1		Issuer extending the length of their campaign.	Quri Vodka, Inc.	Corporation		DE	2020-07-08	11321 NEWPORT BAY DR		BERLIN	MD	21811	https://www.qurivodka.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001882521-21-000001	0			Secretos LLC	Limited Liability Company		PA	2020-10-06	604 E WARRINGTON AVE	APT 2	PITTSBURGH	PA	15210	https://www.secretospgh.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-21-000446	0			Moxi On The Rocks LLC	Limited Liability Company		CT	2020-11-02	70 N BEACON ST		HARTFORD	CT	06105	https://www.facebook.com/moxiontherocks/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001644	0			Daxbot Inc.	Corporation		DE	2021-07-26	517 N 19th St		Philomath	OR	97370	www.daxbot.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001875492-21-000001	0			Whitecap Enterprises ii, llc	Limited Liability Company		DE	2015-04-07	156 ALEXANDRIA PIKE		WARRENTON	VA	20186	https://powertrucksusa.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001835612-21-000005	0	Offering closing, total amount raised under Regulation Crowdfunding: $131,975.00		LiveVested, LLC	Limited Liability Company		DE	2019-01-29	310 S HARRINGTON ST		RALEIGH	NC	27603	crowdfundnc.com	LOCALSTAKE MARKETPLACE LLC	N	0001544442	008-69063	000162726
0001635996-21-000002	0	Offering closing, total amount raised under Regulation Crowdfunding: $140,094.34		Oak & Grist Distilling Co LLC	Limited Liability Company		NC	2015-12-23	1556 GROVESTONE RD.		BLACKSTONE	NC	28711	https://www.oakandgrist.com/	LOCALSTAKE MARKETPLACE LLC	N	0001544442	008-69063	000162726
0001876413-21-000005	0		corrected aggregate maximum offering amount on Page #3 to $5,000,000, changed submission date to September 15, 2021, and deadline to reach the target offering amount to March 14, 2022	ASSETCOIN CAPITAL FUND, LLC	Limited Liability Company		WY	2021-07-28	1309 COFFEEN AVENUE STE 1200		SHERIDAN	WY	82801	www.assetcoin.gold	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001850557-21-000007	0		Extending offering deadline	CLOSEM, Inc.	Corporation		NV	2021-05-11	110 COUNTRY ESTATES CIRCLE	SUITE 2	RENO	NV	89511	https://closem.ai	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-21-001642	0		Issuer made edits to campaign page.	Supporteo Corp	Corporation		DE	2021-04-27	17145 N BAY RD. SUITE 4308	SUITE 4308	SUNNY ISLES BEACH	FL	33160	supporteo.tech	StartEngine Capital, LLC	N	0001665160	007-00007	
0001104659-21-115616	0			Blue World Voyages LLC	Limited Liability Company		FL	2016-04-28	142 SANS SOUCI DRIVE		CORAL GABLES	FL	33133	https://www.blueworldvoyages.com/		N			
0001670254-21-001035	0			Card Blanch Inc.	Corporation		DE	2021-05-25	111 N MARKET ST STE 300		San Jose	CA	95113	https://cardblanch.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001037	1		Updating Form C due to incorrect info in Q13.	Card Blanch Inc.	Corporation		DE	2021-05-25	111 N MARKET ST STE 300		San Jose	CA	95113	https://cardblanch.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001033	0			Card Blanch Inc.	Corporation		DE	2021-05-25	111 N MARKET ST STE 300		San Jose	CA	95113	https://cardblanch.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001640	0	At the close of the offering, the issuer closed on $68,496 and 12,847 number of securities.		Flux Media, Inc.	Corporation		DE	2018-08-08	515 MEANS ST.		ATLANTA	GA	30318	https://www.tmroapp.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001032	0			Elite Amateur Fight League, Inc.	Corporation		IN	2019-11-01	647 N HOLLY LN		Griffith	IN	46319	http://eliteamateurfightleague.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001644600-21-000099	0			Cosmic Shielding Corp	Corporation		DE	2020-08-07	395 CENTRAL PARK PL NE	UNIT 340	ATLANTA	GA	30312	www.cosmicshielding.com	SV Portal LLC	Y	0001841129	007-00280	
0001665160-21-001639	0	The issuer closed on 163,074 shares and $108,379.4		SkillSoniq Inc.	Corporation		DE	2016-10-28	20 RIVER COURT, SUITE 2004		JERSEY CITY	NJ	07310	http://www.skillsoniq.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-21-001638	0		Issuer is closing their campaign early.	Tiki Inc./DE	Corporation		DE	2020-12-04	20 FRANKLIN STREET, STE 100	STE 100	WORCESTER	MA	01608	https://mytiki.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-000902	0		the audit report was updated to include the auditor's opinion.	Eco Allies Inc.	Corporation		NV	2020-07-29	601 East Charleston Boulevard	Suite 100	Las Vegas	NV	89104	http://www.ecoallies.biz/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000898	0			Eco Allies Inc.	Corporation		NV	2020-07-29	601 East Charleston Boulevard	Suite 100	Las Vegas	NV	89104	http://www.ecoallies.biz/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001213900-21-047921	1		Update CRD number; Revise indebtedness disclosure; Extend the offering period.	Eysz, Inc.	Corporation		DE	2018-05-31	107 SANDRINGHAM RD.		PIEDMONT	CA	94611	ww.eyszlab.com	Bioverge Portal	N	0001737940	007-00157	297437
0001669191-21-000895	0			FinTron LLC	Limited Liability Company		NY	2017-09-22	101 Franklin St	Suite C	Westport	CT	06880	https://www.fintroninvest.com/home	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-21-001636	0			Supporteo Corp	Corporation		DE	2021-04-27	17145 N Bay Rd. Suite 4308		Sunny Isles Beach	FL	33160	supporteo.tech	StartEngine Capital, LLC	N	0001665160	007-00007	
0001796106-21-000002	0	The Offering closed successfully on 9/14/2021, having received investment commitments of $1,085,513.00, although a final accounting has not taken place.		Genius Juice, LLC	Limited Liability Company		CA	2014-01-08	21143 HAWTHORNE BOULEVARD	UNIT 295	TORRENCE	CA	90503	https://www.geniusjuice.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-21-001031	1		Lowering minimum target.	eMD Health Centers, Inc	Corporation		TX	2014-06-03	207 Stanley CT		Friendswood	TX	77546	http://emdhealthcenter.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-001030	1		Raising minimum target and changing lead investor.	SnapGoal Inc.	Corporation		DE	2018-08-09	24002 colonial parkway	5106	Katy	TX	77493	http://www.fanera.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001029	0			Foodvine	Corporation		DE	2021-03-30	2525 Carlisle St		Dallas	TX	75201	http://www.foodvine.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001027	0			Fabulingua, Inc.	Corporation		DE	2017-09-12	415 W Johanna St		Austin	TX	78704	https://www.fabulingua.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001733215-21-000006	0		Issuer is correcting a scrivener's error in the table identifying Use of Proceeds and to correct a scrivener's error in the table identifying Directors, Officers and Managers.	Toast Beverages LLC	Limited Liability Company		NY	2014-10-30	5138 MAIN STREET		MANCHESTER CENTER	VT	05255	tostbeverages.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-21-001022	0			Squarex, LLC	Limited Liability Company		DE	2012-06-26	7460 Pinehurst Road		Saint Paul	MN	55115	http://Squarex-pharma.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001634	1		Issuer is moving the offering close date to Sept 30.	ZenSpace Inc	Corporation		DE	2017-10-10	3103 LISMORE CT.		SAN JOSE	CA	95135	https://www.zenspace.io/	StartEngine Capital LLC	N	0001665160	007-00007	
0001665160-21-001633	1		Issuer is moving their close date to 10/14/21.	Eyedaptic, Inc.	Corporation		CA	2016-09-12	23421 SOUTH POINTE DRIVE		LAGUNA HILLS	CA	92653	https://eyedaptic.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001632	0			Eli Electric Vehicles, Inc.	Corporation		DE	2018-02-06	525 S Hewitt St		Los Angeles	CA	90013	www.eli.world	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-000892	0	End of offering. Issuer closed its offering with estimated gross proceeds of $210,364. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Stars On Board Technologies, Inc.	Corporation		DE	2020-02-12	626 Wilshire Blvd	Suite 410	Los Angeles	CA	90017	https://connectworld.me/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000890	0	End of offering. Issuer closed its offering with estimated gross proceeds of $1,069,655. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		BNNano, Inc.	Corporation		NC	2016-12-22	2119 West Webb Ave		Burlington	NC	27519	www.bnnano.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000888	0	End of offering. Issuer closed its offering with estimated gross proceeds of $533,279. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000886	0	End of offering. Issuer closed its offering with estimated gross proceeds of $2,973,088. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Energy Exploration Technologies, Inc.	Corporation		PR	2018-12-18	65 Green Villa Dr.	#21	Dorado	PR	00646	www.energyx.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-000884	0	End of offering. Issuer closed its offering with estimated gross proceeds of $2,573,950. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		GenesisAI Corporation	Corporation		DE	2018-07-03	201 SE, 2nd Avenue		Miami	FL	33131-2264	https://www.genesisai.io/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-21-001629	0		Issuer is extending the length of their campaign by 30 days.	Conviction Fitness, Inc.	Corporation		CA	2020-08-05	10340 CAMINO SANTA FE, SUITE J	SUITE J	SAN DIEGO	CA	92121	octivity.com/home	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-000882	0			Novart Digital, Inc.															
0001665160-21-001628	0		Issuer is extending the length of their campaign 90 days.	Elemeno Health, Inc.	Corporation		DE	2016-01-29	2910 FORD STREET		OAKLAND	CA	94601	https://www.elemenohealth.com	StartEngine Capital LLC	N	0001665160	007-00007	
0001669191-21-000881	0			FinTron LLC	Limited Liability Company		NY	2017-09-22	101 Franklin St	Suite C	Westport	CT	06880	https://www.fintroninvest.com/home	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001666102-21-000018	1		This amendment is to update Q10 - The use of proceeds from this offering	INOUI LLC	Limited Liability Company		NC	2020-06-09	19808 COACHMANS TRACE		CORNELIUS	NC	28031	https://inoui.llc	Mr. Crowd	N	0001666102	007-00042	284278
0001665160-21-001627	0		Issuer is fixing an inconsistency in financials	Big Derby Distilling Company	Corporation		WA	2011-01-13	1250 Alaskan Way		Seattle	WA	98101	https://copperworksdistilling.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001852878-21-000003	0			Terraformation Inc.	Corporation		DE	2020-01-01	67 - 1185 Mamalahoa Highway, Suite D-104	PMB 112	Waimea	HI	96743	https://www.terraformation.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-21-000445	0			Select Goods LLC															
0001746059-21-000444	0			Kennys Restaurant & Bar LLC															
0001848773-21-000003	0	Issuer raised $399,700. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Cherry Block 3, LLC	Limited Liability Company		TX	2021-01-25	26830 GRANITE VALLEY LANE		CYPRESS	TX	77433	https://www.cherryblockbutcher.com/	NEXTSEED SECURITIES, LLC	N	0001723503	008-70055	000291387
0001666102-21-000017	0		This amendment is to update the Website (URL) of the Issuer.	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Limited Liability Company		PA	2020-06-24	1939 MIFFLIN ST		PHILADELPHIA	PA	19145	www.skywideintl.com	Mr. Crowd	N	0001666102	007-00042	284278
0001855932-21-000004	0	Issuer raised $328,800. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Rabbit Hole HTX LLC	Limited Liability Company		TX	2020-12-09	1317 EAST 29TH STREET		HOUSTON	TX	77009	https://www.rabbithole-htx.com/	NEXTSEED SECURITIES, LLC	N	0001723503	008-70055	000291387
0001746059-21-000443	0			De Carolis Brothers Cyclists LLC															
0001874900-21-000001	0	Issuer raised $107,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		PE Investment Group, LLC	Limited Liability Company		TX	2020-07-06	4720 WASHINGTON AVENUE, SUITE B1		HOUSTON	TX	77007	https://www.phokinghtx.com/	NEXTSEED SECURITIES, LLC	N	0001723503	008-70055	000291387
0001833787-21-000002	0	The Offering closed successfully on 9/11/2021, having received investment commitments of $408,085.00, although a final accounting has not taken place.		TracFlo Inc	Corporation		DE	2019-02-22	335 MADISON AVENUE	4TH	NEW YORK	NY	10017	https://tracfloapp.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001872560-21-000004	0	Issuer has achieved 100% of target offering amount of $10,000.		RacerX, Inc	Corporation		DE	2016-01-21	55 KNOB HILL CIRCLE		CANTON	MA	02021	https://racerx.net	TycoonoInvest Portal LLC	N	0001815196	007-00245	310166
0001746059-21-000442	0			Drewrys Co	Corporation		IL	2020-08-17	5402 BRITTANY DR		MCHENRY	IL	60050	https://drewryscompany.com/	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001020	0			Sirocco Energy Inc.	Corporation		DE	2021-05-25	2225 E BAYSHORE RD STE 200		Palo Alto	CA	94303	siroccoenergy.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001879724-21-000004	0		Target Offering Deadline date corrected in both the Offering Statement and Offering Page EX-99 documents. Also uploaded Issuer's Certificate of Incorporation formation document.	Capsll, Inc	Corporation		DE	2021-03-05	2010 WILMA RUDOLPH ROAD		AUSTIN	TX	78748	https://capsll.app	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001746059-21-000441	0			BMORE ICE, LLC															
0001746059-21-000440	0			Zaahh, Inc.															
0001665160-21-001624	0			Lolaark Vision Inc.	Corporation		DE	2021-07-02	1037 CHESHIRE LN		HOUSTON	TX	77018	https://lolaarkvision.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000439	0			PC Coffee Bar LLC	Limited Liability Company		AZ	2015-02-25	711 E MISSOURI AVE STE 115		PHOENIX	AZ	85014	https://provisioncoffee.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001623	1		Issuer is closing their campaign early.	Cheers Health, Inc.	Corporation		DE	2014-08-13	1334 BRITTMOORE RD (SUITE 1003)		HOUSTON	TX	77043	cheershealth.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001622	0		Issuer is fixing an inconsistency in financials	Big Derby Distilling Company	Corporation		WA	2011-01-13	1250 Alaskan Way		Seattle	WA	98101	https://copperworksdistilling.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001851089-21-000005	0	Investment target not met; funds to be returned to investors.		Joolez Inc.	Corporation		DE	2020-12-04	37 WEST 47TH STREET	#208	NEW YORK	NY	10036	joolez.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001665160-21-001620	1		Issuer is extending the length of their campaign by 30 days.	Mountain West Cider Company, Inc.	Corporation		DE	2014-10-14	425 N 400 W		SALT LAKE CITY	UT	84103	mountainwestcider.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001796412-21-000007	0			Golden Cacao Corp															
0001830365-21-000004	0		Updating offering deadline	VerseBooks Inc.	Corporation		NV	2020-10-15	6226 N. SUMMIT ST.		TOLEDO	OH	43611	www.versebooks.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001827424-21-000006	0			C3 Capital, Inc.															
0001669191-21-000875	0		the issuer extended the offering date.	Canine Life Sciences Inc	Corporation		CO	2019-12-23	2145 S Clermont St	Suite 3	Denver	CO	80222	www.caninebiologics.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-21-001018	0			HUGS International Corporation	Corporation		DE	2021-02-10	895 Park Blvd	Unit 620	San Diego	CA	92101	https://hugsintl.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001619	1		Issuer is moving their close date to 10/7/21.	Eyedaptic, Inc.	Corporation		CA	2016-09-12	23421 SOUTH POINTE DRIVE		LAGUNA HILLS	CA	92653	https://eyedaptic.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001618	0		Issuer is extending their campaign to 12/13/21.	PyroTree Inc	Corporation		NV	2015-04-15	15233 VENTURA BLVD STE 500	SUITE 101	SHERMAN OAKS	CA	91403	https://webjoint.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001617	0		Issuer provided video transcript and video URL.	Golden Coast Mead, Inc.	Corporation		DE	2021-04-06	4089 Oceanside Blvd. Suite H		Oceanside	CA	92056	goldencoastmead.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000438	0			Anderby Brewing, LLC	Limited Liability Company		GA	2017-06-06	110 TECHNOLOGY PKWY STE 200		PEACHTREE CORNERS	GA	30092	http://www.anderbybrewing.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001615	0		Issuer updated language on their campaign page.	Yubi Health, Inc.	Corporation		DE	2019-01-28	2550 W. Union Hills Dr Suite 350-1489		Phoenix	AZ	85027	https://yubihealth.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001754776-21-000005	0			Two Spirit LLC	Limited Liability Company		NY	2012-11-19	684 Broadway		New York	NY	10012	www.thephluidproject.com		N			
0001860056-21-000002	1		This Amendment is filed to make the following material changes: (i) extension of Offering Deadline, (ii) update of debt amounts, and (iii) update of cash and cash equivalents.	Inahsi LLC	Limited Liability Company		IL	2019-01-01	30W110 BUTTERFIELD RD		WARRENVILLE	IL	60555	inahsi.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-21-001016	0			StaySafe Concrete Products Inc.	Corporation		DE	2021-02-05	634 Flamingo Drive		Fort Lauderdale	FL	33301	http://www.staysafeconcrete.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001804624-21-000004	0			MONKEY WRENCH BREWING COMPANY, LLC	Limited Liability Company		GA	2011-09-30	3425 MARTIN FARM RD		SUWANEE	GA	30024	www.monkeywrenchbrewing.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001804624-21-000002	0			MONKEY WRENCH BREWING COMPANY, LLC	Limited Liability Company		GA	2011-09-30	3425 Martin Farm Rd		Suwanee	GA	30024	www.monkeywrenchbrewing.com		N			
0001669191-21-000873	0			Canine Life Sciences Inc	Corporation		CO	2019-12-23	2145 S Clermont St	Suite 3	Denver	CO	80222	www.caninebiologics.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-21-000437	1		Issuer is amending the target offering amount. Issuer is also amending the note agreement accordingly. Lastly, Issuer is amending the use of funds.	Love of Honey LLC	Limited Liability Company		VA	2020-06-01	119 MOUNTAIN AVE		FALMOUTH	VA	22405	https://loveofhoney.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001612	0			Cannabox, Inc.	Corporation		DE	2013-09-16	2801 E. Camelback Rd. STE 200 PMB 33		Phoenix	AZ	85004	https://www.cannabox.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001643014-21-000007	0		Update to SELF-ATTESTED GAAP FINANCIALS TO INCLUDE Regulation Crowdfunding Rule 201(bb). This is not a material change to this document.	Baby Barista Company, Inc	Corporation		DE	2014-10-14	420 GRANITE HILLS ST		SIMI VALLEY	CA	91365	http://mybabybarista.com	Fundify Portal, LLC	N	0001788777	007-00216	306519
0001670254-21-001014	0			Four Screens Production Inc.	Other	S Corporation	CA	2010-03-10	14838 NORDHOFF STREET		PANORAMA CITY	CA	91402	https://www.4-screens.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001611	0	At the close of the offering, the issuer closed on $222,997.43 and 137,129 securities.		Obvious Wines LLC	Limited Liability Company		CA	2017-07-13	245 3RD AVENUE		VENICE	CA	90291	https://obviouswines.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001609	1		Issuer is extending the length of their campaign and have added private offering terms to Form C.	COMSERO, INC.	Corporation		DE	2016-01-25	2150 MARKET STREET	UNIT 208	DENVER	CO	80205	mcsquares.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001608	1		Issuer is increasing max funding amount	Acre Mezcal Holdings Corp.	Corporation		DE	2020-11-24	11601 Wilshire Blvd. Suite 2480		Los Angeles	CA	90025	https://www.acremezcal.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001605	1		Issuer is extending campaign for 90 days	BlueSky Energy US Inc.	Corporation		DE	2017-05-19	875 KOOTENAI CUT OFF RD.		PONDERAY	ID	83852	https://greenrockbatteries.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001012	0			Aussie Soles Global Corp	Corporation		WY	2020-01-31	30 North Gould Street	Suite R	Shedian	WY	82801	http://aussiesoles.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001011	1		Original Form C filing was missing investor contracts.	Artificial General Intelligence Inc.	Corporation		WY	2016-05-27	412 N. Main Street	Suite 100	Buffalo	WY	82834	https://AGILaboratory.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001604	0			California Tacos, Inc.	Corporation		DE	2019-04-10	400 S. Ridge Ave.		Middletown	DE	19709	https://www.caltacos.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001602	0			Galexahomes, Inc.	Corporation		DE	2020-12-01	900 6th Ave South #203		Naples	FL	34102	https://galexahomes.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-21-000867	0			Launchspace Technologies Corporation	Corporation		DE	2016-10-11	500 NE Spanish River Blvd	Suite 35	BOCA RATON	FL	33431	www.launchspacetechnologies.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
